line	text
1	"استيقظت داليدا و قبلت شفتيه بخفه و بعد ذلك قامت بهدوء لكي لا توقظه، اخذت ملابسها من الخزانة و التي كانت عبارة عن قميص باللون البنفسجي ستان قصير و عليه روب من نفس الخامة و اللون طويل
"
2	"دلفت إلى المرحاض اخذت شاور و ارتديت ملابسها و بعد ذلك نزلت إلى أسفل و دخلت المطبخ
"
3	"و وضعت يدها على خدها و قالت بتفكير هعمل الفطار ازاي؟ و ايه؟
"
4	"و بحثت علي الإنترنت عن وجبات فطور سهلة و سريعة.
"
5	"جهزت السفرة و صعدت إليه و جلست بجواره و داعبت خصلات شعره بأصابعها و قالت بخفوت حمزة...
"
6	"رد بصوت ناعس نامي يا داليدا
"
7	"لا قوم بقا الساعه بقيت ١١ و انت متعود تصحي بدري اصلا
"
8	"فرك عينه و قال: طيب يا حبيبتي
"
9	"قوم بقا
"
10	"سحبها حمزة و سقطت عليه، قبل شفتيها بحب و قال بصراحة دا احلى صباح عدا عليا
"
11	"ابتسمت داليدا بخجل و قالت طب قوم بقا عشان نفطر
"
12	"الفطار هيطير
"
13	"وضعت يدها على شفتيه و قالت كفايه بقا
"
14	"طيب يا اختي، هقوم اهو؟
"
15	"ابتسمت داليدا و قالت مستنياك...
"
16	"نزلت داليدا و أكملت تجهيز السفرة و قالت بإعجاب: تمام كدا
"
17	"نزل حمزة لها و حاوط خصرها من الخلف و قبل عنقها
"
18	"اتفضل افطر بقا
"
19	"ابتسم حمزة و قال و انتي اللي عامله الفطار؟
"
20	"هزت رأسها و سحبت المقعد وجلست بجواره و قالت اهاا اول مره اعملها في حياتي
"
21	"رفع كفيها و قبلها بحب قائلا: ايه حاجه من ايدك حلوة بس انا مش عايزك تتعبي نفسك
"
22	"ابتسمت داليدا و قالت و انا عايزة اعملك كل حاجه بأيدي.
"
23	"حمزة بتردد كنت عايز اقولك على حاجه
"
24	"اتفضل
"
25	"المفروض اسافر البلد و كمان بيقولوا ان سلمي متقدملها عريس فالازم أكون موجود
"
26	"طيب يا حبيبي
"
27	"و لازم تيجي معايا
"
28	"داليدا بخوف: ما انا ممكن أفضل هنا احسن
"
29	"قبل يدها و قال و انا مش عايز لحظة تعدي من غير ما تكوني معايا فيها
"
30	"داليدا بتردد: خايفه منهم
"
31	"محدش هيقربلك...
"
32	"مديحة بتساؤل صحيح يا سلمى العريس دا منين؟
"
33	"سلمي بتوتر واحدة صاحبتي هي اللي جابته
"
34	"لوت مديحه فمها و قالت: طيب يا حبيبتي المهم بس يكون مليح، انتي عارفه خالك
"
35	"فريدة بضيق: ما هو انا مش هخلي البت جنبي كدا و انتي يا اختي عيالك مبحبوش يتجوزوا من العيلة
"
36	"مديحة بامتعاض حمزة متجوز بنت عمه هنعمل إيه تاني
"
37	"فريدة بتذمر: انا هقوم احضر الحاجه عشان لما الناس تيجي
"
38	"قامت فريدة و تابعتها سلمي.
"
39	"تنهدت مديحة و قالت: والله جلبي مش مرتاح واصل
"
40	"لبنى بسخرية يعني ايه اللي حصل عدل، ما حتت بنت ملهاش لأزمة جات تشارك ولادي و ابنك بدل ما يقف معانا يقف مع الغريبة
"
41	"مديحة بجدية: والله يا ام طه، حمزة ميعملش غير الصح و بعدين جوزك هو اللي عمل كدا
"
42	"لبنى بضيق ربنا يسامحه بجي...
"
43	"ذهبت هند إلى مقابله زياد
"
44	"دخلت إلى الكافية و وجدته ينتظرها بالداخل، سحبت المقعد و جلست
"
45	"قولتي انه موضوع مهم؟
"
46	"الصراحة جدا
"
47	"هند باستغراب ايه هو طيب قلقتني اوي؟
"
48	"ابتسم زياد و قال: لا مش لدرجة القلق يعني؟، انا معجب بيكي
"
49	"هند بدهشه: زياد؟
"
50	"أحنا كبار و فاهمين احنا بنعمل ايه و عايزك تفكري كويس و هستني رايك
"
51	"بس يعني؟..
"
52	"قطعها زياد و قال فكري الأول تمام، تشربي ايه بقا؟
"
53	"قهوة.
"
54	"في المساء وصل حمزة و داليدا إلى البلد
"
55	"احتضتنه مديحة و قالت: اتوحشتك يا جلبي
"
56	"قبل حمزة يدها و قال: وانتي اكتر يا أم حمزة
"
57	"رتبت عليه و قالت: يخليك ليا يا ضي عيني، اطلعوا ارتاحوا شوية و بعدين انزلوا
"
58	"اخذ حمزة داليدا و صعدوا إلى غرفتهم، تنهدت داليدا و قالت: حمزة؟
"
59	"نعم يا روحي
"
60	"ابتسمت داليدا و عقدت ذراعها حول عنقه و قالت: انا مش بحب القعدة هنا خالص
"
61	"هنمشي على طول بس دول أهلي
"
62	"داليدا باستياء: بس طه و فادي...
"
63	"قطعها حمزة قائلا: محدش هيعملك حاجه متخافيش منهم
"
64	"طب انا هنام بقا و انت ابقى انزل
"
65	"لف ذراعه حول خصرها و قال: هتنامي؟!
"
66	"اهاا هنام
"
67	"طيب، بس عايز اقولك على حاجه؟
"
68	"قولي
"
69	"حاولي و انتي برا الاوضه تلبسي حاجه مقفولة و طويله
"
70	"مطت شفتيها و قالت: هفكر...
"
71	"لا دا أمر مش طلب
"
72	"قطبت ملامحها و قالت بضيق حمزة انا...
"
73	"قطعها بالتهام شفتيها بعمق، و همس قائلا مش حره لأنك ملكي...
"
74	"ارخت داليدا قبضتها عليه و لكن هو شدد من قبضته حول خصرها و قال و بلاش تعندي
"
75	"انا مبحبش حد يتحكم فيا
"
76	"انا مش بتحكم فيكي، بس مش لازم كل لبسك يكون عريان على الأقل خلي وسط بما انك مش هتتحجبي و لا انتي مش قد كلامك
"
77	"نظرت له و قالت طب لو مسمعتش الكلام...
"
78	"هتسمعي عشان بتحبني
"
79	"ابتسمت داليدا و قالت بحس انك ساحر مش دكتور
"
80	"ليه بقا؟
"
81	"بتسيطر عليا
"
82	"طب غيري هدومك عشان ننزل
"
83	"ما تخلينا هنا بصراحة مليش مزاج انزل خالص.
"
84	"ابتعدت عنه و أمسكت الشنطة، اوقفها حمزة قائلا متجيش جنب حاجه...
"
85	"نظرت له باستغراب و قالت: الشنطة مش تقيله
"
86	"تنهد حمزة و امسك الشنطة و وضعها على الفراش و رتب ملابسها في الخزانة
"
87	"كانت داليدا تراقبه بسعادة و حب و قالت: شكرا
"
