line	text
1	"اندفع بواب فيلا مندور للداخل مهرولا فى ذعر هاتفا:- يا زكريا بيه.. يا زكريا بيه..
"
2	"الا ان حمزة كان الأسبق للوصول اليه فقد كان بالفعل فى الحديقة الخلفية الملحق بها جناحه و هتف فى تعجب للبواب:- خير يا عم متولى.. ايه فى !؟.. بتنادم ليه على عمى كِده و انت عارف انه مش موچود من اساسه !؟..
"
3	"توجه اليه البواب العجوز هاتفا فى اضطراب:- ألحج يا حمزة بيه.. البوليس بره عايزك..
"
4	"هتف حمزة متعجبا:- عايزنى انا!؟..طب دخلهم نشوف فى ايه.. اكيد فى سوء تفاهم..
"
5	"اندفع البواب ينفذ ما امره به حمزة الذى سار خلفه و لم يكن يدرك ان هتافات البواب العجوز قد وصلت لقاطنى الفيلا لتظهر هدير و زينة على أعتابها فى ترقب..
"
6	"اندفع الضابط و خلفه بعض العساكر و ما ان طالعهم مرأى حمزة حتى هتف الضابط فى خشونة:- انت الباشمهندس حمزة سليم الهوارى!؟..
"
7	"اكد حمزة فى ثقة:- ايوه انا.. خير يا حضرة الظابط!؟..
"
8	"هتف الضابط:- للاسف مش خير يا باشمهندس.. انت مطلوب القبض عليك فى قضية تهريب مخدرات ضمن الشحنة اللى جاية بأسمك ف المينا..
"
9	"هتف حمزة فى صدمة:- مخدرات!؟.. مخدرات ايه !؟.. اكيد فى لبس حضرتك.. دى شحنة أدوات و معدات انشاء.. اكيد فى حاچة غلط.
"
10	"اشار الضابط لعساكره ليتجمعوا حول حمزة و هتف زاجرا:- الكلام ده تقوله ف النيابة.. اتفضل معانا..
"
11	"ما ان هم العساكر بجذب حمزة خلفهم حتى اندفعت هدير صارخة فيهم:- انتم واخدينه على فين !؟.. حمزة مش ممكن يعمل كده !؟.. ده كدب.. اكيد فى حاجة غلط.. سيبوه..
"
12	"زمجر حمزة هاتفا فيها:- هدييير.. اطلعى على فوج.. و اكيد فى سوء تفاهم ف الموضوع.. كلمى عمى و شوفى ممكن يعمل ايه..
"
13	"هتفت هدير صارخة:- مش هسيبهم يخدوك.. انت معملتش حاجة.. انا متاكدة.. انت مش ممكن تعمل اللى بيقولوا عليه ده..
"
14	"و صرخت من جديد فى العساكر:- بقولكم سيبوه.. و الله ده برئ.. حمزة مش ممكن يعمل كده ابدا..
"
15	"هتف حمزة صارخا و لكن هذه المرة فى زينة زوجة عمه التى كانت تقف فى اضطراب لا تعلم ما عليها فعله:- يا مرت عمى.. خدى هدير على فوج.. و كلمى عمى ضرورى ياچى مع المحامى يشوف فى ايه..
"
16	"اومأت زينة برأسها ايجابا فى سرعة و اندفعت تجذب ابنتها عنوة بعيدا عن طريق العساكر.. لكن الاخيرة تشبثت بذراع بن عمها صارخة فى لوعة و هم يجذبوه بعيدا..
"
17	"لم تستطع المقاومة اكثر و يدها تنسل رغما عنها من تشبثها المستميت بذراعه و سقطت صارخة مرة اخيرة باسمه و هو يبتعد عن ناظريها لتغيم الدنيا امام عينيها و تتحول للون قاتم بطعم الوجع و هى تسقط منتحبة بين ذراعى أمها..
"
18	"اندفع باسل كالعادة فى لهفة صاعدا شقته ليتلق وصلة السخرية المعتادة من امه و اخته على سرعته فى الصعود للشقة بهذه اللهفة حتى انهم ما عادوا يرونه او يجالسونه كالسابق..
"
19	"تجاهل سخريتهما التى اعتادها و تناهى لمسامعه صوت قهقهاتهما التى خبت الان و هو يدلف لشقته يبحث عنها بعينيه مشتاقا لمطالعة محياها الا انه لم يجدها تجلس فى موضعها المحبب الذى تحتله دوما حينما تستغرق فى مطالعة احد كتب القانون او فحص أوراق احدى قضاياها..
"
20	"اندفع باحثا عنها فى همة حتى وجدها تقف بالشرفة فى تيه و لم تدرك حضوره بعد.. اقترب منها فى خفة و اطبق على خصرها مقربا إياها من صدره جاذبا جسدها للداخل بعيدا عن الشرفة لتنتفض هى شاهقة فى صدمة و استدارت لتطالع محياه الباسم فى سعادة..
"
21	"الا انه قطب جبينه فى تساؤل و هو يرى وجهها تغرقه الدموع و هتف و هو يقربها اليه من جديد هامسا:- ايه فى يا سندس !؟.. مش بكفياكِ يا بنت الناس!؟..
"
22	"شهقت من جديد باكية:- مش بأيدى يا باثل..
"
23	"ضمها الى صدره هامسا:- انتِ رحتى السرايا النهاردة.. صح !؟..
"
24	"اومأت برأسها الملقاة على كتفه ايجابا... كان يعرف انها تأتى بهذا الحال السئ ما ان تعود من زيارة اخيها ماجد بعد حادثة بتر قدمه..
"
25	"تنهد فى إشفاق هامسا:- خبر ايه يا سندس !؟.. ده انتِ مؤمنة بقضاء ربنا.. و الحمد لله انه حى يرزق
"
26	"و كلها ابتلاءات و ماچد راچل و هيجوم منيها اجوى م الاول و ابجى شوفى.. كلام چوزك ما ينزلش الارض ابداااا..
"
27	"و رفع رأسها من على كتفه و احتضن وجهها بين كفيه هامسا:- مش عايز اشوفك زعلانة تانى..
"
28	"و انحنى يقبل وجنتيها موضع خيط الدموع و رفع رأسه ناظرا اليها فى تعجب و هو يتحسس شفتيه بلسانه هاتفا فى مزاح:- انا جولت التعليم دِه ممنوش فايدة محدش صدجنى..
"
29	"عقدت ما بين حاجبيها و هتفت متعجبة بدورها:- ليه بقى ملوش فايدة..هاا !
"
30	"هتف فى غيظ:- هم مش جالوا لنا ف المدرسة ان الدموع دى طعمها زى المِلح..
"
31	"اكدت بإيماءة من رأسها ليهمس و هو يقربها اليه مصرحا بعبث:- أمال دموعك ليه طعمها سكر..
"
32	"و هم بالتجربة من جديد و هى تقهقه على افعاله ليؤكد و هو يتحسس شفتيه بلسانه مؤكدا:- و النعمة يا جدعااان سكررر..
"
33	"لتعاود قهقهاتها من جديد على مزاحه الذى نجح فى اخراجها من حزنها على حال اخيها..
"
34	"دفع ناصر بضلفتى نافذته على مصرعيها يتنسم بعض من هواء الخريف البارد نسبيا و تلك الأنغام تتهادى الى مسامعه من مقهى ابيه.
"
35	"كان الوقت قبيل المغرب و الحركة بقلب الحارة خفت وطأتها قليلا مما ساعده على سماع صوت ام كلثوم يسرى شجيا:-
"
36	"بعيد عنك.. حياتى عذاب..
"
37	"متبعدنيش بعيد عنك..
"
38	"تنهد في نفاذ صبر فما عاد قادرًا على
"
