line	text
1	"انتهت سلمى من فحص شقيقتها وقالت لوالديها وزوجها المحيطين بها يراقبان ما ستقوله بقلق وترقب:
"
2	"- اطمنوا هي الحمد لله بخير، الضغط واطي عندها شوية بس.
"
3	"قال روؤف بقلق في حين اقترب غيث للجلوس بجانب حبيبته وهو يمد يده متناولا يدها لتضيع داخل راحته الكبيرة:
"
4	"- بس دي مش أول مرة يا سلمى يا بنتي ضغطها ينزل ويغمى عليها؟
"
5	"اعتدلت سلمى واقفة وأجاتب وهي تنظر بتركيز الى والدها: - واضح يا بابا كدا انه فيه حاجة شاغلة سلافة، أو بمعنى أصح قلقاها وجدا كمان، وزي ما ارتفاع الضغط بيكون اوقات عصبي بردو الهبوط في ضغط الدم ممكن يكون لنفس السبب.
"
6	"اقتربت ألفت من ابنتها وقالت بلهفة الأم: - طيب والحل يا سلمى يا بنتي؟
"
7	"سلمى بمهنية لم تخلو من قلق ولهفة لمعرفة سبب ما يحدث لشقيقتها الوحيدة ولكنها حاولت بث الطمأنينة في نفس أمها المرعوبة على ابنتها بابتسامة صغيرة:
"
8	"- ما فيش حاجة يا ست الكل، كل الحكاية انها تاكل كويس وتنام كوي سوهي هتبقى زي الفل، فياريت بقى تجهزي لها أحلى أكل من ايديكي عشان لما تصحى تاكل، وأنا مش هسيبها الا لما تخلصه كله.
"
9	"هتف غيث مقاطعا بلهفة وهو يعب من ملامح فاتنته: - أني اللي هوكلها بيدي، ما تشيليشي هم يا مرت عمي.
"
10	"انصرفت ألفت من فورها لتجهيز الطعام ووقتها التفتت سلمى الى والدها الواقف يراقب ابنته الراقدة بلهفة وشفقة ونقلت نظراتها بينه وبين زوج اختها الذي حاكى شحوبه شحوب أختها الراقدة لشدة خوفه وهلعه عليها عندما سقطت مغشيا عليها بين ذراعيه، اقتربت سلمى من أبيها وتحدثت بجدية بالغة:.
"
11	"- بابا لو سمحت سلافة فيها ايه؟، لو سمحت يا بابا سلافة أختي الوحيدة ودي مش أول مرة يجرالها اللي جرى، سلافة مالها؟
"
12	"تبادل رؤوف وغيث النظرات قبل أن يزفر رؤوف بعمق ويجيب باستسلام: - هقولك يا سلمى بس عاوز منك وعد ماما متعرفش، انتي عارفة هي بتقلق أد إيه ولو عرفت مش هتدوق طعم الراحة!
"
13	"اقتربت سلمى من والدها ونظرت اليه واضعة يدها فوق كتفه وهي تجيب بقلق ودهشة: - كلام حضرتك يخض يا بابا، سلافة مالها، وايه اللي حصل بالظبط؟
"
14	"فطفق رؤوف يسرد عليها ما حدث منذ لقائها بمريم في القاهرة الى أن سقطت بين يديهم منذ سويعات مغشيًّا عليها.
"
15	"هتفت سلمى والدموع تترقرق بين مآقيها وهي تنظر الى أختها الراقدة لا حول لها ولاقوة:
"
16	"- يا حبيبتي يا سلافة، ثم لتسيل دموعها في صمت وتتابع وهي تغمض عينيها بشدة: - الله يرحمك يا مريم.
"
17	"ليصدح صوت هاتفها المحمول قاطعا اياها فنظرت ليطالعها اسم شهاب، استقبلت المكالمة وهي تحاول إجلاء صوتها بينما تمسح دموعها بأصابعها الغضّة:.
"
18	"- اهلا يا شهاب، لا ما فيش انا فوق عند بابا سلافة تعبت شوية فبابا كلمني جيت على طول وبلغت سالم أنه يقفل العيادة.
"
19	"سكتت لتستمع قليلا قبل أن تجيب: - معلهش يا شهاب كنت مستعجلة وسالم وقف لي توك توك جيت بيه.
"
20	"أغمضت عينيها قليلا ثم فتحتهما وقاطعته بحزم: - شهاب معلهش مضطرة أقفل دلوقتي عشان سلافة بتفوق، مع السلامة.
"
21	"وأغلقت سريعا هاتفها لتغلقه بعد ذلك نهائيا فهي ليست في مزاج رائق لتحمل لوم شهاب لها من عدم محادثته واخباره بل وركوبها في وسيلة المواصلات المنتشرة بكثرة في البلد التوك- توك بمفردها...
"
22	"أولت انتباهها الى أختها اليت كانت تصحو من إغمائها بينما اشتدت قبضة غيث على يدها وهو يهتف بحب:
"
23	"- سلافة، جومي يا بت عمي.
"
24	"فتحت سلافة عينيها لتطالعها صورة مهزوزة في أول الأمر ما لبثت أن استقرت الرؤية بعد ذلك لترى وجه غيث يطالعها بقلق ولهفة ومن خلفها ظهرى لها وجه والدها لتأتي شقيقتها من الناحية الأخرى للفراش وهي تهتف محاول المرح:
"
25	"- صح النوم يا هانم.
"
26	"ابتسمت سلافة ابتسامة شاحبة وقالت وهي تدير رأسها للنظر الى أختها: - انا بقالي أد ايه وانا نايمة كدا؟
"
27	"أجابت سلمى: - ساعة يا هانم لما نشفتي دمنا.
"
28	"قاطعهما صوت الباب وهو يفتح وتدخل ألفت حالة صينية رصت فوقها أطباق عديدة مما لذ وطعام من طعام يفوح رائحته في الجو ليسيل اللعاب، وضعت الصينية فوق الطاولة الصغيرة الموضوعه أسف النافذة الزجاجية العريضة التي تتوسط الحائط المجاور للفراش، ثم اتجهت الى ابنتها لتفسح لها سلمى لتجلس بجوار ابنتها فيما نهضت سلمى لتقف بجوار أبيها الذي تقدم ليميل على صغيرته مقبلا جبينها وهو يقول بحنو:
"
29	"- حمد لله على سلامتك حبيبتي.
"
30	"رددت سلافة بوهن: - الله يسلمك يا بابا.
"
31	"ثم وعت ليدها المستكينة بين راحتي غيث فنظرت اليها بينما همس لها وعيناه تلتهمان تفاصيل وجهها الشاحب ولكنه لم يفقد جاذبيته المهلكة أمام عينيه:
"
32	"- وجعت جلوبنا يا بت عمي.
"
33	"ابتسمت سلافة بضعف وهي تجيب: - معلهش يا ابن عمي، شوية وهبقى كويسة ان شاء الله.
"
34	"هتفت سلمى بمرح وهي تشير الى صينية الطعام الموضوعة جانبا: - لا يا هانم انتي هتخلصي الأكل دا كله، ولما أشوف شطارة خطيبك بقه، هو قال انه مش هيسيبك الا لما تخلصي أكلك كله.
"
35	"أجاب غيث وهو يتطلع الى سلافة بحب: - اطمني يا بت عمي، م هفوتها الا لمن تخلص الوكل كلاته.
"
