line	text
29	شووفتي بقي انك مصممه تعذبينا احنا الاتنين
30	بس انا مجرروحه اوي .. ياتري هو دلوقتي عامل اي! .. بياكل بيشرب ؟.. بيعمل اي هتجنن! .. هو وحشني قووووووي حااسه نار بتحرق جوايا ياحمزه
31	ووحشني انا كمان بس ربنا يعلم اني عملت كل االلي ف طاقتي ياوعد عشان ارجعه حتي بعد ما...
32	مامتش ياحمزه انا بقولك اهوووو مامتش
33	مامتش مامتش خلاص ..
34	هتدور عليه تاني !
35	لاخر نفس ف عمري .. بس متغبيش عني ياوعد متحملنيش ذنب حاجه انا ماليش دخل بيها انتي لازم تكوني جمبي .. طول عمري مقتنع اني حمايتك وقوتك ياوعد اللي حصل دا اثبتلي العكس .. انا قوي بيكي وبستمد قوتي من نور عيونك دول
36	طب والهام؟
43	هيررجع .. يلا عااد تعالي نروحوا
44	طيب هما طلعوا له شهاده وفاة
45	لا ياوعد لسه .. لو ملقوش جسمانه خلال 4 سنين هيعتبروه م
46	لا متكملهااش عااايش عااايش يااحمزه.
49	هيوصلولك اززاي يعني ياسميه .. وانتي اصلا ميته في نظرها وخارجه من البلد باوراق مزوره
50	ربنا يستر
51	مش انا مش فااهم هتستفيدي اييييه من كل دا
54	وفايز موافق ع المهزله دي ؟
55	قولنا شخصيه فايز دي اتمحت يابابا انا حاليا مجوزه فرنك الشخص سويدي الجنسيه ودا بوجي ابنه
56	مش مرتااح خالص للعب العيال دا
57	شايف يابابا بيضحك اززاي وبيكبر قدام عينيا .. بعد كام سنه هيقولك ياجدو
58	واشمعنا ابن حمزه كان ممكن تتبني اي طفل غيره
59	عشان بحبه ياابابا .. لاالا انا بعشقه كان عندي استعاد اعيش خدامه عنده بس اكون جمبه وهو رفض .. ع الاقل اخد حاجه من ريحته
60	انانيه يااسميه اللي بيحب مابيوجعش
61	مش انانيه هكبر ابنه وابنيله مستقبل محلمش بيه .. هخليه احسن حد ف الدنيا بالعكس حمزه اللي هيكون مديون لي.
63	احم احم .. مش هترحبي بمراة ولدك ولا اييه يااما
64	مرررحب
69	هو ف ايه يااحمزه
70	ف اني هنفذ كل اوامرك ولازم الحق يرجع لصاحبه
71	قصدك ايه ؟
73	هاا ياحمزه بيه فين الحاجات
77	شااكرين لافضال معاليك والله يابااشا .. انت الداخليه كلها خسرت معاليكك والله
78	بيتي ومراتي واهل بلدي كسبوني ياباشا .. مصر بين ايديكم
81	ف اي يااحمزه .. انا مش فاهمه حاجه وكمان الظابط دا قصده اييه
84	حطها اهنه .. وابقي تعالي عشاان عاوزاك ف موضوع اكده
85	الهام ! دي بتي وغلاتها متقلش جرام عن عااصم بالعكس..
96	والله عال عال قووي .. كان مالنا احنا بالنسب المطين دا مش ولد عمها هو الل خطف الواد مش عيلتها هي بوظت حياتنا وعكرت صفوانا .. انا قولت من اول ماشوفتها نابها ناااب شوووم يااولددي
99	اووووووووووووووووووف استغفر الله العظيم.
100	قسيتي قلب ولدي ع امه يااوعد .. دا جزاتي اني خايفه عليه وع مستقبله وعاوزه افرح بخلفه قبل مااموت .. هوونت عليك ياحمزه .. جالك قلب ترفع كفك ف وش اممككك
101	خلاص ياالهام خلااص .. انتي اللي بتجبريني ع حاجات عمري ماافكرت اعملها .. انتي ليه مش عاوزه تفهمي اني عااشقها وراحتي معاها
102	وانت ليه مش عاوز تفهم اني عاوزه افرح بعوضك يااولدي.
