line	text
1	"بغرفة جاويد
"
2	"إدعت سلوان خضه، بشهقه مصطنعه حين إستدارت ورأت جاويد أمامها مباشرة بقصد منها تركت تلك الملابس التي كانت بيديها تقع أرضا.
"
3	"رغم محاولة جاويد الثبات لكن هنالك شعور بإشتياق يتوغل منه، حاول السيطره وإنحني يجذب تلك المنامه التي سقطت من يد سلوان ثم إستقام ومد يده بها بصمت، لكن تلاقت عينيه مع عيني سلوان الامعه بمكر، حاد نظره عن عينيها لكن سقط بصره على شفتيها شعر بضعف حاول السيطره عليه وهو يزدرد ريقه ثم قال بهدوء عكسي وسؤال أبله: أيه اللى قومك من على السرير.
"
4	"تبسمت سلوان ببراءه مصطنعه وقالت: عادي أنا بقيت كويسه قولت أخد شاور ينعش جسمي، كمان قولت طنط محاسن إنى هحضر فرح زاهر...
"
5	"قاطعها جاويد سريعا بإستغراب: هتحضري فرح زاهر إزاي وإنت تعبانه.
"
6	"ردت سلوان ببساطه: أنا بقيت بخير، وحضوري للفرح مش هيأثر على صحتي بالعكس مناظر الفرح بتشرح القلب وأنا محتاجه أحس شويه بفرح، عروسه وعريس جنب بعض في الكوشه، أصل فرحي محسيتش بيه معرفتش عريسي مين غير في أوضة النوم.
"
7	"علم جاويد أنها تلمح لما حدث ببداية زواجهم وخداعه لها، لكن رد بهدوء: تمام، سهل تفضلى هنا وتشوفى دخلة العرسان لدار عمي من فوق سطح الدار.
"
8	"إبتعدت سلوان خطوه بدلال قائله: بس أنا لازم أحضر الفرح، ناسى إن زاهر يبقى ابن عمك، يعني يعتبر سلفي ومراته هتبقى سلفتي وهي بنت لطيفه جدا وأنا حبيتها من يوم كتب الكتاب، يعني حضورى واجب.
"
9	"قالت سلوان هذا وإستدارت بوجهها تنظر ل جاويد بمكر قائله بدلال: ولا يمكن مش حابب أنى أحضر عشان مبيقاش في مقارنه بيني وبين حد تانى.
"
10	"تسأل جاويد بعدم فهم: قصدك تتقارني بمين.
"
11	"تلاعبت سلوان بالرد: أكيد طبعا مش هتقارن بالعروسه، يمكن في عروسه تانيه ويحصل مقارنه بيني وبينها بس متأكده أن أنا اللى هكسب.
"
12	"زفر جاويد نفسه سألا: سلوان بلاش غرور، وقولي قصدك مين من الآخر بلاش مراوغه.
"
13	"إقتربت سلوان وتجرأت ورفعت يديها وضعتها حول عنق جاويد بدلال قائله: أنا آخر واحده تراوغ أنا صريحه وبس مش هنكر يمكن عندي شوية غرور صغننين قد كده.
"
14	"نظر جاويد ليد سلوان ثم لها شعر بسخونه تسري بجسده من إقتراب سلوان منه بهذه الجرآه لأول مره منذ زواجهم، كاد يفلت لجام مشاعره لكن تمسك بالبرود وأخفى إفتتانه بها قائلا: واضح إن تعبك إمبارح لسه مآثر على عقلك، والدليل الجرآه اللى مش بس بتتكلمي بيها كمان وقوفك قدامي بالفوطه نص عريانه، راح فين خجل سلوان اللى كانت بتنام جانبي على آخر طرف السرير بنص هدوم الدولاب، ده غير إيديك اللى محاوطه رقابتي.
"
15	"عضت سلوان على شفاها تشعر بخجل كذالك تخصبت وجنتيها بإحمرار، وشعرت بسخونه في جسدها، بتلقائيه سحبت يديها من حول عنق جاويد تخفض وجهها تشعر بإحراج، وكادت تبتعد خطوات عن جاويد.
"
16	"رغم أن جاويد كان مستمتع بجرآة سلوان وشعر بإنتعاش من وضع سلوان يديها حول عنقه لكن حين سحبت يديها شعر بخواء، لكن إنصهار ملامح سلوان فتنه أكثر، وقبل أن تبتعد عنه سحبها من عضد إحدي يدها قربها من صدره، للحظه نظرت له بإندهاش سرعان ما أخفضت وجهها، بينما تبسم جاويد قائلا: راحت فين الجرآه يا خد الجميل.
"
17	"إرتبكت سلوان وإزدردت ريقها وهي تدفع صدره بيدها قائله بتعلثم: سيب إيدي، أنا هروح الحمام ألبس البيجامه.
"
18	"ضحك جاويد من رد فعل سلوان وجذبها بيده الأخري يمسك عضديها بيديه، يستمتع بذالك الحياء الذي عاود ل سلوان التي تخفض وجهها، ترك إحدي عضديها، ورفع ذقنها وتبسم حين حاولت أن تحيد النظر إليه، جذبها أكثر وبإندفاع قبلها بإشتياق لكن تحكم عقله للحظه ضغط بقوه وغيظ على شفاها، آنت سلوان من ذالك، بينما شعر جاويد بإنبساط وعاود يقبلها برويه وإشتياق، يجذبها وهو يسير الى أصبح الفراش خلف سلوان وأصبحت لا تشعر بساقيها كأنهن أصبحن ذائبان، إنحنت بجسدها على الفراش ينحني معها جاويد الذي أصبح يعتليها، يقبلها لكن تحولت قبلاته مره أخري سيطر عليها الإشتهاء فقط، ويديه أصبحت تتجول على جسد سلوان بلمسات جريئه، للحظه شعرت سلوان بأن جاويد يتعامل معها برغبه فقط، أرادت أن تدفعه كى ينهض عنها، لكن هو بارع في الخداع وبدأ يسيطر عليها بتلك اللمسات، لكن بلحظه إنقطع كل هذه، بسبب ذبذبة رنين هاتف جاويد، ليس هذا فقط بل أيضا، صوت طرقات على باب الغرفه، صحبها صوت توحيده قائله بإستخبار: ست سلوان إنت نمت.
"
