line	text
2	ماسكاجنا.!؟.
3	ماسكاجر..
4	بتتعلمي بسرعة يا داكتورة، ده شوية ومنعرفش نفرجك عنينا..
5	بحاول..
6	ايه الدوشة اللي هناك دي يا جابر!؟.
7	ده فرح يا داكتورة، عجبال فرحك عن جريب..
8	جاعد انت تحكي حكاوي الحريم دي وسايبني متلجح چوه، مش تاچي نشوفوا هنعملوا ايه!؟
9	استغفر الله العظيم، يا بيه ما اني كنت فاكرك نايم، وبعدين كل اللي اتفجنا عليه اتحضر ومستني أوامر چنابك..
10	يا داكتورة!؟.
11	ليكِ شوج تنزلي تتفرچي ع الحنة اللي هتكون الليلة باذن الله..
12	هو ينفع!؟.
13	اه ينفع، واني كمان نازل..
14	تمام جوي، وانا كنت عامل حسابي وچبت لِك دِه يا داكتورة، لازما تلبسيه مينفعش تنزلي بهدومك دي عشان يعني..
16	انا خلصت..
18	الله يا داكتورة، الچِرچار عليكِ حاچة عظمة..
19	متشكرة يا جابر بس هو اللبس ده اسمه الجرجار!؟.
20	اه يا داكتورة، ده عباية ملونة وفوجيها عباية سودا من التل، دِه الزي النوبي..
21	طب وليه طويل من ورا شوية عن قدام!؟.
22	ما دِه سبب تسميته يا داكتورة، چِرچار، يعني طرفه بيتچرچر وراكِ وانتِ ماشية عشان يخفي اثر خطوات الحريم، نوع من أنواع الأمان يعني..
23	مش ننزلوا ولا لسه فيه حكاوي تاني!؟.
33	السَرير بجي ليكِ يا داكتورة، انا بجيت تمام ومش محتاچ حد معاي خلاص، هفرش لي ف اوضة تانية وانتِ خدي راحتك هنا..
34	انت خدت الأدوية والغيار ع الجرح ليه!؟، خليهم ووقت ما..
35	مفيش داعي، الچرح طاب ولوهحتاچ غيار عليه هخلي چابر يجوم بالواچب، كفاية تعبك لحد كِده، تصبحي على خير..
1	العملية باظت، كنّا خلاص هنمسكهم متلبسين ونقفل القضية دي بقى..
2	هي البنت اللي ظهرت فجأة دي ودخلت مكان التسليم، قلبت الموازين كلها وكانت سبب ف بوظان الليلة كلها..
3	اهو ده اللي ممكن يوصلنا للبنت دي لو كان بتاعها ووقع ف مكان التسليم..
4	هجيب اسم مالك الخط بس يا رب يكون باسمها فعلا عشان نعرف مين الأخت دي وايه علاقتها بالموضوع ده..
5	طب ياللاه شد حيلك وربنا يسهل..
8	انتِ كويسة يا آنسة!؟، انا اسف انتِ اللي..
9	انت هتسبني مرمية كده وتحكيلي قصة حياتك..
10	اتفضلي قومي..
11	انا عايزة الظابط المسؤل هنا، اقدر ألاقيه فين لو سمحت!؟.
12	والله لو مش عاجبك خلقتي وشايفة اني منفعش ابقى ظابط، ابعت اجيب لك واحد مخصوص على ذوق حضرتك..
13	لا تنفع وآمري لله..
14	ده انا اللي امري لله، اتفضلي..
15	هااا، خير، ارغي..
16	ايه ارغي دي!؟، هوانا جاية اتسامر معاك، انا جاية ابلغ عن اختفاء اختي الكبيرة..
17	طب تمام، مرعلى غيابها أربعة وعشرين ساعة!؟.
18	المفروض هي وصلت أسوان امبارح الصبح واختفت ع الساعة خمسة المغرب بعد ما وصلت ابوسمبل، انا عرفت المعلومات دي لما كلمت الفندق اللي كانت نازلة فيه فاسوان..
19	طب يبقى لسه مقدرش اعمل لك حاجة، لسه مفتش يوم كامل على اختفائها، دي لو كانت مختفية من أساسه..
20	يعني ايه!؟، هقعد كده معرفش عنها حاجة!؟.
21	للأسف اه، لحد ما نتأكد انها مختفية بالفعل، ساعتها ممكن نتصرف..
