line	text
1	"ظهر جابر على مطلع التلة التي تفضي الى الدار الحجري حيث يقيمون، كانت تجلس على ذاك المقعد الحجري المستطيل الشكل الذي على ما يبدو انه جزء لا يتجزأ من احد جدران البيت..
"
2	"هتف جابر في مودة فطرية يتميز بها اهل النوية بوجه عام مشوحا بيده متسائلا عن حالها: - ماسكاجنا.!؟.
"
3	"هتفت عين الحياة مبتسمة بدورها تحاول تذكر الرد المناسب بالنوبية لتخبره انها بخير: - ماسكاجر..
"
4	"قهقه جابر مؤكدا: - بتتعلمي بسرعة يا داكتورة، ده شوية ومنعرفش نفرجك عنينا..
"
5	"قهقهت بدورها هاتفة: - بحاول..
"
6	"واستطردت وهي تشير للقرية النوبية البعيدة نوعا ما: - ايه الدوشة اللي هناك دي يا جابر!؟.
"
7	"اكد جابر: - ده فرح يا داكتورة، عجبال فرحك عن جريب..
"
8	"طل ليل في تلك اللحظة متطلعا اليها لتشيح بناظريها عنه وهو يعاتب جابر هاتفا في نزق: - جاعد انت تحكي حكاوي الحريم دي وسايبني متلجح چوه، مش تاچي نشوفوا هنعملوا ايه!؟
"
9	"انتفض جابر هاتفا: - استغفر الله العظيم، يا بيه ما اني كنت فاكرك نايم، وبعدين كل اللي اتفجنا عليه اتحضر ومستني أوامر چنابك..
"
10	"جلس ليل على طرف المقعد الحجري مشاركا إياه معها فشعرت بضيق عجيب يشملها ورغم بعد المسافة بينهما والتي تزبد عن المتر قليلا الا انها شعرت به اقرب مما ينبغي فتملمت في جلستها وهمت بالنهوض مغادرة لداخل الدار الا ان جابر هتف يستوقفها: - يا داكتورة!؟.
"
11	"استدارت تستفسر فإذا به يسألها: - ليكِ شوج تنزلي تتفرچي ع الحنة اللي هتكون الليلة باذن الله..
"
12	"نقلت نظراتها بين ليل وجابر وتساءلت في تردد: - هو ينفع!؟.
"
13	"نهض ليل ووقف على حافة التلة متطلعا للأفق هاتفا في نبرة مسالمة على غير العادة: - اه ينفع، واني كمان نازل..
"
14	"هلل جابر في سعادة: - تمام جوي، وانا كنت عامل حسابي وچبت لِك دِه يا داكتورة، لازما تلبسيه مينفعش تنزلي بهدومك دي عشان يعني..
"
15	"لم يكمل جابر حديثه لكنها استنتجت ما كان يعنيه فهزت رأسها موافقة وتناولت منه تلك اللفافة التي لا تعلم ما تحويه ودخلت لتبدل ملابسها..
"
16	"ساد الصمت وليل لايزل يقف موضعه شاردا حيث سادت الظلمة على مدد نظره وبدأت أصوات الاحتفال تعلو وتناهى صوت الموسيقى بالدفوف الى حيث موضعهما لكنه استفاق من تيهه على أصوات رنانة جعلته يلتفت الى حيث مصدرها كانت عين قد ظهرت هاتفة في حرج: - انا خلصت..
"
17	"وقفت عند باب الدار حيث يغمرها ضوء المصابيح التي تم إشعالها ما ان قررت الشمس الأفول لتظهر بذاك الزي الذي جعلها ايه من جمال رغم بساطته..
"
18	"كان صوت تلك القلائد الذهبية التي ترتديها هو ما جعل ليل يستديروظل يتطلع اليها في صمت غامض ولم يعلق بحرف واحد رغم انه لم يحد بناظريه عنها مما جعلها تضطرب خجلا الا ان جابر هتف في انشراح: - الله يا داكتورة، الچِرچار عليكِ حاچة عظمة..
"
19	"ابتسمت حياءً هامسة: - متشكرة يا جابر بس هو اللبس ده اسمه الجرجار!؟.
"
20	"اكد جابر: - اه يا داكتورة، ده عباية ملونة وفوجيها عباية سودا من التل، دِه الزي النوبي..
"
21	"تطلعت عين لطرف الزي الخلفي وهتفت: - طب وليه طويل من ورا شوية عن قدام!؟.
"
22	"قهقه جابر مفسرا: - ما دِه سبب تسميته يا داكتورة، چِرچار، يعني طرفه بيتچرچر وراكِ وانتِ ماشية عشان يخفي اثر خطوات الحريم، نوع من أنواع الأمان يعني..
"
23	"هزت عين رأسها متفهمة ليخرج ليل من صمته أخيرا وهتف بنفاذ صبر: - مش ننزلوا ولا لسه فيه حكاوي تاني!؟.
"
24	"تحرك جابرمستغفرا يهرول نازلا التلة ليتبعه ليل بخطوات متمهلة وهي تتبعه، كانت تعتقد انه لايزل متعبا جراء جرحه الذي بدء يطيب الا انها تأكدت انه يبطئ الخطى من اجلها، كانت تجاهد لكي تهبط بشكل صحيح غير مندفع قد تكون نهايته ملقاة اسفل التلة..
"
25	"تحققت مخاوفها حرفيا فقد بدأت في الاندفاع هبوطا رغما عنها وكأنما احد يدفعها عنوة وتخيلت نفسها ممددة بجرف التلة بعد ان تعثرت في خطواتها الا ان ليل كان الأسبق ليقف في طريق اندفاعها مكونا حائطا منيعا صد جسدها عن الانحدارالمتهور نحو الأسفل..
"
26	"نوقف الاندفاع وألتقطت أنفاسها في تتابع محموم وهي تدرك انها نجت بأعجوبة لكن ذاك الوضع الحميمي الذي وجدت نفسها به كان الادعي لتستمر ضربات قلبها في التزايد وهي تضع كفيها مفرودتين على صفحة صدره الملاصقة له تحاول الابتعاد لكن لا مجال لذلك وقدماها مغروزتان في الرمال..
"
27	"رفعت ناظريها اليه تحاول ان تقول شيئا، أي شيء يخرجها من متاهة المشاعر التي تدور فيها ولا تجد لها مخرجا الا انها على العكس وجدت نفسها في متاهة اكثر تيها عندها تلاقت نظراتهما وغابت تماما عن حدود الزمان والمكان وهي تبصر بقلب هاتين العينين السمراوتين عالم من عجب، ودنيا من حلم، وأطياف من بهجة، وحياة من ابدية، مشاعر خرقاء واحاسيس تعربد بين جنبات الروح في عشوائية حلوة وصخب صامت اشد ضجيجا من عزف ألاف الدفوف، وحشة وانس ودود ووحشية تعلن عن نفسها في همجية متحضرة بقرع طبول قبائل بدائية قد أتخذت من العشق مذهبا..
"
28	"انتفضت لكنها لم تشح بنظراتها عنه اوترفع كفيها عن صدره وهو يمد كفيه ممسكا كتفيها يثبتها موضعها حتى يتسنى له الحركة مبتعدا ليفض اشتباك المشاعر ذاك وفوضى الحواس التي غرق فيها حد الثمالة وأخيرا ما ان اطمئن انها بخير تحرك يوليها ظهره مستكملا طريقه وهو يضع كفه على موضع جرحه الذي اعتقدت انه يؤلمه جراء اندفاعها بهذا الشكل تجاهه الا انها تنبهت انه يضع كفه على موضع قلبه ولم يرفعه عنه الا عندما اقترب من حدود القرية النوبية فمد كفه يغطي وجهه بطرف عمامته ليدخل القرية خلف جابر ملثما لا يظهر من خلف لثامه الا عينيه قاتلتها السمراء..
"
29	"تنبهت انه اتجه لموضع الرجال في أقصي المكان يحاول ان لا يكون ظاهرا على قدر الاستطاعة اما هي فقد توجه بها جابر لتستقر جوار شقيقته مستورة التي أهدتها الجرجار الذي ترتديه اللحظة لتصبح واحدة من فتيات كثر يجلسن مصفقات او مشاركات في حلبة الرقص على قرع الدفوف وأنغام الأغاني النوبية المبهجة..
"
