line	text
1	"""ومين فيكم عريس الغفله بقا! ""
"
2	"كانت اخر قُنبله اُلقيت من بين شفتيها فوق اذان الجالسين , كافيه بأن تُشعل نيران ليس لها نهايه , صمت تام، طافت العيون مُنبعثة منها مئات العلامات الاستفهاميه ممزوجه بنظرات السخط والكُره , اصاب عمها بالخجل الشديد والارتباك الذي جعله يخرج كلماته بتردد وانفعال , اردف قائلا وهو يقترب منه
"
3	"""انت اتهوستي يااااك ي ..!""
"
4	"تدخل حمزة المفاجئ وقف زمجره رياح صوته القويه .. مشيرا بكفه ليضع حدا لثورة انفعاله المُتدفقه , طأطأ جمال رأسه في خزى وهو يرمقها بنظرات تهديدية تطوى بين ثناياها لهيب التوعد.
"
5	"اقترب حمزه منها بخطوات سلحفيه عاقدا ذراعيه خلفه ظهره حتى وقف امامها متفتنا اياها بعيون لامعه وبنبره مختلطه مابين الهدوء والثقه
"
6	"""كنتي بتقولي مين فيكم عريس الغفله .. هاا وانا اهو قدامك .. ايه رايك .. انفع عريس غفله !""
"
7	"دهشت لرد فعله الصادم وبروده اللامتناهى، التوت شفتها جنبا بنبره ساخره
"
8	"""وكمان عريس بعمة وجلابيه .. أووول الله ههه .. it is so funny !""
"
9	"مط حمزه شفته لاسفل ودار حولها نصف دوره ..
"
10	"""ومالها العمة والجلابيه يابت الابراهيمي؟! "".
"
11	"هدوئه اثار دهشتها اكثر فاكثر، فحسمت امرها علي ان تصهر كتلة الجليد المتجمده امامها .. فاردفت قائله
"
12	"""انا مش هرد عليك .. عشان لو رديت عليك هاابقي بعملك قيمه .. ""
"
13	"اندفع جمال بجسده نحوها رافعا كفه لكي يصفعها
"
14	"وفي لمح البصر كانت وعد خلف ظهره لتتحامي بهذا صاحب _العمه والجلابيه_ .. شل حركه كفه قبضة حمزه القويه علي معصم جمال ثم اردف قائلا بنبره تحذيريه
"
15	"""انت كمان هتضرب مراتي قدامي ولا ايه ياجمال بيه! ""
"
16	"صرخت بنفاذ صبر في وجهه وهي تلوح بكفها
"
17	"""مراة مين يامجنون انت! "".
"
18	"جمال بضجر وهو يدفع حمزه من امامه
"
19	""" عقولك سيبني عليها دي بت قليلة الحيا .. ولازمن تتربي ""
"
20	"حمزه بهدوء وحكمه
"
21	"- اششش .. ملكش صالح انت .. اطلع منيها ...
"
22	"وبتلقائيه دار بجسده وقبض علي كفها بقوه .. وسحبها خلفه رغم عنها، للحظات اصبحت خلفه عاجزه عن فك يده من قبضته الحديديه .. همَ بالمغادره مُردفًا
"
23	"""هستاذنكم بس عاوز اتكلم معاها على انفراد .. الظاهر كده في سوء تفاهم عند العروسه""
"
24	"يراقب الجميع الحدث بصمت وذهول وغمغمه، ثاروا اعمامه غضبا ونفورا من تصرفاتها المتهوره الساذجه التى كانت اشبه بعود كبريت الثي في حقل غاز قابل للاشتعال .. الفت جمال نحوهم بضيق
"
25	"- احنا اسفين علي الشوشره اللي حصلت دي .. اجعدوا استريحوا ..
"
26	"تركض خلفه متأوهه محاوله افلات قبضته الحديديه .. انها تدرك جيدا مدي تضال وصغر حجمها امامه وبرغم ذلك عزمت علي التحدي اردفت بتأوه:
"
27	"""بقولك سيب ايدي.. انت اتجننت!""
"
28	"رد عليها بهمس خلف صفي اسنانه المنطبقين علي بعضهما بقوة:
"
29	""" امشي معاي بسكات احسنلك""
"
30	"اكمل حمزه خُطاه وهو يحسبها خلفه بخطوات واسعه.. مازالت تتوجع من قبضته القوية عليها .. اصبحت خطواته مقارنه بخطواتها ككسيح يقاوم في سباق مارثون مُتحديًا ومُعاندًا الا يظهر عجزه
"
31	"تقف انعام في منتصف السلم تراقب الموقف بارتباك وخوف مردفه بقلق
"
32	"""يادي النيله ! استرها عليها يارب دي وليه وغلبانه ""
"
33	"صوت صراخ وضجيج وعد لفت ثار فضول الجميع وجعلهم يتلفتون ليجدوا مصدر الصوت
"
34	"نعيمه ( بفضوول): هو فيه اي هناك !
"
35	"نجوي ارتبكت محاوله تلطيف الجو
"
36	""" دول العرسان بس .. نسبوهم يتفاهموا على راحتهم .. كُلى حضرتك كُلى ""
"
37	"رمقت نعيمه إلهام بسخط وحيره مما جعل الباقيه يتسائلون فيما بينهم ..
"
38	"وصل حمزه حديقه قصرهم ودارها من معصمها لكى تقف امامه قائلا بصوت ممزوج بنبره الحب والعتاب واللوم
"
39	""" في واحده عاقلة تعمل اللى انتِ عملتيه جوه !""
"
40	"وضعت كفيها علي خصرها واجابته بعناد طفولى
"
41	"- وفي حد عاقل يتجوز بالطريقه دى !
"
42	"رفع حاجبه متعجبًا:
"
43	"- ومالها الطريقه ! داخل البيت من بابه وبكل اصول واحترام ... _فاقترب منه خطوة قائلا_
"
44	"""وبعدين .. انا قدامك اهو .. اي اللي مش عاجبك في؟ ""
"
45	"وعد بانفعال مشيره له بسببابتها بحركه دائريه
"
46	""" كلك على بعضك جاي غلطه اصلا !"".
"
47	"نظر اليها بمكر لينتقى اي وتر يستغله للعزف عليه ..
"
48	"- كنت واثق ان دمك خفيف !
"
49	"جزت على اسنانها بنفاذ صبر .. وهي تلوح له بكفيها الاثنين
"
50	"""يابني ادم انت مابتفهمش !.. ولا دماغك دي فيها اي .. انا مابحبكش ومش عاوزاك .. هو بالعافيه! ""
"
51	"اومئ راسه ايجابًا ليثير استفزازها اكثر
"
52	""" لما تعرفيني زين هتحبيني .. بس انا عاوزك .. وايوه هي عاافيه .. جاوبت كل اسئلتك على اكده !.. يلا وافقي ؟ ""
"
