line	text
14	العمه والجلابيه_ .. شل حركه كفه قبضة حمزه القويه علي معصم جمال ثم اردف قائلا بنبره تحذيريه
21	اششش .. ملكش صالح انت .. اطلع منيها ...
25	احنا اسفين علي الشوشره اللي حصلت دي .. اجعدوا استريحوا ..
34	هو فيه اي هناك !
41	وفي حد عاقل يتجوز بالطريقه دى !
43	ومالها الطريقه ! داخل البيت من بابه وبكل اصول واحترام ... _فاقترب منه خطوة قائلا_
48	كنت واثق ان دمك خفيف !
56	عشان تتعودي بعد اكده تقولي حاضر ونعم وبس .. مش عاوز مناهده كتيره ...
64	ومش حمزه الخياط اللي مراه ولا حتي راجل يرفع حسه عليه ..
71	اي الهبل دا ! انا بقول انك مجنون مش مصدقنى ..عموما مابراهنش حد خسران روح شوفلك اي بهيمه تقبل بالجوازه دي لكن مش انا .
72	استنى بس ,ماتجربي مش هتخسري حاجه..
77	كمل لما نشوف اخرتك .
79	لو كسبتي الرهان هطلقك واديكي اللي يكفيكي باقي عمرك وهبعد عن سكتك .
86	لا دي سيبهالي انا اوريهالك فعليا .
89	بلاش نسبق الاحداث ..
95	اه كتب كتابنا وفرحنا الخميس الجاي .. عاوزكي بدر منور .. انتي هتكوني مراة حمزه الخياط على سن ورمح ..
99	طب مانتى كمان جننتينى واللي كان كان .. كده نبقوا خالصين !
105	طيب ياوعد...
107	والنبي بتى رحمة زينه بنات النجع كله .. ادب واخلاق ولهلوبه شغل .. بس نقول ايه عرق الخياط زي القرع يحب يمد لبر .
110	زين ماخترت ياولدي .. جمرة .. تقول للبدر قوم وانا اقعد مُطرحك..
111	طيب ههملكم انا اروح اقعد مع الرجاله ..
118	ممممممم تلاقيها سرحانه ف العريس .. مشي من هنا ع فكرة ..
119	تعالي يابتي اقعدي جاري اهنه ياحبيبتى ..
121	وانت بتدرسي اي في امريكا ياوعد ؟
122	لغات وترجمه ..
123	ماشاء الله .. والله يابخت حمزه بيكى ويابختك بيه ..
129	هو ف حاجه ياطنط !
130	لا حلوة جسمك جابس ونعمان .. ورقبتك طويله ومناخيرك مسمسمه .. يعني اول خلفتك هتجيبيلي الواد حلو كده يشيل اسم ابوه وجده.
133	مش مهم ياحبيبتي .. مش مهم يامراة الغالي .
148	ماهو لو كل واحد يركز ف وكله هيرتاح ويريحني ..
153	ياوعد .. انت يابت !
154	خير ياجمال عاوزها في ايه ؟
156	الهانم خلت رقبتى كد السمسمه قدامهم .. والله ياوعد ما حد هيربيكى غير ..
158	انا مش عارفه ليه حضرتك مصمم تعمل فيا كده .. هو دا اكرامك لجدى واخوك .. ربنا قال تعاملنى كده !
160	وكمان واقفه تدينى حكم ومواعظ .. يامين يلايمنى عليكى عشان اكسر ضلوعك اللي فرداهم دول ومحدش هامك ..
161	اهدى اهدي ياخوي سوقت عليك النبي .. وانت ياوعد يلا علي اوضتك شهلى يلا .. خلي الليله دي تعدى علي خير .
167	مش قادره يادادا .. ومش طايقاه .. ومش طايقه نفسي .. انا اصلا مش مصدقه كل اللي بيحصل دا .
168	لو لفيتي الدنيا كلها .. مش هتلاقي زي حمزه ياوعد .. مش انتي بتثقي ف كلامي !
169	دا شخص جاهل .. عارفه يعني اي جاهل .. مايفهمش اي حاجه ف اي حاجه غير اني الجاريه اللي جابتهالوه امه
170	ومين قالك انك اختيار امه .. يابتى دا اتقدملك بدل المرة عشره في حياة جدك .. يعني عاوزك ورايدك ياعبيطه ..
173	اتجوز ازاي انا الكائن دا ... دا حيوان وهمجي متخلف وتربية زرايب .
174	انا قاعده وانتي قاعده لو ماجيتي وقولتيلي بعد جوازك منه انك حبتيه لا وكمان عشقتيه .. انا واثقه من اكده .
175	دا يعرف اي عن الحب! ..اخره ياكل ويشرب وينام، زي البهيمة بالظبط .
176	اه منكم يابنات اليومين دول!
177	بتضحكي يادادا!
178	كله وشطارتك ..
180	الله! .. مين دا؟طارق! معقوله
181	طيب ماتردي وتشووفي
182	الوو
187	تقدر تقولي انت اصلا عاوز مني اي .. ولا جبت رقمي منين؟!
188	انا حمزه الخياط .. اعمل كيف مااعوز وقت ماحب ..
189	اووووووف .. يادي حمزه الخياط اللي طلعلي ف حظي المنيل ... وحمزه الخياط عاوز مني ايه الساعه دي؟!
190	عاوز اطمن عليكي .. واشوفك اتعشيتي ولا لا .. عارفك مكلتيش زين
193	اه استني ..
194	اووف .. فى ايه تاني ؟!
196	اتغطي زين انتي ونايمه .. يلا اهي فتره مؤقته وبعدها مش هتدفي غير فى حضني .
198	حاااضر.. ف حاجه تاني ؟
199	ممم دلوق مافيش بس لو فيه اكيد هتصل واقولك .
200	ومش هرد ...
202	براحتك ياوعد .. لو مدلعتيش عليا هتدلعي على مين يعني .
203	في ايه .. حمزه بيه اللي كان بيكلمك؟
204	ايوه يا ستي هو حمزه زفت
205	وعاوز ايه؟
219	ومش اي ظبطه .. ضربنا 10 عصافير بحجر واحد .
236	يارب القي حجز .
238	هو انت ؟
241	مالكش دعوه .. ابعد عن طريقي .
248	حمزه .. ابعد عن طريقي وسيبني امشي .. ممكن!
249	تقدري تطلبي نجمه من السما اجيبهالك .. بس انسي موضوع اسيبك دا.
250	ليييه انا لييييه !
251	عشان محدش هيقدر يحميكي غيري ياوعد .. انت مش فاهمه حاجه
252	ملكش فيه .. انا هعرف احمي نفسي كويس .
254	انت رايح فين .. وعربيتي ؟
255	هبعت حد ياخدها .. ورايح فين ؟ رايح نفطرو انا متاكد مكلتيش حاجه من امبارح وبعدها هنروح مشوار اكده .
262	هتطلبلك حاجه على ذوقي
267	اي اوامر تاني حضرتك ؟
268	اه متنساااش هاتلي كوباية لبن كده كبيره
269	"""حاضر يافندم """
272	ممكن اعرف حضرتك عرفت مكاني منين؟!
273	انا اعرف اي حاجه ف اي وقت .. وعاوزك تحطي فى اعتبارك اني هكون زي ضلك فى كل مكان هتروحيه اتوقعي انك هتلاقيني .. مفهووم !
274	هو انت مش وراك غيري ولا ايه !
275	لا كيف .. عندي حاجات كتير غيرك ..
276	يبقي اتفقنا .. انت خليك ف حاجاتك الكتير .. وانا سيبني ف حالي
277	بس انتي اهمهم يااوعد..
281	زين زين .. شكل الوكل يفتح النفس ..
283	اول مرة اشوف حد بيحب الاكل اوي كده !
285	لبن ! ايه تدووقي ؟
287	قلة ذوق لما تكونى قاعده مع خطيبك وتفتحى محمولك ..
289	حبيت الفت نظرك بس
292	وهو انت سبت حاجه اصلا!
293	وانا لسه هستناكى .. عموما احنا فيها تحبي اطلبلك حاجه تاني
294	انا عاوزه اروح .
296	"""هتروحي بس بعد مانخلصوا اللي وراانا"""
297	{هو انا ممكن اعرف رايحين فين }
298	"""قولت مش عاوز اسئله كتير .. اركبي بسكااات ""."
299	الجيب_ ضاغطا علي زر (الكاست ) اغنية حجازي متقالى (افرحي ياعروسه)
310	حمزه بيه منورنا بنفسه .. والله لو كنت اعرف كنت ملِت الارض ورد.
313	ف حاجه لسه جايه هتعجبك اووي..
317	خبر ايه عاااد ياعروسه .. مش عاجبينك؟
318	مش عاوزه حاجه
319	يبقي هنقيلك انا ... شوفي دا هياكل من رقبتك حته .. عجبك!
320	قولت لا انت مابتفهمش!
321	خلاص عنه ماعجبك .. بس انا حابب اشوفه عليكِ .. شوفلنا تمنه كام ياجرجس خلينا ننجزوا.
331	عاااوز ايه تاني يابني ادم انت!
332	بقولك اهدي وبطلي تكسير في الاوضه عندك .. احسن عمك جمال يطب فيها ساكت ..
334	طب والله القتل مش خساره فيه ..
335	مالك يابنتي ورحتي فين على من بدري اكده .. ومالك عتكسري ف الاوضه ليييه فهمينى ؟!
338	طيب الراجل يعملك اي تاني عشان يثبتلك حبه .
343	بس يادادا متنرفزنيش انتِ كمان .
344	طب اهدي ومتعمليش ف نفسك اكده .. هنزل اعملك حاجه تشربيها تهديكى
10	والله يابيه جريت وراها وسالتها اقدر اساعدك بحاجه مردتش عليا وهملتني ومشيت
13	هو ف اي ي بيه والهانم الصغيره مالها
22	دوول مش كفاايه .. شيع لكل رجاله النجع .. يقلبووه عليه واطييه ومرتي تظهر الليله .. مايسبووش بيت ف النجع الا اما يفتشووه
24	اكتمي يابت عمي .. تخاافيش
30	انت اتجننت يارامي .. ازاي تعمل كده .. ومين اصلا اللي كلمني ف التليفون وقالي لو عاوزه تشوفي ابووكي وامك اطلعي لوحدك ع البوابه
31	وانتي صدقتي ياااك .. ابوكي وامك شبعو مووت ..
32	يعني انت كنت بتجرجرني عشان تبعدني ع القصر باي طريقه
33	تؤ .. لا بس اعرف مين اللي قتل ابوكي وامك وسيف اخوكي
43	تمام يابيه
47	الست وعد هانم اتخضفت والنجع كله مقلوووب عليها
50	خطفوو مراة اخووكي يالقاء
53	محدش يعمل المصيبه دي غير جمال ونجوي
54	نعم ! مش دوول اهلها ازااي يعملو فيها كده
55	دول مابيرحموش يامعتز .. هنعملو اي ياما
56	هرووح لنجووي بنفسي
60	فين مرة اخوووي ي نجووي
61	جاايه .. جاايه دلووق اصبرو بس
64	كل خير يااالهام .. اه اسفه يالهام هاانم.
65	ياااااااااااااغفيييييييز انت ياولد منك له
66	هاا كلهم مشيو قدامنا .. اللي خططنالو حوصل
67	هو اي يانجوي اللي حووصل .. عتخططي لايه انتي .. عتلعبي بالنار وشكلك انتي اللي هتولعي فيها
68	لا ابدا اصل ولدك لم الرجاله وطلع ع الفيلا عندنا واحنا جينا ع اهنه
69	احب ابشرك ان ولدك حيتقتل الليله يالهام.
70	اخرررررررررررررررسي يااابت المحروق انت .. شالله انت وامك وعيلتك كلهم .. فدا ضافر من ولدي
71	متكتمي ياوليه .. انتي حدش ماالي عينك ياااك
72	انت اتجننت ولا اي ازاي تتهجمو علينا كده .. انا هبلغ البوليس
79	انتو مايجيش من وراكم غير المصااايب اصلا
