line	text
1	"فاطمه: انتي هتيجي معايا وهحاول اقنع صاحبة البيت اللي انا وماما مأجرين شقه فيه انها تأجرلك الاوضه اللي علي السطوح كحل مؤلت علي ما تلاقي اي ورقه تثبتي بيها شخصيتك
"
2	"روح: فكره حلوه اوووي، بجد شكرآ ليكي
"
3	"فاطمه: العفو يا روح انا معملتش حاجه، ويلا بقي نشتغل لحسن الريسه عينها علينا.
"
4	"ومر اليوم الاول لها بسلام وذهبت مع فاطمه واستأجرت الغرفه وتأقلمت مع الوضع الحالي لتتوالا الأيام وباتت روح من امهر الفتايات في مجال عملها وكل يوم كانت تثبت جدارتها بالعمل اكثر من اليوم الذي يسبقه ولكن دائمآ ما كان شبح الماضي يطاردها، دائمآ ما كانت تراودها الكوابيس، حيث كانت تري مختار وعلي يقومون بتقيدها ويعذبوها فتستيقظ من نومها مفزوعه لتظل تبكي حتي تغط في نوم عميق، وحتي بعد ان نالت حريتها مازالت اسيره للماضي، بل والأدهي تخشي ان تري طيف شرطي حتي، فهي قاتله، نعم كان رغمآ عنها ولكن من يصدق فقد غرزت السكين بيدها في قلب المدعو زوجها، كانت تعلم جيدآ ان والدها لن يتركها ابدآ، وماذا عن حازم، تري اين هو، منذ ان هربت وهي كل يوم تتصل به ولكن دون فائده، فلا احد يجيب ولا تجد وسيله للأطمنان عليه، مرت الأيام وتبعتها السنوات، وذات يوم كانت تجلس علي الماكينه التي تعمل عليها وجائت رئيستها في العمل وبيدها ظرف سامته لها قائله..
"
5	"الرئيسه: روح
"
6	"روح: ايوه با ابله منال
"
7	"منال: الظرف ده بتاع التصميمات الجديده بتاعة العرض سلميه للأستاذ محمد عشان يلحق ينفذها عشان عندي ظروف وهمشي دلوقتي وهو مش موجود
"
8	"روح: حاضر هديهم ليه
"
9	"ثم تركت منال الظرف ل روح وخرجت لتمسك فاطمه بالظرف قائله..
"
10	"فاطمه: روح
"
11	"روح: نعم
"
12	"فاطمه: ممكن طلب
"
13	"روح: سيبي الظرف وروحي علي مكانتك يلا
"
14	"فاطمه: مره واحده بس يا روح، هبص عليهم بنظره سريعه كده وخلاص، مش انا اختك الكبيره برده، نفذيلي طلبي بقي
"
15	"روح: ياسااااتر، ده انتي لحوحه اوي، شوفيهم.
"
16	"فرحت فاطمه بموافقه روح علي طلبها وبدأت بمشاهدة التصميمات واحده تلو الأخري لتبدأ علامات الأنبهار تبدوا عليها فيتسرب الفضول الي نفس روح فتمد يدها لتأخذ الصور وتبدء هي الاخري بمشاهدتها وتعجب بها بشدها لتأتي أحدي الفتايات وتقترب منهم ببطئ لتسكب كوب الشاي الذي بيدها علي اوراق التصميمات لتصدم الفتايات..
"
17	"روح: هاااااراسود، اترفدنا والحمدلله
"
18	"الفتاه: انا اسفه بجد، مكنتش اقصد فاطمه: تضيعي مستقبلنا وتقولي مكنتش اقصد
"
19	"الفتاه: ما قولت اسفه اعملكوا ايه يعني
"
20	"روح: خلاص يا فاطمه، غصب عنها
"
21	"فاطمه: لا ياروح هي عملت كده عشان بتغير منك ومن حب كل الناس اللي هنا ليكي
"
22	"الفتاه: هي مين دي عشان اغير منها فاطمه: ايوه بتغيري منها و..
"
23	"فقاطعتها روح قائله
"
24	"روح: خلاص يا فاطمه انا هحاول اصلحهم.
"
25	"فاطمه: تصلحي ايه بس ياروح، دول ماعدوش ينفعوا خالص
"
26	"روح: هاتيلي بس ورق وقلم وانا هتصرف.
"
