line	text
1	"نظرت(نوار)إلى فستانها الذى تلطخ بالطين، لم يعد صالحا بالمرة كي ترتديه وتذهب به إلى بيت خالها، فاخذت حماما وبدلته ثم ربطت كاحلها برباط ضاغط وهي تعاود الخروج من منزلها وتتجه إلى حيث بيت خالها بخطى بطيئة عرجة، ماإن رأتها (ثريا)حتى قالت بجزع:
"
2	"-واه، مالك يابتى، ايه اللى حوصل، وكيف إتصابتى؟
"
3	"قالت(نوار) بسرعة:
"
4	"-إهدى ياخالة، مفيش حاجة، أنى بس وجعت فى الطريق ورجلى إتلوت، حاجة بسيطة إكده، حوصل خير يعنى.
"
5	"إقتربت منها الفتاتان بسرعة يسندانها حتى أقرب مقعد فجلست عليه، بينما قالت(ثريا):
"
6	"-الحمد لله يابتى، الحمد لله.
"
7	"نقلت (نوار)بصرها فى البيت قائلة:
"
8	"- عمى الحاج لسة معاودش هو وسى مهران؟!
"
9	"تغيرت ملامح (ثريا) على الفور لتقول ببرود:
"
10	"-لع، لسة، يلا شهلى ياراوية إنتى وزهرة، عشان تساعدونى فى المطبخ، نفيسة و حورية مش هيجدروا يخلصوا الشغل ده كلاتو لوحدهم.
"
11	"قالت(زهرة)ل(راوية):.
"
12	"-روحى ياراوية مع أمك وأنى هجعد مع نوار آخد بالى منيها لحد ما عمتى زبيدة ترجع.
"
13	"قالت (ثريا) بحنق:
"
14	"-جلت اتنيناتكم تاجوا معايا، وهي نوار لو جعدت وحديها هياكلها السبع إياك.
"
15	"قالت(نوار)بحرج:
"
16	"-روحى مع خالة ثريا يازهرة ومتجلجيش علية، أنى بخير، هجوم أريح شوية فى جوضتكم لغاية ما أمى تاجى.
"
17	"أومأت( زهرة)برأسها وهي تنظر إلى (نوار)بإعتذار قبل أن تتبع والدتها وأختها بينما تركوا (نوار)تتعجب فى نفسها عن سر معاملة الحاجة(ثريا)لها، فحين تعاملها كما لو كانت إحدى بناتها بينما فى بعض الأحيان تشعر أنها تعاملها كغريبة تماما عنها، مايقلقها هو شعورها بأن الخالة تنفر من تلك الغريبة، كلية.
"
18	"تأملت (عوالى)ما وضعته أمامها(زبيدة)بعيون تلمع قائلة:
"
19	"-متأكدة إن الخاتم ده ملكه ياولية؟
"
20	"قالت (زبيدة)بلهفة:
"
21	"-أمال ياستنا، ده أنى جايباه من جوضة نومه بذات نفسيها.
"
22	"أمسكت(عوالى)الشعيرات قائلة:
"
23	"-وده شعر ثريا؟!
"
24	"قالت(زبيدة)بحقد:
"
25	"-هو ياكابيرة، لسة أسود زي ماهو، مطالتوش السنين بوجعها ولا خطته بشيبها العجيم.
"
26	"وضعته (عوالى)على الطاولة تقول بحنق:
"
27	"-متعبيش الشيب يازبيدة، ده دليل العجل و الحكمة ياولية.
"
28	"تأملت (زبيدة)شعر(عوالى)الأبيض لتقول بسرعة:
"
29	"-واه، يجطعنى ياست الكل، انى مجصدش.
"
30	"اشارت(عوالى)بيدها قائلة:
"
31	"-ولا تجصدى، مش هتفرج، جوليلي عملتى اللى جلتلك عليه؟
"
32	"قالت(زبيدة):
"
33	"-إيوة، دفنت الحجاب على عتبة الدار وسجيتها بالمية، وبخرت بتى ببخورك.
"
34	"أومات(عوالى)برأسها بإستحسان قائلة:
"
35	"-يبجى تاجيلى بكرة وتجيبيلى البشارة كمان.
"
36	"قالت(زبيدة):
"
37	"-طب والحاجات دى ياكبيرة، هتعملى بيها إيه عاد؟
"
38	"قالت (عوالى)هادرة:.
"
39	"-ملكيش صالح ياولية، وجومى يلا روحى دارك عشان وجتك خولص وأسيادنا جربوا يحضروا.
"
40	"نهضت (زبيدة)بسرعة وهي تغادر المكان ليوقفها صوت (عوالى)وهي تقول:
"
41	"-انتى يامرة.
"
42	"إستدارت (زبيدة)تتطلع إليها فى وجل، لتردف (عوالى )قائلة:
"
43	"-متنسيش بجية دهباتك، تجيبيهم وانتى جاية، مفهوم؟!
"
44	"اومأت(زبيدة)بسرعة، لتردف (عوالى)قائلة:
"
45	"- مستنية إيه؟غورى من إهنه.
"
46	"اسرعت(زبيدة)بالخروج بينما ألقت (عوالى)بحفنة من البخور فى مبخرتها، ليتصاعد الدخان وهي تقول:
"
47	"-جبر يلم العفش.
"
48	"وقعت عيناها على الخاتم وتلك الشعيرات، لتمسكهما مجددا وهي تطالعهما بعيون تلمع قائلة:.
"
49	"-والله ووجعتى فى يدى ياثريا انتى وولدك، وابجى ورينى ياعسران هتعمل إيه عشان تنقذ اللى بعتنى عشانهم من مصيرهم المحتوم على يدى، جه أوان الإنتجام والإنتجام عيكون واعر جوى، كيف الجرح ماهو واعر جوة جلبى ياإبن آمنة، والبادى أظلم.
"
50	"أتذكر ذلك الماضى البعيد الذى حمل ذكرياتنا، لم أجد سوى أطلال بالية وأحلام ذبحت بسكين الغدر وحب وارته الخيانة...
"
51	"ذكريات عن عشق ظنناه للأبد، عن عشق منحنا يوما آمالا بلا حدود وبعث فى قلوبنا ضياءا..
"
52	"عشق أضحى اليوم تحت تراب الماضى...
"
53	"إحترقت رفاته بالكامل فلم يبقى منه شيئا ملموسا...
"
54	"لم يبقى منه سوى جذوة نار وجمرة بالقلب تلتهب..
"
55	"فلم نعد نستطيع إبقاء جذوتها مشتعلة فى مستقبلنا...
"
56	"وأصبح إخمادها فى حاضرنا مستحيلا...
"
57	"قالت بمرارة:
"
58	"-متهملنيش وتمشى ياعسران، مش أنا جلبك اللى متجدرش تعيش من غيره زي ماجلتلى جبل سابج؟
"
59	"قال(عسران)بألم:
"
60	"-مبجاش ينفع ياعوالى، جصتنا إنتهت، أنا مرتى جابت الواد وأبويا هددنى لو مجطعتش علاقتى بيكى هيحرمنى من الميراث، وهيطردنى براة البلد، هنعيش إزاي وجتها إياك؟
"
61	"قالت(عوالى)بلهفة وهي تمسك يده:.
"
62	"-هنهمل كل حاجة ونرميها ورا ضهرنا، وهنشتغل ياعسران، إحنا مش محتاجين أبوك ولا محتاجين ماله، المهم نبجى مع بعض.
"
63	"نزع يده من يدها وسط صدمتها وهو يقول:
"
64	"-وثريا وولدى والعمودية؟أهملهم كيف يعنى؟
"
65	"تراجعت خطوة قائلة بتوجس:
"
66	"-جصدك إيه ياعسران؟
"
67	"قال (عسران )بحزم:
"
68	"-جلتلك جبل سابج، جصتنا إنتهت لحد إكده، وكل واحد عيروح لحاله.
"
69	"قالت (عوالى)بصدمة:.
"
70	"-إكده، بكل بساطة عتفارجنى؟بعد الحب اللى حبتهولك، ده أنى معزتش عليك نفسي، روحي، جسمي اللى ملمسوش حدا جبلك، وفى الآخر تجولى خليص ياعوالى، كل حاجة بينا خلصت وكل حدا يروح لحاله، ياخسارة ياعسران، ياخسارة.
"
71	"أطرق (عسران)برأسه بخزي، قائلا:
"
72	"-غصبن عنى ياعوالى، لو كان بيدى...
"
73	"قاطعته قائلة:
"
74	"-متكمالش، روح ياإبن آمنة، روح لمرتك وولدك أما أنا فلية رب كريم يتولانى.
"
75	"رفع رأسه يطالعها بألم فأشاحت بوجهها بعيدا عنه، إستدار مغادرا بخطوات بطيئة، بينما فتحت هي محابس دموعها، تسمح لعبراتها بالسقوط تباعا فى صمت، وضعت يدها على بطنها مرددة بهمس:
"
76	"-متجلجش ياضنايا، لينا رب كريم هيتولانا.
"
77	"عادت (عوالى)من بحور الذكريات المرة، تتجرع مرارتها وكأنها صارت بالأمس فقط، وكأن تلك السنون لم تمر، ولكنها بالفعل مرت ومع مرورها لم تستطع الوفاء بوعدها لنفسها، لقد أقسمت على الإنتقام ممن حرمها من حب عمرها وحال دون إجتماعها به، اقسمت على الإنتقام من (ثريا)وولدها الذى أخذ مكان وليدها (راجى)، وصار لهما ما كان من المفترض أن يصير لها ولولدها، ولكن حان الأوان لتبر بقسمها وتأخذ مكانها هي وولدها إلى جوار عشقها القديم، (عسران).
"
78	"لتنطلق منها ضحكة شيطانية تماما كهؤلاء الشياطين الذين تحالفت معهم وأصبحوا أسيادها و رفاقها.
"
79	"كانت (ثريا)تمر بجانب فتياتها حين تناهى إلى مسامعها صوتهما وهما يتهامستان، كانت (زهرة)تقول:
"
80	"-بردك حلمت بيه إمبارح، كان واجف جصادى يبحلجلى زي كل مرة.
"
81	"قالت(راوية):
"
82	"-وأنى كمان ولما جربت منه إختفى كيف السحر ومبجاش منه غير شال إسود بلون الليل.
"
83	"إنتفضا على صوت(ثريا)وهي تقول:
"
84	"-مين ده اللى كان واجف يبحلجلك يازهرة واللى شفتيه انتى كمانى ياراوية.
"
85	"إستدارا إليها لتقول (زهرة) بإرتباك:
"
86	"-ده حلم ياأما.
"
87	"نظرت (ثريا)إلى (راوية) قائلة:
"
88	"-وانتى بردك كنتى بتحلمى يابتى؟
"
89	"قالت(راوية) بسرعة:
"
90	"-والختمة الشريفة حلم ياأما.
"
91	"نقلت(ثريا)بصرها بين الفتاتين قائلة:
"
92	"-بتحلموا انتوا التنين بحلم واحد؟
"
93	"أومآ برأسيهما لتردف فى قلق:
"
94	"-والحلم ده فيه واحد بيبحلجلكم؟
"
95	"قالت(زهرة):
"
96	"-مش واحد ياأما، دى جطة سودا كيف الليل.
"
97	"أصاب (ثريا)الهلع لتقول:
"
98	"-أعوذ بالله من الشيطان الرجيم، جطة سودا، يامرارك ياثريا، والجطة دى بتشوفوها من ميتة؟
"
99	"قالت (راوية)بقلق:
"
100	"-من ياجى سنة إكده، خير ياأما، جلجتينا.
"
101	"قالت(ثريا)وهي تحاول ان تتمالك نفسها:
"
102	"-خير يابنات، متنخلعوش، كملوا اللى فى يدكم وحصلونى على المندرة، فات أبوكم جاي هو وأخوكم، متعوجوش.
"
103	"أومآ برأسيهما يتابعان والدتهما التى غادرت بسرعة المطبخ بعيون حائرة، قبل ان يهزا كتفيهما ويواصلان عملهما بسرعة كي يلحقا بوالدتهما.
"
104	"كان يرسم وجهها بعصاه على الأرض..
"
105	"نوار..
"
106	"إسمها كما عرف لاحقا.
"
107	"جميلة مثله..
"
108	"مرت كنسمة رقيقة فى حياته القاحلة..
"
109	"لم يراها من قبل فى قريته ولكنه بالتأكيد سمع عنها، فهي الإبنة الوحيدة لأخت العمدة..
"
110	"تلك السيدة التى يمقتها والتى تزور والدته كثيرا، تقصدها فى أعمال هو يكرهها من كل قلبه ولكنه مضطر لأن يتعامل معها..
"
111	"فوالدته من تقوم بتلك الأعمال وقدره أن يسايرها ويطيع أوامرها...
"
112	"تنهد وصورتها تطل أمام عينيه، تمحو هذا الظلام من محيطه، تمتد صورتها لقلبه فتنير ظلمات قلبه بدورها، أخذ نفسا عميقا، ماتزال رائحتها عالقة به، تمر بخياله فيستنشقها على الفور، كم يطيب له ريحها، كطيب وجهها العذب الرقيق.
"
113	"أفاق من شروده على صوت والدته وهي تناديه بحنق، ترك عصاه أرضا وأسرع ليلبى ندائها، ما إن رأته حتى قالت بحنق:
"
114	"-كنت فين يامتعوس؟نادمت عليك كاتير.
"
115	"قال (راجي) بنفاذ صبر:.
"
116	"-هكون فين ياأما عاد، أدينى متلجح برة.
"
117	"طالعته بحنق قائلة:
"
118	"-مجبتش الحاجة من الست عديلة ليه؟
"
119	"قال(راجى):
"
120	"-جبتها ياأما بس لما لجيت الست زبيدة عنديكى، إستنيت برة لحد ماتغور.
"
121	"قالت(عوالى):
"
122	"-طب شهل وهات الحاجة، عايزة أخلص منيه العمل ده عشان أجعد وأمخمخ للكبيرة بجى واللى هتنجلنا نجلة تانية خالص ياولد عوالى.
"
123	"عقد حاجبيه قائلا:
"
124	"-تجصدى إيه ياأما؟
"
125	"قالت(عوالى) بحنق:
"
126	"-ملكش صالح، جلتلك هات الحاجة وهملنى دلوك.
"
127	"أومأ برأسه وهو يغادر الحجرة مهمهما بحنق:
"
128	"-روح يا راجى وتعالى ياراجى، وملكش صالح ياراجى، والله راجى جرب يطج منيكم يانسوان كفر الهوارية.
"
129	"كان يمشى فى الطرقات، يتأمل تلك القرية التى يعشقها...
"
130	"إنها بلدة هادئة، مزينة يالأشجار الخضراء...
"
131	"حقولها شاسعة تزينها الآن فى فصل الصيف عيدان الأرز الكثيفة وأشجار القطن بذهبها الابيض، اما فى الشتاء فتزينها عيدان القمح الذهبية..
"
132	"أنفاس عليلة، وربوع تريح الاعصاب وسواقى تسر النظر..
"
133	"تأمل الجميع من حوله، هذا رجل يجلس وحده يوقد النيران فى بعض الأغصان ليعد كوبا من الشاي، وتلك إمرأة تحمل شيئا فى سرة، ربما كان الطعام لزوجها...
"
134	"القرية فيها أناس طيبون، أسرة واحدة، يعرف الغريب بينهم بكل سهولة..
"
135	"كم بدت قريته بعيدة كل البعد عن شوارع روما الصاخبة وعماراتها الشاهقة...
"
136	"كم بدت بعيدة عن الزحام والضوضاء، وكم بدت عزيزة على قلبه كزوجة أولى، يعود إليها دوما حتى وإن تزوج غيرها، فتظل هي الأصل والوطن.
"
137	"أطلت بصورتها فجأة على خاطره، فأصابت قلبه بغصة، أصبحت فى حياته ذكرى، كان يطمح ان تكون له حاضرا ومستقبلا، كانت كضوء الشمس فى حياته المظلمة، ثم رحلت فجأة فاعادته لظلام حالك، كم يتمنى لو أنه لم يلتقيها قط...
"
138	"فوقتها لن تغص حلقه تلك المرارة ولن يشعر بجمرة فى القلب تلتهب لذكراها...
"
139	"وقتها كان سيعود هو (مهران)...
"
