line	text
1	"تجلس فاتن بجانب ابنتها تبكى وهي تشعر بالذنب تجاه ما يحدث في ابنتها وكأنها السبب لتمسك يديها بين يديها وهي تتأملها بحزن لتسمعها تتمتم تلك الكلمة فقط (بكرهكم، ) تظل تستمع لها اهى تقصدهم هم اهلها اهى تكره والدها ووالدتها واختها لتفكر اوجعها وصل لتلك الدرجة.
"
2	"نيهال بهدوء: قومى ياماما
"
3	"فاتن بحزن وتكاد تبكى: هو انا غلطت انى كنت عايزة افرح بيكم واجوزكم، غلطت انى نفسي اشيل عيالكم قبل مااموت، غلطت لما اخترتلها راجل يقدر يحميها ويصونها ويتقى ربنا فيها، غلطت لما القوات اطمن عليكم قبل مااموت.
"
4	"نيهال بحزن: مش وقته ياماما يلا نخرج زمان جوزها عايز يطمن عليها
"
5	"لتقف وهي تترك يديها لتسمع دموعها وتنحنى لتضع قبلة على جبينها لتسقط دمعه هاربة من حياة وعيونهم مغلقة وتخرج مع نيهال ليقابلهم وهو يصعد على السلم بالأدوية.
"
6	"يصل لغرفته ويدخل ليراها نائمة بهدوء على سريره ليضع نبوته ويخلع عبايته ليجلس على الكرسي بجانبها يفكر اهى تكره زواجها لدرجة تجعلها تصاب بصدمة عصبية أما فقدان لعملها الذي تعشقه كما قال عبدالرحمن هو ما فعل بيها ذلك، أما صفعته لها وكسر كبرياءها امامه ما فعل ذلك بها ليسمع منها نفس الكلمة ليدير وجهه عنها ليرى فستان زفافها على الارض ليقف ليحمله ليراه ممزق ليعلم بأن ما فعل بها ذلك هو زواجها بالاجبار.
"
7	"ليضعه على الأريكة وياخذ عبايته ونبوته ويخرج.
"
8	"تجلس فاتن بغرفتها
"
9	"عبدالرحمن: جهزى نفسك هنسافر بكرة
"
10	"فاتن: واسيب حياة مريضة كده
"
11	"عبدالرحمن: حياة طول ماحنا جنبها هتمرض اكتر لازم نمشى
"
12	"فاتن: ليه بتقول كده
"
13	"ليتذكر حديث نيهال وحديث حياة لها وعن كرهها لهم وطلبها لرحيلهم من حياتها ليغمض عيونه بصمت.
"
14	"عبدالرحمن: اسمعى اللى قولته ياحاجة
"
15	"ويذهب لسريره لينام ليهرب من التفكير بابنته.
"
16	"تفتح عيونها بتعب وتتذكر ماحدث وحديث امها الذي سمعته أثناء نومها لتقف بتعب لتجد الساعة 12 ظهرا لتقترب لتفتح ستائر الغرفة والنافذة لتراه يقف هناك يودع والدها ووالدتها واختها وهم يرحلوا ليزيد ألم قلبها فهم سيرحلوا ويتركوها سجينة هنا للابد كما تمنت أن يأخذوا معاهم وهم يرحلوا...
"
17	"عبدالرحمن: خلى بالك منها ياادم دى أمانة عندك
"
18	"ادم: مستعجلين ليه ياعمى مانت فدارك
"
19	"عبدالرحمن: معلش يابنى عندى شغل فمصر
"
20	"ليلف ليركب سيارته لينظر للسراية ليودعها ليصدم حين يراها تقف فالنافذة تنظر عليهم بصمت مسافة بينهم كفيلة بان تخفى دموعها عن نظره.
"
21	"ينظر ادم تجاه نظره ليراها تقف هناك بصمت وهدوء لترسل له اخر نظرة بيهم ليست نظرة وداع بل نظر عتاب ووجع واتهام له بسبب ما يحدث معاها وتعود لداخل ليرحل والدها ليركب ادم على ظهر داغر ليذهب للمزرعة.
"
22	"تاخذ ملابسها وتدخل الحمام وتفتح صنبور المياة لتجلس أسفلها بملابسها وهي شاردة لا تشعر ببرودة المياه عليها لتختلط دموعها مع قطرات المياة لتمسحهم بوجع وهي تستمد قوتها فهم رحلوا وتركها ويجب أن تستعد لمواجهة ذلك السجن اللعين الذي سلبها حياتها وروحها.
"
23	"يجلس ادم على أريكة خشبية فالمزرعة وسط الخضرة مع بعض رجال العائلة
"
24	"ليدخل عليه حسام
"
25	"حسام: انا عايزك يادم
"
26	"ادم: خير ياواد عمى اجعد
"
27	"حسام: انا عايز حجى
"
28	"ادم وهو يعادل فجلسته: حجك فأية
"
29	"حسام: فالارض والمال وفالسراية فكل حاجه
"
30	"ادم بغضب شديد: وده من ميته وانت ليك حج فيهم وحج ايه يابو حج اللى عايزه كسر حجك
"
31	"حسام: حج ابويا فسرايا جدى
"
32	"ادم بغضب وحده: هو اللى هنعيده هنزيده ولاا ايه انت مبتتعبش ياواد عمى من الحديد ده.
"
33	"حسام: ومش ههملك لحد مااخد حجى
"
34	"ادم: حجك انت حدته وعليه خلاله وحديد فالموضوع ده تانى معايزش فاهم ولا لا
"
35	"ليقف حسام بغضب: ده اخر حديدك يعنى
"
36	"ادم: واعلى ما فخيلك اركبه
"
37	"ليذهب حسام من امامه والشر يتطاير من وجهه.
"
38	"تغير حياة ملابسها وتخرج لتنزل للاسفل تريد أن تعلم اين تعيش وكيف تعيش هنا لتتأمل السراية وهي على شكل دائري من الداخل وبها اكثر من غرفة فالاسفل تقابلها سارة.
"
39	"سارة: ايه اللى جومك مرتاحتيش ليه
"
40	"حياة: انا كويسه
"
41	"سارة: تجي تغيرى جوا
"
42	"حياة: فين
"
43	"سارة: هنروح الارض بتاعتنا
"
44	"حياة ببرود: ماشي
"
45	"سارة: تمام استنى اجبلك عباية سمراء من بتوعى
"
46	"لتصعد سارة لتجلب لها عباية.
"
47	"يركض بداغر ليعود لسراية ليراه ذلك الفلاح ليركض له
"
48	"الفلاح: ياادم بيه ياادم بيه ابوس يدك والنبى
"
49	"ادم بحدة: السبوعين خلصوا والفلوس مجتش
"
50	"الفلاح: اصبر عليا والله هبيع الفاكهه وادفع على طول
"
51	"لينزل ادم من على داغر لينظر لمحله والفاكهه موجودة بيه
"
52	"ادم: جدامك يومين بالظبط لو الفلوس مكانتش حدايا متلومنيش
"
53	"لينحنى الفلاح بقدمه ويقبلها بترجى
"
54	"الفلاح: ابوس رجلك يابيه ولادى هيموتوا من الجوع والنبى.
"
55	"ادم وهو يسحب قدمه: وبعدان بجا...
"
56	"ليسمع صوت انوثى رقيق يحمل نبرة غضب يعرفه جيدا
"
57	"حياة بغضب: انت ايه ياخى جايب الجبروت ده منين
"
58	"ليلف لها ليرى سارة تقف بجانبها وتحاول أن تمنعها من جداله ليعلم بأن فريسته لم تنكسر بسهولة وكبرياء حواء الذي تحمله لن ينكسر بسهولة والدليل خروجها رغم أن الدكتور منع ذلك لتقترب منه بغضبه لتنحنى لتساعد الفلاح على الوقوف.
"
59	"حياة: انت ايه ياخى مش كفاية ذلك الرجل ده قد ابوك انت مبسوط وهو بيبوس رجلك معنديش قلب ولا رحمه.
"
60	"ادم بغضب: ده حجى وفلوسي
"
61	"حياة: كسر حقك اللى يخليك تذل راجل فسن ده ياخى
"
62	"ليكتم غضبه بصمت وقبل ان ينطق تقترب سارة منه
"
63	"سارة: ادم انت كمان مديون له
"
64	"لينظر لها بسخرية: انا مديون لده
"
65	"سارة: حياة كلت موز من أرضه ولازم تدفعله حجه دى مرتك
"
66	"لينظر لها ليراها تخفى يديها خلف ظهرها بخجل وتنظر للارض وهي تعض شفتيها بخجل لتبدو كطفلة ارتكبت خطأ ليضيع يديه وفجيب جلابيته ويخرج اموال للفلاح.
"
67	"ادم بضيق: اتفضل
"
68	"الفلاح وهو يضع يديه على صدره: خلي يابيه ده انا أوصله بنفسى لحد عنديك
"
69	"ادم بحدة: متشكرين
"
70	"لتبتسم حياة بداخلها لتكسر غروره ذلك
"
71	"حياة: انت بتبيع الفاكهة دى
"
72	"الفلاح: ايوة ياهانم
"
73	"حياة وهي تنظر لادم: انا عايزة مانجا
"
74	"ادم: ملية السراية
"
75	"حياة بتحدى: انا عايزة من دى لو معاكش فلوس ادفع انا..
"
76	"ليقطعها بغضب: اتفضلى شوفى عايزة ايه.
"
77	"لتقف وتشترى ما يقرب لنصف بضاعة المحل ليفهم ما تفعله فهى تجعله يدفع للفلاح ليستطيع سداد ديونه المتراكمة عليه لزوجها.
"
78	"سارة بابتسامة: هتاكلى كل ده ياحياة وبعدان ادم عنده مزرعة فيها من خيرات ربنا
"
79	"حياة وهي تتجاهل حديثها: كفاية كده ياعمه وبكرة هبعتلك حد من الخدم اديله زيهم
"
80	"الفلاح: انتى تأمرى ياهانم
"
81	"حياة وهي تخرج: ادفع يااستاذ ادم
"
82	"وتترك له ابتسامة تحدي على شفتيها لينظر لها بصمت ويدفع ما يملك من مال ولحسن حظها أنه حصل بعض إيراد المزرعة قبل عودته
"
83	"ليعود بيهم لسرايا
"
84	"يدخل سعيد وهو يحمل شنط كثيرة
"
85	"خديجة: ايه ده كله ياسعيد.
"
86	"سارة بابتسامة: فاكهه لحياة
"
87	"خديجة: طب مالفاكهه كتيرة فالتلاجة جوا
"
88	"سارة: لا هي عايزة دى
"
89	"لتجلس حياة على الأريكة لتراه يدخل بصمت ويصعد للاعلى دون كلمة
"
90	"خديجة: هو في ايه
"
91	"سارة: مفيش حاجه ياماما
"
92	"خديجة: طيب اطلعى ياحياة استعجال جوزك مشان يتعشي
"
93	"حياة وهي تقف بنشاط: حاضر.
"
94	"وتصعد على سرعة تريد أن تعلم رد فعله عن فعلتها فهى استخدمت ابسط حقوقها كزوجته فواجبه أن يحضر لها ما تريد تدخل غرفته لتراه يخرج من الحمام يرتدي جلابية زيتى ويجفف شعره بالمنشفة لتقف لتعقد يديها على صدرها.
"
95	"ادم بحدة: هاتى المداس
"
96	"لتنظر له بدهشة
"
97	"ادم: ايه مسمعتش هاتى المداس
"
98	"حياة بغضب: ده على اساس انى الجارية بتاعتك ولا الخدامه اللى جابهالك بابا
"
99	"لينظر لها نظرة ارعبتها من مكانها وكأنه يحذرها من طريقتها معه
"
100	"حياة: اتفضل انزل عشان تاكل
"
