line	text
1	"طَفّى يا وااااد، إسحب المااااياااه
"
2	"كانوا يهرولون جيران منزل درويش ومعهم درويش هُنا وهناك يحاولون إطفاء النيران المُشتعله بالحظيرة، صوت البهائم وهي تستغيث خالقها وتهرول للخارج والجمع من الناس ممسكين بالكثير من الماء حتى يتم إطفاء النيران قبل ولوجها إلى داخل منزل درويش وتلتهم كُل شئ..
"
3	"بيجولوا طول الليل يطفّوا فالنار يا ولدى، نار ولايوم الجيامه لحد م طفّوها بس البهايم ماتت كلها.
"
4	"والل هَرب يعرفوش راح فين وعمك درويش إتبدل وإتدب عيكلم روحه من وكتها!
"
5	"كانت هذه كلمات والدة عمار إثر تحدثها إليه، كان يستمعها عمار أثناء شروده ف استطردت والدته حديثها
"
6	"مالك يا ولدى؟
"
7	"زفر عمار بعمق ونفث ببطئ قائلا ً
"
8	"مفيش ياماه، اللهم لا شماته بس عم درويش لسه ياما هيشوف
"
9	"والمُشكلة فَتح على روحه وعلينا مشاكل مع بيت عبدالمُعطى الل هما أساساً فحالهم وإحنا فحالنا من أيام چَدى نجم الدين.
"
10	"ضيقت الأم عيناها وقالت له متسائله
"
11	"يعنى تفتكر بيت حجاج ليهم دخل؟
"
12	"هز عمار رأسه الى والدته ساخراً وأردف
"
13	"يعنى ياماه هو حرج الزريبة لروحه، أكيد هما بعد م طلج عيار على حمارهم
"
14	"وعلى طول مشاكل وياهم
"
15	"وضعت السيدة يدها على فمها وقد اتسعت عيناها وقالت بخوف
"
16	"يامُرى، أكيد عمك درويش مش هيسكت
"
17	"عمى درويش دا سبب المرار الل فحياتنا كله والله
"
18	"صمتا الاثنين ف دنت تحيه من عمار وقالت
"
19	"لسه رچعتش مرتك!
"
20	"رفع عمار بصره لها وأردف.
"
21	"وهو أنا كُنت مشيتها ياماه؟ هي عاوزة تجعد فبيت أبوها براحتها
"
22	"ربتت الأم على كف إبنها وكانت تحثه بهدوء تقترب منه
"
23	"معلش يا ولدى، أنا حاسه بيها، مرتك خايفه، زى مانا كنت خايفه زمان أبوك يتچوز علىّ
"
24	"ولاچدتك دهب تچمعله عروسه، معلش يا ولدى عتحبك وتخاف عليك
"
25	"روح يا ولدى وهاتها وطيب بخاطرها بكلمتين، المَرة مننا عاوزاش غير كلمه طيبة وأنك تطمنها
"
26	"بلل عمار شفتيه وأردف إلى والدته بهدوء ورصانه كالعادة.
"
27	"والله ياماه بطمنها دايماً وأجولها مش هسيبك ومعاكِ دايما ومش هنتچوز عليك ِ
"
28	"وهنكشف مرة واتنين وتلاته
"
29	"مسحت الأم بيدها على ذراعه وقالت بحنو عيناها تلتقى بعينيه
"
30	"معلش، أصبر، هي زينه وعتحبك، اصبر ي عمار
"
31	"يااماه هي الل عتخلج المشاكل، يعلم ربنا زمزم بعاملها كيف
"
32	"وموضوع الخلفه رغم انى مجهور بسببه بس سيبتها على الله
"
33	"ومش بحسسها بزعلى عشان إحساسها هي.
"
34	"أثناء محادثتهم رن هاتفه ب إسم زوجته زمزم، ف نظر إليه وابتسم ثغره قليلاً وآردف إلى والدته
"
35	"هى عترن أهو
"
36	"طب شوفها وروح هاتها الله يرضى عليك، تعودش بيتك يكون من غير مرتك يا ولدى
"
37	"وهي جولها أول وآخر مرة تسيبي البيت من غير ماتشاورينى ولا أكون مش عاوز
"
38	"أنا من يوم چوازى من ابوك لحديت دلوك عروح بيت أبوى فالمناسبات
"
39	"ونسيت الشارع الل عيودى على بيوت إخوالك كمان
"
40	"ضحك عمار فضحكت والدته وتركته، لم يجيب إتصال زمزم.
"
41	"بل عزم أمره ب أن يذهب إلى منزل والدها ويعود بها الى منزلهم وحسب
"
42	"وهناك سيُفتح باب العتاب وستوضع القواعد حتى لاتتكرر الفعله مرة ثانية!
"
43	"لن يشعر بك إلا من طعن بنفس آلاف سهام آهاتك و أوجاعك!
"
44	"بالفعل غيرت منك في ذاك الزمان القاسى، جعلتك إنساناً آخر
"
45	"لن يشعر بك سوي من عاني بنفس معانتك وربما أكثر منها، لذلك إفتح نافذة قلبك
"
46	"وتكلم..
"
47	"منديلاً تمده أمنية الى حبيبة تجفف دمعاتها وقسمات وجهها عابسه
"
48	"وبداخلها تحتقر كل من فعل بهذه المسكينه كل هذا، فقد قَصّت حبيبة قِصتها عليها بالكامل.
"
49	"كانت تحكى بمرارة تذوقتها أمنية بكل حرف، بكل ايماءه بكل دمعه أنهمرت رغماً عنها
"
50	"برعشه كف يدها، لمقلتيها التائهتين، شعرت أمنية ب أن قصتها توخز قلبها ب إبر من حديد
"
51	"إنتهت حبيبة ف أردفت أمنيه
"
52	"من اول يوم وانا حاسه ان حواليكِ هالة من الخوف، فيه حاجه مش طبيعيه بتحصلك
"
53	"حبيبة، أنا والدتى رئيسه جمعيه لحقوق المرأة، وتقريباً انا بحضر كل محاضراتها ومناقشاتها واجتماعتها.
"
54	"وشوفت حالات كتير، ولذلك قررت أساعدك ومش هسيبك.
"
55	"نظرت حبيبة يميناً ويساراً متخوفة، من تحت نقابها المبلل بعباراتها الدافئة على وجنتيها
"
56	"وأردفت إلى أمنية
"
57	"قولتلك لو قدرتى تساعدينى من غير اذى لأنه أول حاجه هيتهمنى فشرفى مع ابن عمى وبابا هيقت...
"
58	"قاطعتها أمنية وأردفت
"
59	"إسمعى، سيبينى أفكر ومش هطول عليكِ، وهطلعك واخلصك من الحقير دا
"
60	"بس عاوزاكِ تسمعى كلامى ف أى حاجه اطلبها منك، إتفقنا
"
61	"هزت رأسها حبيبة ب نعم، وزفرت أمنية بحرارة تفكر ما الخطوة التالية؟!
"
62	"وه! حفصه هنيتى! كيفك يابتى زينه؟
"
63	"نهضت حفصه وهرولت ناحية والدها، صافحته وجلسا سويا وأردفت هي
"
64	"أيوة جولت أكيد اتوحشتكم، جولت نعدى ناخد معاكم السهرة وهمام دلوك هيعدى علىّ
"
65	"ربت مناع على يدها وأردف
"
66	"عاملة ايه يابتى وعامله كيف مع چوزك، رحماه من لسانك الطويل
"
67	"قالها وهو يضحك ف أردفت حفصه ممتعضه بشفتيها
"
68	"ايه يابوى ماله لسانى، دا حتى همام حِفي لحد م وافجت عليه وَلد منونة!
"
69	"المهم سيبك منى ومن چوزى، عمى درويش دلوك عامل ايه
"
70	"تنهد منّاع ينظر إلى الفضاء أمامه بحزن وأردف
"
71	"والله يابتى ماعارف عيفكر ف إيه عيدور فراسه أيا بالظبط خابرش
"
72	"شردت حفصه تقضم شفتيها تفكر، فانضمت زوجه ابيها اليهم وبحوزتها صحن كبير معبأ من فاكهه الموسم
"
73	"وضعته أمامهم وبدأت حديثها
"
74	"أكطع دراعى الل ولع فالبهايم والبيت، بيت حچاج وولاده عشان جتل حمارهم
"
75	"تناولت حفصه من الفاكهه أمامها وشرعت ب أن تأكل.
"
76	"ما طبعاً يامرت أبوى، واضحه كيف عين الشمس أنهم هما، المهم دلوك عمى درويش يردش عليهم رد أوعر
"
77	"ونفتح على روحنا فتوحات
"
78	"م إنتِ عارفه عمك ياحفصه، يسيبش حجه واصل وخصوصاً مع دول والعداوة من زمان بيناتهم
"
79	"قالها مناع بنبرة يختلج بها الخوف من القادم، أما عن حفصه فكانت تأكل بشراهه من الفاكهه
"
80	"وكأنها كانت جائعه منذ وقت طويل، لاحظتها زوجه أبيها
"
81	"ف دعتها للحديث بمفردهم بعيد عن والدها واشقاؤها
"
82	"مغيباكِ من ميتى؟
"
83	"تعجب حفصه ف أردفت لها
"
84	"إيه يا مرت ابوى السؤال دى، بلاش كديتى
"
85	"يابت رُدى علىّ جبل م حد يدخل علينا نعرفوش ننطجوا
"
86	"وشك أصفر وعتاكلى فالفاكهه زى ماتكونى اتسعرتِ، ردى علىّ غيبتك الشهر دى؟
"
87	"كانت تتذكر حفصه ومن ثم قالت
"
88	"أيوة باين اتاخرت يومين تلاته، ليه؟
"
89	"إبتسمت جمالات وأخرجت من جعبة صدرها مبلغاً مالياً ونادت على أحد اشقاؤها الصغار وهمست ب أذنه واعطته المال وانطلق الصغير فتعجبت حفصه وأردفت
"
90	"ايا فيه فاهماش حاچه.
"
91	"دلوك تفهمى، واهو ياخبر بفلوس
"
92	"مر القليل من الوقت، وعاد شقيق حفصه ومعه شريط إختبار الحمل المنزلى
"
93	"وباقى النقود، ف أعطته والدته إياهم وأمسكت ذراع حفصه وأدخلتها دورة المياة
"
94	"وأردفت لها
"
95	"خدى إعمليه، انا متأكدة أنك حبلى يابت
"
96	"أزاحت حفصه يد زوجه أبيها بالاختبار وهمت بالخروج من المرحاض وهي تردف
"
97	"يابوى حامل وايه بس، وسعى يامرت أبوى من وشى وحياة أبوكِ.
"
98	"يابت خديه واعمليه هتخسرى إيه يعنى، بجالك كاتير داخله وفيش چَديد عاوزين نتطمنوا
"
99	"وأنا حاسه والله، عيونك داخله لچوا
"
100	"مطت حفصه شفتيها وأردفت
"
101	"وهى كل من عيونها دخلت لچوا وكلت شوية فاكهه بجت حامل، أما أمرك عجيب ياخالتى!
"
102	"أدخلى بس وخفى رط..
"
103	"دلف همام إلى شقته وجد حفصه تنتظره أمام التلفاز وهي تأكل الترمس فجلس بجانبها
"
104	"إستنتيش ليه آجى أخدك من بيت أبوك ِ؟
"
105	"لاه م أخوى وصلنى
"
106	"نظرت حفصه له مالياً وأردفت وإبتسامتها واسعه للشقين بفمها يميناً ويساراً
"
107	"همام عندى خبر كان نفسي نبلغه لحبيبة الأول، بس يالا مش مهم أنت چوزى بردك
"
108	"اقترب همام منها مهتماً وأردف في تساؤل
"
109	"خبر أيا خير؟
"
110	"قوتك العقليه مليحه وإنت زين وعال العال؟
"
111	"الحمدلله يابوى، جولى فيه أيا قلبي هيتخلع
"
112	"إوعى يكون فيكِ حاچه عفشه، جومى عالداكتور
"
113	"أزاحت حفصه يده وأجلسته مرة أخرى بعدما نهض وقالت
"
114	"هو فيّا حاچه صوح، بس مش عفشه، حاچه زينه
"
115	"ويمكن تيچى شبهك وعفشه برضك
"
116	"هز همام رأسه غير متفهماً وأردف
"
117	"فاهمش حاچه واصل
"
118	"إفرح ياهمام، إنت مش مسيو بس، ربنا أراد يديك لقب آخر
"
119	"هتبجى بابا يا مغفلق!
"
120	"إتسعت بسمه همام ونظر لها والى بطنها، وأمال بجذعه يستمع وهو يردف.
"
121	"حامل! حامل يابت صوح الصوح.
"
122	"دفعته حفصه بطريقتها المعهودة وقالت
"
123	"لسه هو إتخلق ولا له نبض عشان تمثلى فيلم الاستاذ محمود عبدالعزيز والاستاذة نورا
"
124	"ففيلم حتى لاتغيب الشمس وتعملى نفسك عتسمع صوت النونو
"
125	"أيوة حامل أومال عنكدب عليك، عملت اختبار حمل فبيت أبوى وطلعت حامل
"
126	"أمسكها همام من يدها ينهضها بفرحه وهو يتحدث
"
127	"جومى نكشفوا ونتأكد ونفرح زيادة، جومى
"
128	"يامخوووت چاك الخوته، بكره يابوى طارتش الدنيا.
"
129	"ظل يقفز همام مكانه بفرح وأمال جسده على رأسها قبلها.
"
130	"ومن ثم قال
"
131	"هنزل نفرح أبوى وأمى، سبحان الله لسه بدرى كانت عتجولى
"
132	"مفيش حاچه فالسكه مرتك طَولت وكانت عاوچه بوزها
"
133	"نهضت حفصه ورفعت إحدى حاجبيها معترضه وقالت
"
134	"بجى منونة جالت مرتك طولت وعوچت بوزها
"
135	"أيوة جالت عشان إتچوزتك كابيرة يعنى وو
"
136	"طب بااااس أكتم، سديت نفسي إنت وامك عن الحياة والفرحه
"
137	"إنزل فرحهم جبل م أنا انزل جبلك وأچيب خبر أمك على يدى إن شاء الله
"
138	"هرول همام فرحاً فتح باب الشقه وعلى الدرج هبط مسرعاً يتغنى.
"
