line	text
2	اطمنوا هي الحمد لله بخير، الضغط واطي عندها شوية بس.
4	بس دي مش أول مرة يا سلمى يا بنتي ضغطها ينزل ويغمى عليها؟
5	- واضح يا بابا كدا انه فيه حاجة شاغلة سلافة، أو بمعنى أصح قلقاها وجدا كمان، وزي ما ارتفاع الضغط بيكون اوقات عصبي بردو الهبوط في ضغط الدم ممكن يكون لنفس السبب.
6	- طيب والحل يا سلمى يا بنتي؟
8	ما فيش حاجة يا ست الكل، كل الحكاية انها تاكل كويس وتنام كوي سوهي هتبقى زي الفل، فياريت بقى تجهزي لها أحلى أكل من ايديكي عشان لما تصحى تاكل، وأنا مش هسيبها الا لما تخلصه كله.
9	- أني اللي هوكلها بيدي، ما تشيليشي هم يا مرت عمي.
11	بابا لو سمحت سلافة فيها ايه؟، لو سمحت يا بابا سلافة أختي الوحيدة ودي مش أول مرة يجرالها اللي جرى، سلافة مالها؟
12	- هقولك يا سلمى بس عاوز منك وعد ماما متعرفش، انتي عارفة هي بتقلق أد إيه ولو عرفت مش هتدوق طعم الراحة!
13	- كلام حضرتك يخض يا بابا، سلافة مالها، وايه اللي حصل بالظبط؟
16	يا حبيبتي يا سلافة، ثم لتسيل دموعها في صمت وتتابع وهي تغمض عينيها بشدة: - الله يرحمك يا مريم.
18	اهلا يا شهاب، لا ما فيش انا فوق عند بابا سلافة تعبت شوية فبابا كلمني جيت على طول وبلغت سالم أنه يقفل العيادة.
19	- معلهش يا شهاب كنت مستعجلة وسالم وقف لي توك توك جيت بيه.
20	- شهاب معلهش مضطرة أقفل دلوقتي عشان سلافة بتفوق، مع السلامة.
21	توك بمفردها...
23	سلافة، جومي يا بت عمي.
25	صح النوم يا هانم.
26	- انا بقالي أد ايه وانا نايمة كدا؟
27	- ساعة يا هانم لما نشفتي دمنا.
29	حمد لله على سلامتك حبيبتي.
30	- الله يسلمك يا بابا.
32	وجعت جلوبنا يا بت عمي.
33	- معلهش يا ابن عمي، شوية وهبقى كويسة ان شاء الله.
34	- لا يا هانم انتي هتخلصي الأكل دا كله، ولما أشوف شطارة خطيبك بقه، هو قال انه مش هيسيبك الا لما تخلصي أكلك كله.
35	- اطمني يا بت عمي، م هفوتها الا لمن تخلص الوكل كلاته.
36	- أنا عاملة حسابك معاها يا غيث، كل معاها عشان تفتح نفسها، واحنا هنتطلع نتغدى بره ونسيبكم براحتكم. ، ثم نظرت الى سلمى متابعة:
37	ياللا يا سلمى عشان نحضر السفرة.
40	ياللا يا بت عمي. الوكل دِه لازمن يخلص كلّاته.
42	لاه. أني اللي هوكلك بيدًّي.
44	هتوكلني بيدك وانت تاكل بإيه؟
46	هاكل بيدك إنتي!
48	بحبك...
50	مش ناوية تفرحي جلبي وتجوليهالي إنتي كومان يا بت عمي؟
52	تؤ تؤ تؤ، لسه يا ولد عمي، لمن يتجفل علينا باب واحد ساعتها أفكّر، ( كانت تحاكي لهجته الصعيدية بابتسامة رافعة حاجبها بتحد مرح ).
54	اذا كان إكده. يبجى حضري حالك، زواجنا على أول الشهر اللي جاي، ودِه آخر كلام عندي، ماذا وإلا ما عتلوميش الا نفسك يا بت عمي، أني خلاص صبري خولُصْ.
56	لا طبعا ما ينفعش، بطّل تهريج يا غيث، وعموما بابا أكيد مش هيوافق، مش هحلق أجهز ولا أعمل حاجة.
57	- طيب إذا جولتلك أننا متى ما خولصنا من مشوار مصر أني كفيل إني أجنع عمي أنه يوافج؟!
59	تفتكر يا غيث هنقدر ناخد بتار مريم وتار سامح وتار كل اللي اتظلموا في الحكاية دي؟
61	أوعدك يا سلافة ان دم صاحبتك ماعيروحِش هدر ابداً، احنا صعايدة يا بت عمي، وتارنا معنسيبوش ولو كان في حنك السبع، الحجيجة هتبان واللي عِمل العملة ديْ هياخد جِزاه تالت ومتلّت كومان، ودِه وعد منّي.
63	وأنا مصدقاك يا غيث، مصدقاك وواثقة في كلامك ووعدك ليا، ربنا ما يحرمني منك أبداً.
66	شهاب!
68	إيه مفاجأة؟، ويا ترى بقه حلوة ولا وحشة؟
70	دا شهاب يا بابا.
72	بعدين مش دلوقتي، تعالى نتغدى وبعدين ابقى قول اللي انت عاوزه، بس بلاش دلوقتي مش عاوزة بابا وماما يحسوا بحاجة كفاية اللي هما فيه بسبب سلافة.
73	- ماشي يا سلمى، لما أشوف آخرتها معاكي إيه، اتفضلي قودامي.
74	- معلهش يا شهاب لا سلام على طعام، اتفضل حماتك بتحبك.
76	انا هستأذن منك يا شهاب يا بني معلهش هدخل أرتاح شوية أحسن ما فصلتش من الصبح وكفاية قلقنا على سلافة.
77	- اتفضل يا عمي، براحتك وألف سلامة على سلافة.
78	- عموما هو غيث جوة معاها بيتغدوا سوا، ولو اني معتقدش انه هيسيبها انهرده قلقتنا جامد عليها...
79	- سلمى حبيبتي اعملي شاي لشهاب وشوفي غيث لو عاوز هو كمان، أنا هستأذن أنا كمان يا شهاب يا بني، معلهش يا سلمى شيلي انتي السفرة حبيبتي.
81	سيب أيدي يا شهاب.
83	مش قبل ما أفهم فيكي إيه؟، هتفضلي لأمتى تعامليني إني غريب؟، ازاي تمشي من العيادة من غير ما تقوليلي؟، وازاي تركبي توك توك ولوحدك؟، وازاي أختك تتعب ومعرفش ألا منك بالصدفة؟
84	- أنا مش فاهمه انت ليه عاوز تعمل مشكلة من لا شيء؟، بابا كلمني وقالي الحقي أختك وقعت من طولها وطبيعي أني أجري عليها أول ما أسمع الخبر، مش قصدي اتجاهلك ولا حاجة، وما فكرتش أكلمك، أنا كل تفكيري أني أروح بسرعة عشان أطمن على سلافة.
86	المفروض أنه انا اول واحد تفكري فيه في الوقت دا. أنا جوزك يا هانم يعني الوحيد اللي ييجي على بالك أول ما تلاقي نفسك في مشكلة أو مأزق، لكن انتي اتصرفتي وكأني مش موجود، المفروض كنت كلمتيني عشان أجيلك وتروحي تطمني على أختك لكن أنا ولا جيت على بالك بالمرة، وبعدين وبمنتهى التهور والغباء تركبي توك توك لوحدك في بلد انتي متعرفيش طرقها كويس انتي استهتارك دا مالوش آخر؟!
88	أستهتاري؟، أنا!
89	- شهاب أنا ما اسمحش لأي حد أنه يتكلم معايا بالاسلوب دا، ولآخر مرة بقولك أنا واحدة متعلمة ومش بس كدا لأ أنا دكتورة وسافرت لوحدي في قوافل طبية كتير من وأنا في الكلية كمان، يعني متعودة أني اعتمد على نفسي، الموقف اللي حصل شل تفكيري أختي تعبانه ومغمى عليها ولازم أروح أشوفها، تعتقد هيكون فيا دماغ أفكر أروح إزايْ؟، اللي كان شاغلني مش ازاي أروح لا أنا كان شاغلني أني أروح لها وبسرعة، يعني الموضوع مافيهوش أي تقليل منك ولا قصد مني أني ما أكلمكش، ودي آخر مرة أسمح لك انك تكملني بالاسلوب دا!
91	والمشكلة هنا!، أنتي بتقولي انت ما تسمحيش لحد انه يكلمك بالاسلوب دا. لكن أنا مش حد!، أنا جوزك يا. دكتورة، دا أولا. ثانيا بقه. أنا لو كنت فعلا مهم عندك كنت تلقائيا هتفكري فيا أول واحد، النفروض جوزك يا هانم هو دا اللي تلجئي له وقت شدتك، وغضبي أنك ركبت التوك توك دا مش تحكم فيكي ولا حاجة. لا، دا خوف عليكي يا مدام، الموضوع مافيهوش دكتورة ولا متعلمة ولا جاهلة، لو لاق در الله مثلا طلع السواق ابن تيت مش هيسأل اللي راكبة معاه انتي متعلمة ولا جاهلة ولا دكتورة ولا ست بيت، وشهادتك مش هتخليه يبعد عنك مثلا، فهمت بقه يا دكتور ان الموضوع مش فرض رأي ولا حاجة، وحاجة أخيرة بقه.
93	حكاية أنك مش هتسمحي لي اني أكلمك كدا تاني. اوعي الجملة دي تتكرر منك تاني، أنا جوزك مش مراتك يا هانم. يعني تاخدي بالك كويس أوي من كلامك بعد كدا. وصدقيني لو اتكرر منك موقف انهرده دا او كلامك الخايب دا رد فعلي وقتها هيكون عنيف وعنيف جدا كمان، أنصحك ما تحاوليش تجربيه!
95	شهاب.
97	أفندم؟، فيه حاجة يا دكتورة؟!
99	أنا. أنا آسفة، ما أقصدش المعنى اللي وصلك، لكن.
100	- لكن إيه يا بنت عمي؟
101	- أنا والله ما أقصد اللي جه في بالك، لكن زي ما تقول الخضّة على سلافة شلِّت تفكيري، معرفتش أفكر، لدرجة أني نسيت أقول لسواق التوك توك انا ساكنة فين، ولما قلت له استغرب وقالي كنت قولتيلي صراية الحاج عبدالحميد الخولي وانا كنت هعرفها على طول، دا غير اللي انا عرفته من بابا، كل دا خلّاني عصبية ومش قادرة أتلم على نفسي.
102	- وايه اللي انتي عرفتيه من بابا خلّاكي كدا؟
103	- الأول قولي انك مش زعلان، أنا عارفة انى زودتها معاك، بس غصب عني والله.
104	- يفرق معاكي زعلي أوي يا سلمى؟، لو كان يفرق ما كونتيش قفلت الموبايل بتاعك وخليتي قلقي يزيد لدرجة انى أجي على هنا على طول وما امشيش لما عمي قال انه تعبان وعاوز ينام، كنت لازم أفهم منك فيه ايه، وانتي لغاية دلوقتي ما قولتليش فيه ايه؟
105	- هقولك. تعالى نقعد في الصالون وانا هحكيلك على كل حاجة.
107	يا ولاد ال، دي بلطجة وإجرام عيني عينك، الناس دي لازم تتشنق وفي ميدان عام كمان.
108	- عارف يا شهاب. مريم دي كانت أختنا التالتة، بنت زي الملاك، في طيبتها وروحها الحلوة، لما اتخطبت لسامح كلنا فرحنا لها أوي، كانت فرحتهم ببعض كبيرة جدا.
110	ليه يا شهاب؟، مش حارم بنت في عز شبابها يعملوا فيها كدا؟، اغتصاب وقتل!، معقول فيه إجرام بالشكل دا؟!
