line	text
1	": بتعملي اي، قالها شهاب لكارمن لما وصل البيت كانت الساعه 2 و لقي كارمن في المطبخ، كارمن او ما سمعت صوته القمه و قفة في زوره بلعته بصعوبه و ردت
"
2	": ا. انا كنت جعانه و نزلة اكل
"
3	"شهاب بصله بحده و هو بيشاور عليها
"
4	": كدا!، كارمن بصت لنفسها، كانت لابسه بجامه و الطرحه على راسها
"
5	"كارمن: ليه مالي...
"
6	"شهاب: افرض حد من اخواتي الشباب نزل ياخد حاجه و شافك. و اه صحيح امسحي صورك إلى على الفيس.
"
7	"كارمن: امسح صوري إلى على الفيس! دا ليه ان شاءلله
"
8	"شهاب: بقولك اي مش ناقصه صداع هي، قلت امسحيهم امسحيهم
"
9	"كارمن لسه هتتكلم قطعهم دخول مراد
"
10	": شهاب! انت مش كنت في شقتك يا ابني
"
11	"شهاب وجه كلامه ل كارمن
"
12	": اطلعي انتي. بص ل مراد و كمل. تلفوني كان فاصل شحن و الشاحن في لاوضه هنا ف جيت
"
13	"مراد: طاب روح نام عندنا شغل بكره.
"
14	"تاني يوم شهاب واقف قدام المرايه، فتح الباب و دخل سليم
"
15	": عايز القميص لاسود بتاعك يا باشا
"
16	"شهاب بيرش برفان: مزه جديده
"
17	"سليم: ايوه بس اي تقفيل اوربي يا جدع
"
18	"شهاب: ماشي يا خوي بس خف حط مش هحوش ابوك عنك تاني
"
19	"سليم: حاضر فين القميص
"
20	"شهاب: خده في الدولاب
"
21	"سليم دخل و فتح الولاب
"
22	": تسلم ياريس، اه صحيح بابا بيقولك يلا علشان توصل كارمن الكليه
"
23	"شهاب: يادي النيله علينا و على كارمن.
"
24	"سليم: يعم حد لاقي، كمل و هو بيعض على شف تها، والبت اي بطايه
"
25	"حسا بايد على قفاه و كان شهاب
"
26	": اتلم، دي بذات مش هينفع يا سليم
"
27	"سليم: يعم هو انا جيت جنبها
"
28	"شهاب و هو بيخده تحت تراعه
"
29	": طاب يلا يخوي علشان نفطر.
"
30	"شها نازل بحماس
"
31	": صباح الخير يا ماما
"
32	"آيه بحب: صباح النور يقلب ماما
"
33	"شهاب: امال فين بابا
"
34	"آيه: في المكتب قاعد مع جدك
"
35	"شهاب: ماشي يا ست الكل جهزيلي الفطار
"
36	"آيه: حاضر يا حبيبي
"
37	"شهاب دخل
"
38	"شهاب: صباح الخير يا بابا، ميل باس ايد عباس، صباح الخير يا جدي
"
39	"عباس بحب: صباح الخير يا ابني
"
40	"ادهم: في حاجه يا شهاب
"
41	"شهاب قعد: لا كنت جاي اصبح عليك عادي
"
42	"ادهم: عملت اي في نقلت الخضار
"
43	"شهاب: وصلت و استلمت الفلوس.
"
44	"ادهم: ولارض إلى عايزينه ولاد حسان
"
45	"شهاب: اهم دول بقا إلى عايزين قرصة ودن
"
46	"عباس: بلاش يا ابني و ندخل في مشاكل و حورات
"
47	"شهاب: حورات اي يا جدي دول جاين يقولو لينا في ارضكم. انهاره قالو ارض بكره يقولو حريم
"
48	"عباس اتنهد: اعمل إلى يريحك بس بحزر يا شهاب انا مش عايز اخسر حد منكم، و ولد الحساينه دول خبثه و معندهم ريحت الرجوله
"
49	"شهاب: حاضر يا جدي
"
50	"ادهم: طاب يلا علشان توصل كارمن.
"
51	"شهاب بضيق: انا مش عارفه كارمن دي ما يوصله اي حد
"
52	"ادهم: يا خفيف الكارنيه بتاعها لسه مطلعش و انت إلى قيل بلسانك امبارح ان العميد عارفك و هتعرف تدخل عادي
"
53	"شهاب بضيق: ماشي يا بابا، فين هي الهانم التانيه
"
54	"ادهم: اسلوبك يا زفت
"
55	"شهاب ببتسامه مزيفه
"
56	": كارمن هانم فين
"
57	"ادهم: رنيت عليها دلوقتي قالة نازله، روح افطر عبال ما تيجي
"
58	"شهاب و هو طالع تمتم بضيق.
"
59	": مش طافح. كمل بصوت عالي، و اه صحيح خليها تمسح صوره إلى منزله على الفس علشان انا خلقي ضيق و هزعلها.
"
60	"ايهاب واقف مع غفير بيخلص شويه حسبات جات عليه حور بعد ما الراجل مشي و هي شايله كوباية شاي
"
61	"ايهاب اتنهد: مش هتكبري يا حور كام مره اقولك متطليش و انا واقف مع حد
"
62	"حور: يا حبيبي هو مشي
"
63	"ايهاب: طيب بس متعمليش كدا تاني
"
64	"حور: حاضر
"
65	"ايهاب: مراد مشي ولا لسه
"
66	"هنا طلع مراد و هو شايل شنطه على كتفه ولابس لبس ميري وقرب باس ايد ايهاب
"
67	": هو انا اقدر امشي من غير ما اسلم عليك انت وست الكل
"
68	"ايهاب: ربنا يحفظك.
"
69	"حور: ترجع بسلامه يا حبيبي، جات سلسبيل عليهم و هي بتجري
"
70	"سلسبيل: كدا عاايز تمشي من غير متسلم عليا
"
71	"مراد ضحك و خدها في حضنه
"
72	": ما انتي كنتي نايمه مهنش عليا اصحيكي
"
73	"سلسبيل: ولله ازعل منك
"
74	"مراد: هو انا اقدر على زعلك.
"
75	"آيه طلت براسه من ورا الباب و ادهم قاعد مركز في الورق
"
76	": تعالي شايفك
"
77	"آيه ضحكت و قربت منه قعدت على رجله
"
78	": على طول كفشني كدا
"
79	"ادهم اتعدل وحاوط وسطها
"
80	": اعمل اي لقلبي إلى بينبضلك علطول
"
81	"آيه ابتسمت بخجل و همستله
"
82	": بحبك على فكره...
"
83	"أدهم ضحك: و انا بموت فيكي.
"
1	"ادهم كان طالع من الجامع بعد صلات الجمعه
"
2	": بابا
"
3	"ادهم لف وشه لقي سليم، قرب منه و الدموع في عنيه، مسك ايد ابوه وباسها
"
4	": حقا عليا
"
5	"ادهم لف وشه النحيه التانيه
"
6	"شهاب: خلاص يا حج هو اتعلم الدرس
"
7	"سليم: ايوه ولله و هشتغل زي ما انت عايز و هبطل اكلم بنات حتى خد الفون اهو.
"
8	"ادهم اتنهد: ماشي مسامحك، بس لو عرفة انك رجعت تعط تاني هزعلك
"
9	"سليم: حاضر ولله، احم طاب بخوص طلب الجواز من سلسبيل.
"
10	"ادهم: ولله لو اتعدلة و هي موافقه معنديش مانع غير كدا تبقا بتحلم
"
11	"سليم بلهفه: حاضر ولله هتعدل
"
12	"ادهم: هنشوف
"
13	"مراد هنا اتكلم: اخبارك اي يا عمي عبده
"
14	"عبدالرحمن بستغراب: بخير الحمدلله
"
15	"مراد: احم طاب بما ان يعنى شهاب و سليم خلاص اختارو إلى عايزينهم، فانا طالب ايد جوري
"
16	"عبدالرحمن: جوري مين؟ بنتي
"
17	"مراد: ايوه يا عمي. هستناها لما تخلص تعليمه بس على لاقل يبقا بينا كلام
"
18	"عبدالرحمن: ازي دي بتعتبرك اخوها.
"
19	"مراد: لا انا مش اخوها و طالب ايدها لجواز
"
20	"عبدالرحمن: اشوفها و اقولك
"
21	"مراد: ان شاءلله توافق.
"
22	"النساء بيحطو لاكل على السفره
"
23	"شهاب وقف بعيد شويه و رن على كارمن لحد ما يخصلو، كارمن ردت
"
24	"شهاب: وحشتيني. كارمن سكتت
"
25	": اممم طاب عامله اي
"
26	"كارمن بكسوف: الحمدلله
"
