line	text
1	بتعملي اي، قالها شهاب لكارمن لما وصل البيت كانت الساعه 2 و لقي كارمن في المطبخ، كارمن او ما سمعت صوته القمه و قفة في زوره بلعته بصعوبه و ردت
2	ا. انا كنت جعانه و نزلة اكل
4	كدا!، كارمن بصت لنفسها، كانت لابسه بجامه و الطرحه على راسها
5	ليه مالي...
6	افرض حد من اخواتي الشباب نزل ياخد حاجه و شافك. و اه صحيح امسحي صورك إلى على الفيس.
7	امسح صوري إلى على الفيس! دا ليه ان شاءلله
8	بقولك اي مش ناقصه صداع هي، قلت امسحيهم امسحيهم
10	شهاب! انت مش كنت في شقتك يا ابني
12	اطلعي انتي. بص ل مراد و كمل. تلفوني كان فاصل شحن و الشاحن في لاوضه هنا ف جيت
13	طاب روح نام عندنا شغل بكره.
15	عايز القميص لاسود بتاعك يا باشا
16	مزه جديده
17	ايوه بس اي تقفيل اوربي يا جدع
18	ماشي يا خوي بس خف حط مش هحوش ابوك عنك تاني
19	حاضر فين القميص
20	خده في الدولاب
22	تسلم ياريس، اه صحيح بابا بيقولك يلا علشان توصل كارمن الكليه
23	يادي النيله علينا و على كارمن.
24	يعم حد لاقي، كمل و هو بيعض على شف تها، والبت اي بطايه
26	اتلم، دي بذات مش هينفع يا سليم
27	يعم هو انا جيت جنبها
29	طاب يلا يخوي علشان نفطر.
31	صباح الخير يا ماما
32	صباح النور يقلب ماما
33	امال فين بابا
34	في المكتب قاعد مع جدك
35	ماشي يا ست الكل جهزيلي الفطار
36	حاضر يا حبيبي
38	صباح الخير يا بابا، ميل باس ايد عباس، صباح الخير يا جدي
39	صباح الخير يا ابني
40	في حاجه يا شهاب
41	لا كنت جاي اصبح عليك عادي
42	عملت اي في نقلت الخضار
43	وصلت و استلمت الفلوس.
44	ولارض إلى عايزينه ولاد حسان
45	اهم دول بقا إلى عايزين قرصة ودن
46	بلاش يا ابني و ندخل في مشاكل و حورات
47	حورات اي يا جدي دول جاين يقولو لينا في ارضكم. انهاره قالو ارض بكره يقولو حريم
48	اعمل إلى يريحك بس بحزر يا شهاب انا مش عايز اخسر حد منكم، و ولد الحساينه دول خبثه و معندهم ريحت الرجوله
49	حاضر يا جدي
50	طاب يلا علشان توصل كارمن.
51	انا مش عارفه كارمن دي ما يوصله اي حد
52	يا خفيف الكارنيه بتاعها لسه مطلعش و انت إلى قيل بلسانك امبارح ان العميد عارفك و هتعرف تدخل عادي
53	ماشي يا بابا، فين هي الهانم التانيه
54	اسلوبك يا زفت
56	كارمن هانم فين
57	رنيت عليها دلوقتي قالة نازله، روح افطر عبال ما تيجي
59	مش طافح. كمل بصوت عالي، و اه صحيح خليها تمسح صوره إلى منزله على الفس علشان انا خلقي ضيق و هزعلها.
61	مش هتكبري يا حور كام مره اقولك متطليش و انا واقف مع حد
62	يا حبيبي هو مشي
63	طيب بس متعمليش كدا تاني
64	حاضر
65	مراد مشي ولا لسه
67	هو انا اقدر امشي من غير ما اسلم عليك انت وست الكل
68	ربنا يحفظك.
69	ترجع بسلامه يا حبيبي، جات سلسبيل عليهم و هي بتجري
70	كدا عاايز تمشي من غير متسلم عليا
72	ما انتي كنتي نايمه مهنش عليا اصحيكي
73	ولله ازعل منك
74	هو انا اقدر على زعلك.
76	تعالي شايفك
78	على طول كفشني كدا
80	اعمل اي لقلبي إلى بينبضلك علطول
82	بحبك على فكره...
83	و انا بموت فيكي.
2	بابا
4	حقا عليا
6	خلاص يا حج هو اتعلم الدرس
7	ايوه ولله و هشتغل زي ما انت عايز و هبطل اكلم بنات حتى خد الفون اهو.
8	ماشي مسامحك، بس لو عرفة انك رجعت تعط تاني هزعلك
9	حاضر ولله، احم طاب بخوص طلب الجواز من سلسبيل.
10	ولله لو اتعدلة و هي موافقه معنديش مانع غير كدا تبقا بتحلم
11	حاضر ولله هتعدل
12	هنشوف
13	اخبارك اي يا عمي عبده
14	بخير الحمدلله
15	احم طاب بما ان يعنى شهاب و سليم خلاص اختارو إلى عايزينهم، فانا طالب ايد جوري
16	جوري مين؟ بنتي
17	ايوه يا عمي. هستناها لما تخلص تعليمه بس على لاقل يبقا بينا كلام
18	ازي دي بتعتبرك اخوها.
19	لا انا مش اخوها و طالب ايدها لجواز
20	اشوفها و اقولك
21	ان شاءلله توافق.
24	وحشتيني. كارمن سكتت
25	اممم طاب عامله اي
26	الحمدلله
27	بقالي اسبوع اتحايل على الحج علشان نجيلكم يقلي برحتي بيعاند معاي، عبال منعمل الفرح و انتي تيجي هنا هنبقا دخلين على امتحاناتك، هتمتحني امتا؟
28	امتحاناتي فضلها شهر.
29	الناس تقول عليا اي و انا تاني يوم مودي مراتي الكليه، طاب بعيد عن الناس انا محتجلي شهر مش هنزل فيه من فوق بعد جوازنا و...
30	هتسكت ولا اقفل
31	خلاص ماشي
32	شهاب لأكل جاهز
33	جاي يا ست الكل، كمل لكارمن
34	سلام يا، سكت شويه و كمل ببتسامه، مراتي، وقفل
36	كل يا حبيبي كل شكلك هفتان و خاسس النص، كملت بحزن، وبعدين كدا تسافر من غير ما تقلي.
38	متزعليش يا ست الكل.
39	آيه
40	ايوه
41	نولينى محشي من إلى جنبك
44	اسف
45	على اي
46	و حشتيني و وحشني كل حاجه فيك
47	طاب و بعدين
48	حقا على عارف اني غلطان و استاهل ضرب الجزم
50	بعد اذنك عايزه اطلع.
52	هتغير هتغير ولله علشانك يا سلسبيل.
56	جوري انتي لسه صغيره خدي القرار على مهلك
58	يستنا لحد ما اخلص السنه دي و اول سنه كليه
59	هو قال كدا برضو
60	إلى تشوفه يا بابا
63	خلاص ماشي.
65	متبصليش كدا، انا بحبه و من زمان بس الوش الكيوت لزوم الشغل وكدا
66	ياما تحت السواهي دواهي، كملت وهي بتقلد جوري. ابيه ابيه
1	هي اي
2	المكرونه
4	اه اه زمانه استوت، هعبي لأطبقا و اطلعهم برا
5	اقسم بالله محد يضوقها يادوب يكفوني، عبي بس انت و هتيلي انا
6	حرام عليك و بعدين في كتير هيكفي و يزيد
7	هاكل ولي يزيد يكلوه هما، علشان محدش كان راضي يقوم يعمل
9	و انت فين طبقك
10	لا انا هاكل برا معاهم.
11	احم لا اغرفي طبق و تعالي كلي علشان عايزك في موضوع، كارمن غرفت لنفسها طبق بستغراب و قعدت
12	احم لو جالك عريس الفترة دي ترفضيه
13	امم لا لو هو كويس مش هرفض
15	اكتر حاجه تتمنيها في إلى هتتجوزيه اي
16	يكون متفهم
17	اشمعنا
18	عارف لو هو متفهم و بيفهمني عمرنا ما هيكون في مشاكل بينا
19	طاب الشكل؟ الفلوس؟ الحب؟
20	بص الشكل و الفلوس مش بتفرق معاي اممم اما الحب فا انا شيله كل حبي للشخص إلى هتجوزه حاسه كدا اني هطلع كل حبي دا ليها بس، كارمن بقيت تاخد رحتها معاها في الكلام اكتر من ساعة مفسحها و خدها الملاهي
21	طاب لو عمي اسر قلك شهاب متقدملك؟!
23	انا هتجوزك مش هتقلك
24	ا. انا بس شنقت
26	طاب عايز الرد علس سؤالي بقا هتوافقي.
