line	text
1	"ملأت الزغاريد المكان فاليوم الحناء الخاص بأحفاد الدهاشنة تألق الفهد بجلباب أبيض جعله كالبدر الساطع فكان حقأ كالأمراء وكذلك سليم وعمر كانوا يرتدون نفس اللون الخاص بالدهاشنة فهم مميزون للغاية .
"
2	"دعت هنية ورباب أن الله يحمي أبناءهم بطالتهم التي تخطف الأنفاس
"
3	"فكانوا كالأمراء حتي عمر الذي أرتدي الملابس الصعدية لأول مرة كان جذابا للغاية
"
4	"أصر فزاع علي واهبة القناوي أن تقام حنة للعروس بقصره مع ريم وبالفعل تم نصب حفل كبير بخلف المنزل لهم..
"
5	"كانت راوية كالحورية بفستانها الدهبي المفعم بالحياة حتي حجابها البسيط جعلها كملكة متوجهة علي عرش القلوب .
"
6	"أما نادين فأرتدت فستان من اللون الأحمر وحجابا أبيض فكانت جميلة حقا
"
7	"وريم ارتدت فستان بلون عيناها الخضراء فكانت كأميرة القصص الخيالية
"
8	"أما ريماس فكانت ترتدي فستان بسيط من اللون الأزرق فضفاض بعض الشئ لأخفاء جنينها عن الأعين وأرتدت حجابا بنفس الدرجة فكانت قمة بالجمال .
"
9	"بالأعلي
"
10	"كانت نوال تغلي من الغضب وقلبها يتمزع علي والدها لا تعلم أين هو ؟أو ماذا به
"
11	"كل ما تعلمه أن عليها رسم البسمة المزيفة علي وجهها وتنتظر صباح الغد بفارغ الصبر لتنال ما تريد لا تعلم بأن المكيدة ستقلب ضدها
"
12	"دلفت نوراة بغضبا جامح قائلة بغصب:_وبعدين يا عمة هنجعد إكده ونتفرج عليهم
"
13	"نوال بتحذير:_أوعي يا بت تعملي حاجة إكده ولا إكده..
"
14	"نوراه بغضب:_أني معرفش مالك بس ليه مخلتنيش أكشف الصور الا معيا لسليم خاليه يكروشه بره
"
15	"نوال بخبث:_هيحوصل بس بعد الجواز مينفعش دلوجت
"
16	"نوراه:_ليه بجا مينفعش دلوجت..
"
17	"نوال بخبث:_يا بت إسمعي بالبندر الواحده ممكن تتزوج أكتر من مرة عوايدهم إكده وبذات لو كانت بت بنوت لكن أحنا هنكسرها الأول لما تتجوز وتتطلج بعد فراحها بكام شهر أو بكام يوم وإكده يجوم الكبير يضغط علي سليم أنه يتزوج عشان محدش يفكر أن فيه حاجة بسليم وساعتها بس هكلم أبوي وأقنعه بجوزته منيكي وأنتي أولي بالغريبه.
"
18	"إبتسمت نوراه علي ذكاء العمة الماكر وقالت:_زين يا عمة هستانا والأمر لله
"
19	"نوال بخبث:_زين يابتي يالا ننزل تحت عشان محدش يأخد باله من حاجة
"
20	"وبالفعل هبطوا للأسفل وأنضموا للنساء بنظراتهم الحاقدة للجميع
"
21	"بالمكان المخصص للرجال
"
22	"أبدي الجميع مهارته بالرقص بالعصا وخاصة سليم وعمر أما خالد فكان سعيدا بتلك المبارزة رغم عدم معرفته لها .
"
23	"أما الفهد فرفض أن يتنافس مع سليم وفضل الجلوس بصمت شاردا الذهن بتلك الفتاة
"
24	"علي الجانب الأخر
"
25	"لم يكن حالها اقل منه بل أكثر شرودا به..
"
26	"كيف له ان يكون بتلك الصلابة لا تعلم شيئا سوي أن قلبها ينزف جرحا علي ما حدث
"
27	"كانت الأجواء بين الفتيات اشد.حماسا عندما تميلت نادين وريم بينما ريماس لم تقوي علي ذلك وأكتفت بمتابعه ما يحدث
"
28	"إنتهي الحفل وتوجه الشباب للمكان المخصص للعروس لينضموا إليهم قليلا
"
29	"سحر كلا منهم بحوريته تقدم الفهد منها بعين تحمل من العشق العتيق أفواه..
"
30	"جلس سليم بجانب نادين التي تنظر له بسعادة ليبدلها نفس البسمة فهو أصبح متيم بها .
"
