line	text
12	وبعدين يا عمة هنجعد إكده ونتفرج عليهم
13	أوعي يا بت تعملي حاجة إكده ولا إكده..
14	أني معرفش مالك بس ليه مخلتنيش أكشف الصور الا معيا لسليم خاليه يكروشه بره
15	هيحوصل بس بعد الجواز مينفعش دلوجت
16	ليه بجا مينفعش دلوجت..
17	يا بت إسمعي بالبندر الواحده ممكن تتزوج أكتر من مرة عوايدهم إكده وبذات لو كانت بت بنوت لكن أحنا هنكسرها الأول لما تتجوز وتتطلج بعد فراحها بكام شهر أو بكام يوم وإكده يجوم الكبير يضغط علي سليم أنه يتزوج عشان محدش يفكر أن فيه حاجة بسليم وساعتها بس هكلم أبوي وأقنعه بجوزته منيكي وأنتي أولي بالغريبه.
18	زين يا عمة هستانا والأمر لله
19	زين يابتي يالا ننزل تحت عشان محدش يأخد باله من حاجة
35	أسف
36	علي أيه الموضوع إتنسي أنت لسه فاكره
37	كنت متعصب أوي يا راوية غصب عني صدقيني
38	ليه
39	هقولك بس بكره باذن الله النهاردة مش للكلام..
53	أنتي زينة
54	لا
55	لع ليه حاسه بأيه
56	أنا الا المفروض اسالك السؤال ده أنت بتعاملني حلو اوي أنت كويس
58	أنت بتضحك علي ايه
59	عليكي والله مأني خابر أعمل أيه عشان أعجبك عاد
60	أنت عاجبني من غير حاجة
61	طب يالا إدخلي لحسن أغير رأيئ وأتزوجك دلوجت
65	مستعجله للنزول
66	امال هفضل هنا لبكره
67	ممكن علي فكرة أنتي مراتي يا راوية من حقك أي حاجة..
68	أنت رايح فين
69	مكان هادئ نتكلم بيه
70	دلوقتي وبلبسي داا أنت مجنون صح
78	مالك يا حبيبتي انتي كويسه
79	هههههههه والله انا لحد الان كويسه اوووي ههههه لكن بعد شوية الله اعلم هههههههه
80	ريماس انتي كويسه ؟
81	لا هههه في عروسة بتروح مع عريسها وكمان ايه هههه حامل بزمتك الموضوع ميضحكش
85	لما كنا بمصر شوفتها
86	هي مين ؟
87	مروج
88	مين مروج دي
89	دي الأنسانه الا حبتها بكل صدق وهي بتطعني بضهري من غير ما أحس
90	أنت حبيت كام مرة
91	هو الا ينكسر مرة يحاول يكسر نفسه تانى
92	أنت تقصد أيه ؟
93	أخت ريماس مشفتهاش غير مرتين بس فعلا حاولت توقعني لكن مقدرتش ولا حبتها من الأساس
94	أمال ايه الكلام الا سليم قاله دا كان بيكدب !
95	سليم كان بيقول الا الكل يعرفه محدش يعرف حاجه عن الماضي غيري أنا وأنتي ثم صمت قليلا وأكمل بحزن ؛_وأخويا الله يرحمه
96	أنا مش فاهمه حاجه انت عايز ترجعلها تاني ؟
99	أنتي إتجننتي عايزه تركبي تاكسي في نص الليل وبعدين أذي تمشي بالطريقه دي
100	حضرتك تحب أمشي بأي طريقه
102	إتكلمي معيا كويس أفضل ليكي
103	اتكلم معاك أذي وانت بسترجع ذكريات حبك من جديد انت أتجوزتني ليه
104	ممكن توطي صوتك
105	سبني في حالي لو سمحت
111	أنتي كويسه..
112	مش هتفرق كتير إذا كنت كويسه ولا لا الجرح النفسي أصعب من الجسدي بكتير
113	بشكرك علي الوقت الا أخترته عشان تكسرني فيه
1	عارفة لو منطجتيس ولدي فين هخلص عليكي
2	واني هعرف منين يا عمة مخبرش بحاجة واصل
