line	text
1	"كان الحريق بكل مكان والنيران تأكل كل ما يقابل مُشتعلة بداخل المكان دون توقف في تزايد مستمر وصرخاتها بكل مكان والنار تحيطها من جميع الأتجاهات فلم يكن بوسعها شئ سوي السقوط أرضاً تصرخ بأقوي ما لديها تطالب النجدة وأن يساعدها أحد ينجدها من هذا الحريق، بدأت الدخان يقبض على صدرها فتنقطع أنفاسها ببطي مصاحبة بدوران شديد أصاب رأسها ورؤية مشوشة تعتم عيناها فنادته بعجز مُستنجدة به بضعف: -
"
2	"- ص ق ر...
"
3	"فتح عيناه بأرق بعد أن أستيقظ على صوت صراخها بجواره، وجدتها تدير رأسها يمين ويسار صارخة بأسمه أمتلك يدها بيده ثم يده الأخر يربت على وجنتها بحنان مُناديها: -
"
4	"- جالان، حبيبتي.
"
5	"فتحت عيناها بفزع شديد وهي تصرخ بأسمه باكية ولؤلؤات عيناها تنهمر على وجنتيها فنظرت له بصدمة مُرتجفة من خوفها بهذا الكابوس الذي راودها، كان يمسح على رأسها بيده فأقتربت منه تعانقه بقوة مُتشبثة به بكلتا يديها، طوقها بذراعيه وهو يردف بدفء قائلاً: -
"
6	"- أهدي ياحبيبتي ده حلم، متخافيش أكدة انا جارك
"
7	"هتفت بصوت مبحوح وهي تتشبث بملابسه قائلة: -
"
8	"- ده مش حلم ده كابوس، صقر متسبنيش.
"
9	"عاد لنومه وهو يأخذها بحضنه ويربت على ظهرها، أخبأت نفسه بين ذراعيه فجذب الغطاء عليهما ثم شعر بيدها تمسك يده وتتشابك بأصابعه تساءل كثير عن هذا الكابوس الذي فزعها هكذا وجعلها ترتجف ولكنه لم يجرأ على سؤالها مباشرة عنه، شعر برأسها تثقل على ذراعه فأدرك أنها عادت لنومها فوضع رأسه على رأسها وعاد لنومه...
"
10	"كانت جالسة بغرفة أطفال فسألتها ملك بفضول طفولي: -
"
11	"- يعني أنتي هتبقي عروسة
"
12	"- أسمها هجبلكم بابي، مش أنتوا عاوزني بابي
"
13	"قالتها بلطف وهي تمسح على رأسهما بيدها، فأجابتها مكة ببراءة: -
"
14	"- اه عشان العيال في الحضانة عندهم بابي وأحنا لا وبيجي يأخدهم من الحضانة
"
15	"تبسمت لهم ثم قبلت يد كلاهما الصغيرة بحنان أم ثم قالت: -
"
16	"- هيبقي عندكم بابي وأخ كمان تلعبوا معاه.
"
17	"فوقفت مكة من مكانها تشيح عنها الغطاء ثم عانقت أمها واضعة قبلة رقيقة على خدها ثم قالت: -
"
18	"- مامي أنا بحبك أوووي قد البحر الكبير كله وملوكة كمان بتحبك زي
"
19	"تبسمت على طفلتيها تلك النعمة التي رزقها ربها بهما وضمتهم الأثنين ليها بحب...
"
20	"كعادتهما يتشاجران على أقل الأسباب وأتفهها وهو بالداخل نائم لا يبلي لهم والأطفال يضحكون عليهما...
"
21	"- قولتلك مش هتيجي معانا، تيجي معانا الفرح ليه ها
"
22	"قالتها جالان بتذمر عليها، فصرخت بها فريدة قائلة: -
"
23	"- هروح بالعند فيكي جمر عزمتني
"
24	"ضحكت منها ساخرة وقالت بتهكم: -
"
25	"- قمر، أنتي بتتضحكي على مين يابت ده أنتى هتموتي وتروحي عشان نبيل، مش عليا ده أنا فقسكي وحافظكي، الكلمتين دول تضحكي بيهم على أخوكي الأهبل.
"
26	"جاءها صوته الرجولي بقوته من خلفها حينما سمع جملتها الأخيرة فقال: -
"
27	"- متشكر يامرتي يامؤدبة، الأهبل بجي هلبس ومهيستناش حد فيكم، عشان جولتلكم ألبسوا من بدرى
"
28	"أتسعت عيناها بأرتباك حين سمعت صوته، وقفوا الأثنين وكلا منهما ركضت لغرفتها لكى تتجهز للذهاب قبل أن يغضب حقاً ويذهب بدونهم...
"
29	"أعد لنفسه قهوته وجلس يحتسها فخرج عليه يوسف أولاً مُرتدي بدلته وجلس بجواره ومن ثم خرجت الطفلتين التؤام ماسكين بيد بعضهم مُبتسمين بسعادة لأمهما وحصولهم على أب لأول مرة منذ ولادتهما، أنهي قهوته ثم ولج إلى غرفته فرأها تقف أمام المرآة تجفف شعرها المبلل بالأستشوار مُرتدية روب الأستحمام، أقترب منها وهو يحمل بدلته ويقف أمام المرآة خلفها فقالت بأستعجال: -
"
30	"- أنا هلبس بسرعة أهو.
"
31	"كادت أن تذهب من أمامه فأوقفها وهو يمسكها من معصمها ويجذبها له، نظرت له بدلال وقالت بخفوت: -
"
32	"- ممكن تلبس بسرعة عشان هنتأخر وقمر لوحدها
"
33	"حبس أنفاسها الدافئة بقبلة ناعمة ويديه تحاصر خصرها النحيف فأستسلمت له بشغف مُشتاقة لحبيبها ويديها تتشبث بتيشرته واضعة أحدهما فوق قلبه، فتح باب الغرفة ودلفوا الأطفال ومن ثم أبتعدت عنه بخجل وتوردت وجنتها بلون الدم من الخجل أما هو فتبسم بخفة لهم ثم سألهم: -.
"
34	"- عاوزيني حاجة؟
"
35	"تبسموا الأطفال عليهم وقالوا في وقت واحد: -
"
36	"- خلاص هنروح لطنط فري تلبسنا الجزمة
"
37	"خرجوا ركضاً لغرفة فريدة، تبسم لها وهو يديرها لها مجدداً مداعباً خصلات شعرها بيده يردف بحنان أملاً بمستقبلهما القريب قائلاً: -
"
38	"- عجبال ما تجيبلي أميرة صغيرة تجطع علينا لحظاتنا
"
