line	text
2	ص ق ر...
4	جالان، حبيبتي.
6	أهدي ياحبيبتي ده حلم، متخافيش أكدة انا جارك
8	ده مش حلم ده كابوس، صقر متسبنيش.
11	يعني أنتي هتبقي عروسة
12	أسمها هجبلكم بابي، مش أنتوا عاوزني بابي
14	اه عشان العيال في الحضانة عندهم بابي وأحنا لا وبيجي يأخدهم من الحضانة
16	هيبقي عندكم بابي وأخ كمان تلعبوا معاه.
18	مامي أنا بحبك أوووي قد البحر الكبير كله وملوكة كمان بتحبك زي
21	قولتلك مش هتيجي معانا، تيجي معانا الفرح ليه ها
23	هروح بالعند فيكي جمر عزمتني
25	قمر، أنتي بتتضحكي على مين يابت ده أنتى هتموتي وتروحي عشان نبيل، مش عليا ده أنا فقسكي وحافظكي، الكلمتين دول تضحكي بيهم على أخوكي الأهبل.
27	متشكر يامرتي يامؤدبة، الأهبل بجي هلبس ومهيستناش حد فيكم، عشان جولتلكم ألبسوا من بدرى
30	أنا هلبس بسرعة أهو.
32	ممكن تلبس بسرعة عشان هنتأخر وقمر لوحدها
34	عاوزيني حاجة؟
36	خلاص هنروح لطنط فري تلبسنا الجزمة
38	عجبال ما تجيبلي أميرة صغيرة تجطع علينا لحظاتنا
40	ربنا يعوضنا ياحبيبي وأنا راضية أنها تقطع علينا وتنام وسطنا كمان
42	أن شاء الله، ألبس بجي بسرعة.
44	أيه ده اللي عملوا فيكي؟
46	بيلعبوا، بلبسوني زي ما أنا لبستهم.
52	ايه يانبيل؟
53	أنا عاوز أتجوز أختك
55	ده وجته يعني؟ وبعدين ما هي جالت لا
57	لا هتوافق المرة دي
58	لما أروح أشوف الموضوع ده
61	ايه؟ أنت زودتها جوي
62	تتجوزيني؟
64	طب جول لصجر
65	قولتله قالي هي قالت لا
67	لا مهجولش لا روح جوله
69	يعني موافقة؟ خليكي مكانك متتحركيش هجيبه وأجي...
71	أهي قالت موافقة، هتجوز أمتي
73	أنا مموافجاش ياصجر، وخليه مالهوش صالح بيه واصل...
2	صجر معملهاش ياجالان، صجر ميلمسش حرمة في الحرام، وعلى يدك اهو كنتي وياه في نفس البيت وعمره ما لمسك ولا مسك يدك غير لما بجيتي مراته، ثجي في جوزك ومدمريش حياتكم وأنتوا لسه عرسان
4	حسبي ياست هانم.
7	صقر
11	حصل أيه يادكتور طمني
12	السكر واطي وعنده هبوط في الدورة الدموية ياريت بلاش جهد كبير ويرتاح شوية عشان الارهاق غلط عليه، لولا ستر ربنا كان زمانه دخل في غيبوبة سكر، عن إذنكم.
14	ينفع حركاتك دي، ها، في حد يخض القمر ده كدة
16	خضت الست يامفتري شايف وشها أصفر أزاي، وبعدين خد بالك من صحتك عشان أبنك حتى.
19	يوسف، معلش يا نبيل هتعبك معايا تروح تجيبه من المدرسة
21	أجيب مين، أبنك أبو لسانين ده مبيطقنيش كأني مرات ابوه، بيشوفني كأنه شاف ابليس ويتعفرت لا ياعم آنا معنديش خلق لابنك ده رخم زي أبوه
23	خلاص هروح أجيبه آنا
24	لا خليك أنا ممكن أروح
26	أنا هروح هو في مدرسة أيه.
28	هتروحيه والمربية في البيت معلش هتعبك
29	لا عادي ولا يهمك
32	انا بحبك ياجالان، بعشجك وبتنفسك وماسك فيكي كيف العيل الأصغير اللي ماسك يد امه، نفسي أعيش حياتي كلتها وياكي انتي، أنتي أحلي حاجة حصلت في حياتي كلتها
34	وأنا بحبك ياصقر، بحبك أكتر من نفسي، ومن غيرك عمري كله وحياتي متساويش حاجة...
37	حضرتك مامته
38	لا، اه
40	أنتي مين
42	آنا زميلة بابا في الشغل، هو مشغول شوية فبعتني ليك
44	بابي، هو عنده ستات حلوة في الشغل زيك.
46	اه شوفت في كتير، تأكل أيس كريم
51	آلو
52	مدام قمر آنا أيمن.
54	آه، ازي صحتك دلوقتي
56	الحمد لله أحسن، يوسف فين
58	عندي
60	طب ممكن العنوان معلش تعبتك
62	مهتطلعش لمرتك ياصجر، دي زعلانة وبتبكي كل ما أروح اشجر عليها الاجيها بتبكي...
