line	text
2	كان في محاضرات فيتاني وكنت بجبها من صاحبتي.
4	محاضرات أيه دي اللي الساعة١١، أنا مش قايلك أخىك برة الساعة ٨، ٨ونص!
6	الوقت سرقنا وإحنا بنتكلم.
8	ويا ترى بقا أخدتي إذن حد من رجالة البيت اللي فايقين للأمانة اللي برقبتهم؟
10	أخدت إذني بس أنت مسألتش عشان أقولك هي فين؟
12	لو طلعت بتداري عليها غلطها يا بدر صدقني ردي على التصرف ده مش هيعجبك.
14	أنت مكبر الموضوع ليه يا آسر إتاخرت بره شوية ومش هتكررها تاني عادي يعني بتحصل!
16	مهي مش هتتكرر تاني والا وقسماً بالله ما عادت هتعتب برة البيت ده خطوة واحدة وترجع البلد أحسنلها، حور أهي عمري ما جالي شكوة منها ولا شوفتها راجعة متأخر من بره!
18	من هنا ورايح مفيش دخول ولا خروج الا بأذني أنا حتى لو كنت مسافر أو مش بالبيت سامعة؟
21	أيه يا جدعان الكلام أخدكم والأكل زمانه برد.
23	ما تقعد واقف ليه؟
25	هشوف روجينا وراجع.
27	في أيه يا ابني مالك؟
29	عبد الرحمن قالي ساعة وهجيلك عشان نطلع المطر وبقاله أكتر من ساعتين مختفي وموبيله مقفول.
31	هتلاقيه في مكان مفيهوش شبكة، أو يمكن يكون بيطمن على والدته.
33	وبعدين أنت مكنش ينفع تطلبه في مشوار زي ده أنت مش عارف ظروف والدته وإنه مش بيتحرك من جنبها!
35	بمناسبة موضوع والدته، ما تحاول يا آسر تقنع الكبير إنه يسمحلها تقعد بالسرايا أنت عارف ظروف شغلنا وبيضطر يسافر كتير ويسبها ومهما كان هي بالنهاية مرات عمنا ولا أيه؟
37	حاضر هكلمه.
39	أنتوا هنا وأنا قالب الدنيا عليكم فوق وتحت.
41	حماتك بتحبك تعالى.
43	مهي طول عمرها بتحبني.
45	الدنيا بتبقى بؤس هنا من غيرك وعهد الله.
47	اركن بس جنب أخواتك وبعدين نشوف حكاية البؤس دي.
49	أنت يالا مش قولتلي ساعة وهكون عندك الساعة بقت ١١والطايرة هتوصل ١٢ونص، هتحرك أمته!
51	الا معاه ربنا ميقلقش يا عمهم، أحنا وحوش الأسفلت ساعة زمن وهتكون قدام المطار واقف وماسك يافتة عريضة مكتوب عليها ويلكم تو إيجبت.
53	لا كلام على طعام يا سادة، إنجزوا عشان تلحقوا مشواركم.
55	أنا مجيش هنا وأكل حاجة من أيدك الا وتبقى خطيرة يا حور، بجد تسلم أيدك.
57	الف هنا.
59	إمروعوها علينا بقا معتش هتعملنا وكل خالص.
61	الأكل بيتكلم عن نفسه، إتشملل إنت ياخويا وهاتلنا طباخة فيف ستار!
64	آسر خايف عليكي، متزعليش منه أنتِ المفروض تاخدي بالك من مواعدك بعد كده إحنا هنا مش في بلدنا يا روجينا فواجب علينا نأخد بالنا من تصرفاتنا خصوصاً لو أنتوا البنات!
66	لو جاي تبررله اللي عمله فوفر نصايحك يا أحمد لإني مش شايفاها غير تسلط هو على طول مستقصدني.
68	أنتي ليه شايفة الناس كلها كده يا روجينا؟
70	هما فين الناس دول، هما مش شايفين غير حور وتصرفاتها المثالية حتى أنت كل ما بتتكلم دا عملت كذا وكذا معرفش مدام معجب بيها أوي كده مخطبتهاش وخلصت ليه.
72	و آسر و يحيى معجبين بيها برضه!، هي اللي بتجبر الكل يحترمها ويخدوها مثال أما أنتي فصدقيني رصيدك قرب يخلص عند الكل بسبب طريقتك وأسلوبك ده.
74	أحمد.
76	أنا مش وحشة كده على فكرة.
78	عارف، أنتِ جواكِ طيبة وبراءة صعب حد يكتشفها بسبب لسانك ده.
80	محدش بيكرهك يا روجينا، بيكروهوا تصرفاتك وهنا الفرق إنك بايدك تغيري نفسك وتكوني أحسن من حور نفسها.
82	طب يلا نلحق العشا، لحسن كان في طاجن بامية باللحمة لو طلعت لقيته اتنسف هتعملي غيره.
84	متزعليش مني أنتي عارفة أني عصبي بس حنين.
86	شايفة غير كده؟
90	ده عبد الرحمن ابن خالي فؤاد الله يرحمه.
92	أزي حضرتك يا أستاذ عبد الرحمن؟
94	عبد الرحمن!
96	أيوه.
98	أيوه أيه يا عم أنت سرحت في أيه، تالين بتكلمك وأنت في دنيا تانية!
100	أنا بخير الحمد لله، حمدلله على سلامتك.
102	الله يسلمك.
104	هو أنتي جيتي لوحدك ولا أيه؟
106	لا رؤى كانت ورايا!
108	اتفضلوا، العربية بره.
110	عنك..
114	أمته يجي اليوم اللي أشوفه فيه مزلول، ورأسه في الأرض.
119	ما كفايا كده ونكمل بكره أفضل.
121	وفيها أيه لما نسهر ونخلصهم النهاردة.
123	وبعدين مالك كده مش على بعضك من ساعة ما قولتلك تعالى نراجع الحسابات مش طبعك يعني أنك تحب تأجل الشغل في أيه؟
125	مفيش بس تعبان ومحتاج أريح شوية.
127	روح نام يا بدر.
130	أنتي لسه عندك اطلعي يلا؟
132	ادخلي يا رؤى.
134	وحشتيني أوي.
136	وأنتي كمان وحشتيني أوي.
138	حمدلله على السلامة يا تالين.
140	الله يسلمك يا آسر، طمني عمتو عاملة أيه والبلد عاملة أيه لسه زي ما هي ولا أتغير فيها حاجة؟
142	عمتك يا ستي زي الفل وعشرة، أما البلد فزي ما هي متغيرش فيها كتير، وعموماً يا ستي احنا كلنا كده كده هنسافر في أجازة أخر الأسبوع البلد وأكيد أنتوا معانا.
144	زمانها راجعة تعبانة، خديها يا حور تستريح في اوضتك.
146	تعالي ده أنا عندي حاجات كتيرة عايزة أقولهالك.
148	عبد الهادي أنت نمت مكانك ولا أيه؟
150	من أول ما شافها وهو مهنج كده.
152	أيه يا عم روميو أنت وهو اول مرة تشوفوا واحد شارد وحزين!
154	شارد حزين في أوجاعي ومبقولش لحد!
156	يا عم فكك من الحوارات دي أنت من ساعة ما شوفت البت وأنت مش على بعضك.
158	الوقت إتاخر سلام.
160	أحرجت الراجل!
162	هو ده بيتحرج!، ده أنت تشوفه وهو مبلم قدامها منظره مسخرة.
164	طب يلا يا خفة على شقتك ميصحش وجودنا هنا لحد الوقت ده.
168	أيوه يا مصطفى.
170	مين؟!
172	آه صديقة حور، تمام دخلها.
174	أيه كل الأخطاء دي يا يحيى ده لو عيل صغير مش هتعدي من تحت أيده، أنت عارف لو الكبير نزل في الأجازة وشاف الدنيا معكوكة كده هيولع فينا.
178	دي السي ڤي بتاعي..
180	من غير ما أشوفه أنا بثق بكلام حور ومش عايز أكتر من أنك تكوني أمينة لأسرار المكتب وتعاملات التجار.
182	أنا محتاج حد يساعدني في الحسابات ومراجعة الملفات أول بأول وكبداية هديكي ملف ترجعيه وتقدميه بكره إن شاء الله وبكده تقدري تستلمي شغلك.
184	إن شاء الله.
186	أنا بس كنت عايزة أقول لحضرتك أني مش هقدر أكون موجودة لوقت متأخر عشان سكن الطالبات بتاعي بعيد عن هنا، كمان مش هقدر أكون موجودة لا الجمعة ولا السبت لأني بكون في البلد.
188	ولا يهمك، كل اللي بتقوليه ده بالنسبالي مش صعب.
190	تقدري تستلمي شغلك بكرة يا آنسة تسنيم.
192	شكراً لحضرتك يا بشمهندس.
194	الملف يا ريس!
196	الحمد لله أن الأحبال الصوتية بخير ومفهاش مشكلة.
198	عن أذن حضرتك.
200	وبيتريق على عبد الرحمن!
203	بتعملي أيه يا بوومة!
2	لا إفتحوا الباب...
4	إهدي، أنا جانبك..
6	أنا عايزة أخرج من هنا..
8	وحقك!، مش هتعاقبي البني آدم القذر ده..
10	لا مش قادرة اشوف وشه..
12	كيف ستنتقم وما حدث بيننا كان يروق لها، أليس كذلك رؤى؟
14	كداب وحيوان..
16	بربك يا فتاة، لقد منحتك ما فشل به حبيبك السابق الا أستحق بعض الإحترام!
18	قعدتك هناك نسيتك شهامة وجدعنة العرب اللي انت للاسف منهم، بس عشان أبقى كريم معاك وواجب الضيافة المعتبر يوصلك هترجملك...
20	كنت أتمنى أن ألقنك درساً لن تتمكن حينها من التطلع لأي فتاة، ولكني إخترت لك الأفضل..
22	سأرسلك برحلةٍ سريعة لجهنم..
24	بدر!
26	قولتلك الف مرة حاول تتحكم في أعصابك!
28	وقعت مع ناس مبيرحموش وخصوصاً اللي بيجي جنب حريمهم..
30	تعالي يا بتي..
32	مش عايز حد إهنه، اخرجوا كلتكم بره..
34	اسمعي يا بتي، أنا خابر زين ان اللي حصل ده كان غصب عنك، بس اللي أني مش قادر استوعبه لحد دلوقت علاقتك بإنسان قذر زي ده، فجيه في بالي انك كنتي بتحبيه عشان اكده استغل الفرصة انه يعمل عملته، واني مش حابب انك تكوني مصغوطة في اختيارك لولدي...
36	قصدي من كلامي ده كله إنك لو بتحبي الكلب ده فأحنا نقدر نربيه كويس ونخليه يتجوزك على سنة الله ورسوله عشان متحسيش أن بدر ابني فرض نفسه عليكي، إنما بقا لو بتحبي بدر فهنا الكلام هيفرق...
38	أنا محبتش في حياتي غير بدر..
40	فكوه...
42	هتسبوه بالبساطة دي يا عمي!
44	فعلت ما أمرتني به والآن دعني وشأني، أمر رجالك بحل وثاقي وأعدك بأنك لن ترى وجهي مجدداً..
47	مات...
49	ليه عملتي كده يا رؤى؟ كنا هناخد حقك بس بطريقة تانية، أنتي عارفة انتي عملتي في نفسك أيه ضيعتي حقك كده وهتتحبسي...
51	أظن فهمت كده هتتصرف ازاي يا خالي!
53	فهمت..
55	وجودنا اهنه مبقاش له عازة...
58	أيه يا ابني مالك كده؟
60	حاسس اني مش مرتاح هنا يا يحيى..
62	ليه حد ضايقك في حاجة؟
64	بالعكس محدش بيعمل غير اللي يبسطني، بس أنا اللي مش عارف مالي، حاسس كده ان في حاجة ناقصاني.
66	أمممم، قولتلي طب يا عم مش تهدأ شوية وتدي فرصة للكبير ومرات عمك انهم يستريحوا من السفر وبعدين يطلبوهالك من ابوها...
68	يا هنا عما ابوها يفكر ويرد عليهم، مهو لو هما قدامه كان استعجل بالرد لكن شغلة التليفونات دي مش بتأكل عيش..
70	أمال بتأكل ايه يا عبده، عموماً متزعلش ربك حس بيك وبعتلك الراجل لحد عندك..
72	فايق للهزار وأنا خلقي في مناخيري...
74	أنا بتكلم جد على فكرة، والد تالين هنا في مصر...
76	متخلف ده ولا أيه!
78	يا ابني مش الكبير قايل قدامك وانت قاعد انت عقلك بيروح على فين؟.
80	عقلي وقلبي معاها، مش عارف عملتلي عمل دي ولا أيه؟
82	الأجانب ملهمش في الاعمال وشغل التلات ورقات بتاعنا ده، فوق وإرجع لهيبتك كده بدل ما عمك يرجعهالك بالتي أحسن...
84	ها، هتفوق ولا نخليه يفوقك؟
86	فوقت فوقت.
88	تعجبني وأنت بتوزن الامور صح يا عبده..
90	الدوا، ازاي نسيت معاده..
93	بالشفا يا حبيبتي، نامي وارتاحي..
95	بعد كل اللي عملته فيكم!
97	دي مهما كانت تبقى مرات أخوي وأمك، الدفر عمره ما يطلع من اللحم يا ولدي..
99	بتعتبرنا أغراب اياك...
101	اوعاك تقول الكلام الماسخ ده تاني، سامعني!
103	تعالى يا ولدي اقعد جنبي..
105	أنت واحد منينا يا ولدي ومعزتك كيف آسر وولاد عمك بالظبط، أنت ملكش ذنب في اللي عملته امك وابوك زمان..
107	تعرف لما أبوك مات جلبي اتوجع، فؤاد كان له معزة خاصة عندي يمكن لانه الصغير، ولما عرفت انه كان متجوز ومخلف من غير علمي زعلت بس لما حسبتها زين لقيت ان اللي حصل من رحمة ربنا بيا لاجل ما يسبلي حتة منه تفكرني بيه..
109	يعني أنت بالنسبالي ولدي وحفيدي وكل حاجة في الدنيا..
112	أخيراً جيت، ماسة كانت بتستناك..
114	كنت بتمم على المصانع في قنا..
116	كويس انك روحت، يالا هسيبك تريح شوية تصبح على خير.
118	عندي ثقة كبيرة في ربنا انك هترجعي زي الأول وأحسن يا روحي...
121	البيه رجع وفي أوضته يا هانم..
123	بيه مين، تقصدي أيان ولدي!
125	وصل من بدري ومن وقتها منزلش من اوضته..
127	طب جهزي الوكل عما أطلع أشوفه..
129	عنيا يا ست هانم..
131	أيان ولدي، أيه اللي عمل فيك اكده، أنت عملت حادثة ولا ايه اللي حصل!
135	انت اتخنقت مع ابن فهد؟
137	اتقطعت ايده، أني مش عارفة انت هتفضل ساكت اكده لحد متى، خد بتارنا وبرد نارنا منيهم افضح بتهم النهاردة قبل بكره..
140	متستعجليش بوجعهم يا خالتي، الضربة اللي توجع هتوجع لما تكون في مقتل، الصبر كل حاجة في وقتها بتبقى أفضل الف مرة من التسرع..
142	كيف وأنت ناوي على الحرب من دلوقت؟
144	الحرب لسه مبدأتش، أنا اللي هبدأها ووقت ما احب..
146	الحرب هتبتدي لما هتقتل ولد الدهشان، تفتكر فهد هيقعد ويتفرج عليك وأنت بتقتل ولده اكده!
148	مين قال اني هقتله، انا عايزه عايش للحظة اللي هكسر فيها ابوه قدام الكل، عايز اشوف نظرات الغرور والثقة دي هتتحول لأيه وقتها...
150	والله ماني عارفة أنت بتفكر ازاي ولا ناوي على ايه!
152	استني وهتشوفي..
154	رؤى!
156	مش عارفة أصلي يا حور، ممكن تساعديني..
158	طبعاً يا حبيبتي هعلمك كل حاجة تخص الدين..
160	أنا صحيح مش عارفة كتير، بس هساعدك لو تحبي..
162	ليه بيقولوا ان الحجاب بيقصف الشعر وبيبوظه..
164	فين ده أنا مش شايفة كده..
166	فين موبيلك يا رؤى..
168	في اوضتي ليه؟
170	بس انا موبيلي موجود، اتفضلي..
172	الله الفون ده جميل بس ليه يا حور مبوظاه بالجراب ده، مخلي شكله وحش وباهت..
174	اكيد لازم تحفظه بجراب لانه غالي وممكن يبوظ منها او يتوسخ...
176	عشان كده ربنا بيحمينا من العين، وبيحفظنا بالحجاب واللبس الواسع ده، عشان احنا غالين ومينفعش الرايح والجاي يتفرج علينا..
179	مين فيهم آسر ومين فيهم بدر، يوووه انا هعمل ايه الوقتي في عمي اللي عايز ابنه ده..
181	فين بدر!
183	معرفش، اخاف اصحى آسر يقوم يقتلني، الله يكرمك يا عمي ادخل انت صحيه وتبقى عملت فيا الخير كله..
185	خبر أيه يا احمد، هنقف نهزر على الصبح ونسيب مشاغلنا، ادخل صحيه وقوله يحصلني على تحت...
187	مهو حضرتك متعرفش ان بدر ابنك بيموت وهو نايم، يعني مبيصحيش بالساهل، اسر بقا نومه خفيف لو كحيت هيصحى وهينفخني يرضيك اتنفخ يا عمي!
189	معندناش حد بيخاف كيف الحرمة، تحب اصحيلك الكبير يتفرج على الخلفة اللي تفرح الجلب..
191	خلاص متصحيش حد هدخل وامري الى اللي لا بيغفل ولا بينام وشاهد وعارف الحق فين..
193	لفيلي العصايا دي لما نشوف اخرتها ايه عاد..
195	حسبنا الله ونعم الوكيل في كل ظالم حاقد..
197	لا حول ولاقوة الا بالله العلي العظيم، صبرنا على الخلفة دي..
199	أيوه يا عمي نازل رن رن في ايه!
201	فين بدر يا ابني الله يكرمك اني مش نقصك على الصبحية...
203	هو انت مديني فرصة اركز عشان اعرف مين فيهم الزفت ابنك، اصبر بس الله يكرمك وسبني اركز..
207	توكلنا على الله.
209	بدر أنت يالا أبوك مستنيك تحت بيقولك عايزك في موضوع مهم وانفرادي، هتقوم ولا اتوصى بيك..
211	آسر!
213	ماليش دعوة والله عمك سليم اللي قرفني من النجمة وعايز ابنه وانا هنا من بدري محتار بينكم..
215	على فكرة احنا مش ولاد عم بس احنا بينا نسب ولا ايه..
217	في حد يصحي حد كده يا متخلف..
219	مهو بدر مش حد، ده قتيل بدليل انك كسرت كل جاجة في الاوضة فوق دماغي ولسه بيشخر وعادي الدنيا عنده ده حيوان صدقني بينام مبيحسش بحاجة...
221	اعمل فيك ايه، انا منمتش طول الليل بسبب الزفت اللي بالع تكييف ده، وتيجي انت وتكمل عليا..
223	كنت سبله الأوضة وتعالى نام جنبي انا الجنب اللي بنام عليه بصحى تاني يوم عليه..
225	ابويا اللي واخد اوضتي اطردوه هو وسبوني انا اعيش..
227	كل اللي ييجي بيطردني بره اوضتي وبيجبوني هنا في اوضة الزفت، مبعرفش اخد راحتي على السرير..
229	متقلقش ده احنا هنريحك على الاخر..
231	أيه، يا ساتر يارب في ايه؟
233	احنا الملايكة وانت في جهنم الحمرا هتقوم ولا نطعنك بقوس قزح، ولا اقولك استنى..
235	خلص عليه يا آسر الواد ده ابن حلال ويستاهل..
237	بره، اللي هشوفه هنا هعلقه في النجفة..
239	رجعنا للقرف تاني...
2	إتنين قهوة سادة يا برنس.
4	أيه؟!
6	متخيل أني في الساعتين اللي كنت بستنى حضرتك فيهم دول مطلبتش عشرين كوبية قهوة!
8	حقك عليا بقا ما أنت عارف لو مفتكرتش عيد ميلادها هيحصلي أيه؟
10	طيب نخلينا بقا بالمهم عشان عايز أرجع البيت قبل معاد أدوية أمي.
12	ويبقى كده كل شيء تمام، بلغ عمي بقا.
14	ليه أنت مش ناوي تيجي الصعيد بالإجازة دي كمان ولا أيه؟
16	لا للأسف المرادي مش هقدر، لأن والدتي تعبانه شوية.
18	طيب ما تجبها معاك السرايا وأهي بالمرة تغير جو.
20	وتفتكر هيتقبلوها، أو عمي هيتقبلها بعد اللي عملته؟
22	متقلقش سيب الموضوع ده عليا، والدتك محتاجة لمساعدة وأنت مش هتقدر تسد في كل ده، أنا هكلم عمي.
24	مفيش داعي تتعب نفسك يا بدر، أنا مدي ألف عذر لعمي، اللي عملته أمي صعب حد ينساه بسهولة.
26	وحالتها حالياً متستهلش مننا غير السماح على اللي عملته قبل كده.
28	طيب أنا لازم أرجع البيت، أنت عارف مواعيد دوا الحاجة.
30	هتصل بيك نتفق ونتقابل عشان آسر نازل القاهرة بكره بليل.
32	هستنى مكالمتك، سلام.
34	في رعاية الله.
38	حور، فزعتيني!
40	كنتِ فين كل ده يا روجينا، أنتي عارفة الساعة كام دلوقتي؟
42	عارفة لو حد من ولاد عمك لمحك وأنتي راجعة وش الصبح كده هيعمل فيكي أيه!
44	كنت سهرانه مع تقى والوقت أخدنا.
46	تقى تاني يا روجينا مش حذرتك من البنت دي أنا!، أنتي عارفة بيتكلموا عنها إزاي!
48	يوووه معتش ورانا غير السيرة اللي مش بتتقفل دي!
50	أيوه معتش ورانا الا هو، أصلك مش شايفة نفسك بقيتي أيه من ساعة ما صحبتي البت دي، غيرتك ١٨٠درجة وكأنك بقيتي واحدة تانية أنا معرفهاش.
52	متشكرة لنصايحك.
54	هنصحك وهفضل أنصحك دائماً متنسيش أنك بنت عمي وليا الحق بده!
56	طيب يا حور هنتكلم بكره لأني بجد تعبانه ومحتاجة أرتاح ممكن!
58	هطلع بس هقولك حاجة واحدة.
