line	text
3	.. صور ايه يا ليالي وفضايح ايه اللي انا عملتها وحسن ليه بيعمل كده ومتكدبيش انا عاوزة اعرف الحقيقه والا والله العظيم هنسي انك اختي وهتبري منك
4	.. بتوتر... انا مش فاهمه قصدك
6	.. انتي هتستهبلي يا ليالي انا سمعت كلام حسن كويس واضح اوى أن في حاجة مهمة عني وانتي تعرفيها ودي سبب كلام حسن بس انا عمري ما عملت حاجه والحمد لله كل الناس تحلف بأخلاقي حتى عمري ما صاحبت حد يبقي غلط ايه اللي انا عملته انا لازم افهم والا هسال حسن نفسه
7	.. خلاص هقولك كل حاجه بس ارجوكي ليا طلب منك قبل ما احكي
8	.. اتفضلي..
9	.. اللي هقوله هيفضل بينا وكمان بلاش بابا يعرف وحاجة كمان اتمني تسامحيني بعد ما تعرفي
10	بتنهيده... اتكلمي يا ليالي
13	.. انتي ازاي كده جالك قلب تعملي كده تخدعي بابا وماما وثقتهم فيكي وتبعتيله صور وتخبي عني وتطلبي مساعده الغريب لا وكمان تطعني اختك نصك التاني توامك في ضهرها وتخلي سمعتها في الأرض كل ده بس علشان نفسك
14	.. انا كنت خايفه يا ليلي افهميني ارجوكي
16	.. افهم أن انا في نظر حسن دلوقتي بنت منحله افهم أن اختي هي اللي وسخت سمعتي افهم أن دلوقتي بس اكتشفت ان عايشه معاكي طول عمري وأول مره اكتشف حقيقتك انا مش عارفة انتي جبتي الانانيه دى منين للدرجة دي بتحبي نفسك
17	.. ببكاء وهستيريا...
18	.. كنت عاوزه اخلص من الحيوان اللي كان بيهددني..
19	.. كان في مليون طريقة بدل الطريقة دي تفتكري لما حسن يعرف هيكون رد فعله ايه ازاي هتبني جوازكم بالكذب ازاي
20	..ببكاء. ياليلي حرام عليكي متزوديهاش عليا كفايه اللي انا فيه ارجوكي يا ليلي وبلاش ارجوكي حد يعرف وخصوصا حسن وارجوكي تسامحيني كان غصب عني والله كنت خايفه ومش عارفة افكر
22	.. برده مش همك غير نفسك
28	.. وهي يضمها الي صدره
29	.. اتوحشتك جوي يا دموع
31	بحب... اني كماني اتوحشتك جوي يا ابوي وفرحانه جوي اني رأيتك
32	وهو يرحب برحيم ويسلم عليه
35	.. زين يا عمي طول ما حسك في الدينيه
37	تيعرف يا ابوي مين ايجه انهارديه
