line	text
1	"هاهم الان ليالي وليلي وحدهم
"
2	"ليلي وهي تقف أمام ليالي التي تجلس على تختها
"
3	"ليلي... صور ايه يا ليالي وفضايح ايه اللي انا عملتها وحسن ليه بيعمل كده ومتكدبيش انا عاوزة اعرف الحقيقه والا والله العظيم هنسي انك اختي وهتبري منك
"
4	"ليالي... بتوتر... انا مش فاهمه قصدك
"
5	"ليلي بحدة وعصبيه ولكن بصوت منخفض خوفا أن يسمعهم والدهم او والدتهم..
"
6	"ليلي... انتي هتستهبلي يا ليالي انا سمعت كلام حسن كويس واضح اوى أن في حاجة مهمة عني وانتي تعرفيها ودي سبب كلام حسن بس انا عمري ما عملت حاجه والحمد لله كل الناس تحلف بأخلاقي حتى عمري ما صاحبت حد يبقي غلط ايه اللي انا عملته انا لازم افهم والا هسال حسن نفسه
"
7	"ليالي وهي تنفجر بالبكاء... خلاص هقولك كل حاجه بس ارجوكي ليا طلب منك قبل ما احكي
"
8	"ليلي... اتفضلي..
"
9	"ليالي... اللي هقوله هيفضل بينا وكمان بلاش بابا يعرف وحاجة كمان اتمني تسامحيني بعد ما تعرفي
"
10	"ليلي.بتنهيده... اتكلمي يا ليالي
"
11	"أخذت ليالي نفس عميق ونظرت الي يديها وهي تحكي لها كذبها علي حسن وقولها أن صاحبه الصور ليلي وأنها من كانت علي علاقه بوائل لم تكن سوى ليلي شقيقتها التوأم وكان الزواج مقابل تخليص شقيقتها..
"
12	"ليلي وهي تجلس على التخت بصدمة
"
13	"ليلي... انتي ازاي كده جالك قلب تعملي كده تخدعي بابا وماما وثقتهم فيكي وتبعتيله صور وتخبي عني وتطلبي مساعده الغريب لا وكمان تطعني اختك نصك التاني توامك في ضهرها وتخلي سمعتها في الأرض كل ده بس علشان نفسك
"
14	"ليالي ببكاء... انا كنت خايفه يا ليلي افهميني ارجوكي
"
15	"ليلي وهي تنفجر في البكاء..
"
16	"ليلي... افهم أن انا في نظر حسن دلوقتي بنت منحله افهم أن اختي هي اللي وسخت سمعتي افهم أن دلوقتي بس اكتشفت ان عايشه معاكي طول عمري وأول مره اكتشف حقيقتك انا مش عارفة انتي جبتي الانانيه دى منين للدرجة دي بتحبي نفسك
"
