line	text
1	كيف دا حوصل انطق
2	عادل مين اللي مات يا خوي خبرني ابوس يدك خبرني متقولش ان ولد عمك وجوزي ابو عيالي مات
3	اهدي يا خيتي ربنا يصبرك ويرحمه
4	خيي وجوزك مات يا عبير يا خوي
5	في ايه يا ولدي في ايه
6	عادل ولد عمي مات يامه واني رايح دلوقت المستشفي هو فين بوي ومالك.
7	يا عيني علي شبابك يا ولدي عملتوها يا ولاد العمروسي
8	بوي بوي
9	خير يا ولدي في ايه مالك متسربع علي ايه اكدي
10	قوم يا بوي عادل ولد عمي انقتل
11	كيف كيف عملوها ولد العمروسي خدونا علي خوانا اي مهيكفنيش فيها رقبتهم كلهم قصاد موت ولد خوي
12	قوم بس يا بوي عشان فهد لوحده في المستيشفي.
13	لله الامر من قبل ومن بعد ان لله وانأ اليه رجعون خيتك ومرت خوك عرفو
14	البيت كلته عرف يا بوي
16	كيف دا حوصل ومين اللي عملاها
17	معرفش يا بوي
18	اوعي يكون انت اللي عملتها يا عمار
19	لو اني كنت قولت يا بوي ودا شي يشرفني اني اكون قتلت حد من عيلة السيوفي
20	يا تري مين اللي عملاها اكيد هيشكو فينا احنا.
21	اكيد اني فعلا كنت متفق مع واحد يقتل زين لانه هو الكبير و قريب من رعد وهو اللي هيحرق قلبه لكن مغيش نصيب والدنيا هتتقلب علينا من غير حاجة.
22	مهنخلص بقي من القرف والهم اللي احنا في دا هنفضلو لميتا في بحر الدم دا مش خلاص موضوع من 4 سنين لسه هتحربو فيه واحنا مالنا اصلا دا واحد من العيلة اللي اتقتل ليه انت تضيع خوتي وتخليهم ياخده بتأر ليه يا بوي متمسك بدم والتأر حرام عليك احنا طول الوقت عايشين في رعب
23	في ايه يا بت مالك داخله بزعبيبك اكدي ليه.
24	البلد كلاتها هتقول انكم قتلته حد من عيلة السيوفي واخده البتأر الكلام دا صوح
25	اولا اللي اتقتل من اربع سنين دا ولد عمك مش واحد من العيلة اكدي وخلاص زي ما هتقولي انتي ثانيا احنا مقتلناش حد ولا لسه اخدنا بتأر ثالثا انتي ايه يخصك يا بت بوي وايه اللي يدخل بت في حديت الرجالة.
26	لا ليه يا خوي انتو خوتي ولازم اخاف عليكم حرام اللي هتعملو في نفسكم ومستقبلكم انت لسه مستقبل جاي ولسه هتبدي حياتك وخيك دا اللي متجوز ومرتة حبلة مش حرام اكدي
28	اسد ا اه طبعا انتو خوتي.
29	وانتي مالك انتي حد قالك انينا هنخاف معايزكيش تدخلي في اي كلام في دار اهني نهائي فهماني والا والله العظيم هضربك عالقة تنسيكي كل شي يالا غوري علي قوضك غوري معايزش اشوف خلقتك النحس دي
31	100 مرة اقولك مليكش صالح بخيتك اني مرضيتش اتكلم معاك قدامها عشان متقولش اني باجي عليكي قدامها ومعايزاكش تتحكم فيها لكن مش بالاسلوب دا خليك ضهر وسند لخيتك
32	الو ايه اسمع اللي هقولك عليه صالح
33	اؤمرني يا زين بيه تحت امرك طبعا.
34	عايز انهاردة بعد الدفنة تكون انت ورجاله جيبلي اسد في المخزن بي طريقة اجي الاقي لو مجيتش لقيته هطلع غلي فيكم انتو سمعني
35	طبعا يا باشا هتلاقي عندك متقلقش
36	عملت ايه
37	هعمل كتير متقلقش المهم عايز اعرف اللي حوصل
38	معرفش ايه اللي حوصل فجاءة لقينا بينضرب علينا نار وبس وجت كل طلق في عادل ومات علي طول
39	انتو كنتو فين اصلا
40	كنا مترح ما كانه مليكش صالح.
41	دا قتل وهتقولي مليكش صالح انت لميته هتفضل مستهتر اكدي انت السبب من الاول في اللي احنا في دا
42	زعلان ولا خايف
43	تعرف لو مبطلتش طريقتك دي هقطتم زمارة رقبتك خالص اتعدل معاي يا ولد بوي عشان متندمش
