line	text
1	"زين بصدمة: كيف دا حوصل انطق
"
2	"خرجت مسرعا عبير من المطبخ علي صريخ منار: عادل مين اللي مات يا خوي خبرني ابوس يدك خبرني متقولش ان ولد عمك وجوزي ابو عيالي مات
"
3	"زين بحزن اخد شقيقته في حضنه: اهدي يا خيتي ربنا يصبرك ويرحمه
"
4	"منار بصريخ: خيي وجوزك مات يا عبير يا خوي
"
5	"والدتة زين: في ايه يا ولدي في ايه
"
6	"زين بحزن شديد: عادل ولد عمي مات يامه واني رايح دلوقت المستشفي هو فين بوي ومالك.
"
7	"والدتة ببكاء: يا عيني علي شبابك يا ولدي عملتوها يا ولاد العمروسي
"
8	"دخل زين إلى غرفة والده النائم بدون وعي لا اي شئ: بوي بوي
"
9	"رعد بنعاس: خير يا ولدي في ايه مالك متسربع علي ايه اكدي
"
10	"زين: قوم يا بوي عادل ولد عمي انقتل
"
11	"قام رعد مسرعا مخضوض من تلك الخبر اللعين: كيف كيف عملوها ولد العمروسي خدونا علي خوانا اي مهيكفنيش فيها رقبتهم كلهم قصاد موت ولد خوي
"
12	"زين بتنهيدة: قوم بس يا بوي عشان فهد لوحده في المستيشفي.
"
13	"رعد بحزن: لله الامر من قبل ومن بعد ان لله وانأ اليه رجعون خيتك ومرت خوك عرفو
"
14	"زين: البيت كلته عرف يا بوي
"
15	"في منزل العمروسي
"
16	"ثابت: كيف دا حوصل ومين اللي عملاها
"
17	"عمار: معرفش يا بوي
"
18	"ثابت: اوعي يكون انت اللي عملتها يا عمار
"
19	"عمار: لو اني كنت قولت يا بوي ودا شي يشرفني اني اكون قتلت حد من عيلة السيوفي
"
20	"ثابت: يا تري مين اللي عملاها اكيد هيشكو فينا احنا.
"
21	"عمار: اكيد اني فعلا كنت متفق مع واحد يقتل زين لانه هو الكبير و قريب من رعد وهو اللي هيحرق قلبه لكن مغيش نصيب والدنيا هتتقلب علينا من غير حاجة.
"
22	"جاءت ليلي من الجامعة وهيا متعصبة جدااا: مهنخلص بقي من القرف والهم اللي احنا في دا هنفضلو لميتا في بحر الدم دا مش خلاص موضوع من 4 سنين لسه هتحربو فيه واحنا مالنا اصلا دا واحد من العيلة اللي اتقتل ليه انت تضيع خوتي وتخليهم ياخده بتأر ليه يا بوي متمسك بدم والتأر حرام عليك احنا طول الوقت عايشين في رعب
"
23	"ثابت بزعيق: في ايه يا بت مالك داخله بزعبيبك اكدي ليه.
"
