line	text
2	يا ابنى ركز معايا شويه ودور في المكتب بتاعى هتلاقى مجموعه من الورق مكتوب عليه صفقه، ولم يكمل حتى وجد فتاة ظهرت امام سيارته فجاه فضغط عمار بشده على الفرامل لكى يستطيع ان يوقف السياره قبل فوات الاوان احدثه السياره عند وقوفها صوت عالى ومخيف لحد كبير وبعدها سمع عمار صوت انثوى رقيق بتألم امان السياره جحظ عمار عينيه خوفا من ان يكون قد فات الاوان ودهس تلك المسكينه ولكن يبدو انه قد فات الاوان حقا بسبب سماعه لتلك التأوهات ولكنها هي التي ظهرت امامه فجاه، اغلق عمار الهاتف بسرعه ووضعه في جيب بنطاله وخرج مسرعا ليرى تلك المسكينه.
3	ا، انا اسف يا انسه إنتي كويسه في حاجه وجعاكى
4	اااآه منك لله يا بعيد
6	انا اسف والله يا انسه بس إنتي اللى فاجأتينى بظهورك فجاه كده
7	ااااآه رجلى.
8	ايه اللى وجعك يا انسه علشان اوديكى المستشفه
9	مش عارفه كل حاجه بتوجعنى
10	إنتي كويسه يا بنتى، طبعا ربنا رازقهم بحبه فلوس يدهوسوا على مخليق ربنا هما دافعين حاجه من جبهم
11	صدقينى يا مدام انا ماخدتش بالى وكمان انا كنت سايق فحالى لقيت دى ظهرت في وشى ازاى، منين، معرفش.
12	يا سلام وعيزنى اصدقك بقه على كده واكذب البنيه الغلبانه اللى انتا فرمتها تحت عربيتك
13	لاء مش عايزك لا تصدقى ولا تكذبى انا بس بوضحلك الامور
15	قومى معايا يا انسه اوديكى المستشفى.
17	بعد اذنك اسمحيلى.
19	انا اسف جدا على الالم ده
20	ارجوك ودينى المستشفى انا جسمى واجعنى
21	حاضر حاضر
24	ولا انتا عبيط قولتلك الكلام ده ميت مره وانتا حمار، اسكت خلاص متعملش حاجه انا جاى وهشوف الموضوع ده سلام، نظر عمار الى سمر فوجدها جاحظه عينيها من الخوف بسبب نبرت صوته العالى، اشاح عمار ببصره عنها لكى لا يحدث ما حصل منذ قليل، وبعد قليل وصل عمار وسمر الى المشفى فاوقف السياره ودار حولها وفتح الباب وانحنى ليحملها ولكن قاطعته
25	لاء لاء شكرا انا هتصرف.
26	يا خراشى وكمان بتتخسف ولكن نفض عنه تلك الفكره عندما وجدها تحاول الوقوف حقا
27	يا بنتى إنتي جسمك وجعك ف مش هتقدرى تقفى لوحدك وكمان مينفعش علشان لو فيه كسور متضعفش
28	تفتكر كده
29	واكتر كمان
30	...
32	ينهار ابويا اسود هي حصلت للعمليات يعنى فيها سجن يخساره شبابك يا واد يا عمار هتقضى الباقى في السجن
34	لوسمحت انتا مع المدام اللى دخلت دى
35	ايوه هيا حصلها حاجه.
36	مش عارفه والله بس تعالى معايا علشان تملى الاستماره بتاعتها
37	استمارة ايه هوه انا عارف اصلا اسمها ايه
38	مش يالا
39	بصى يا انسه
41	مدام، انا كنت ماشى في حالى وراكب عربيتى لقبت وحده ظهرت في وشى مره وحده فخبطها فجبتها وجيت
42	افهم من كده انك متعرفش حاجه عنها خالص
43	اصمله عليكى هتطلعى نبيه ماشاء الله.
44	منا عارفه علطول جوزى بيقولى كده وماما وسلفى وبابا واخواتى الجدعان وكلو وحتى...
45	طب انا عندى فكره ايه رايك نأجل الحدوته دى ونخلينا في البنيه اللى بتموت دى
46	ماشى اوك
49	غريب انا فاكره انو نام جمبى.
51	تاليا مالك ايه اللى حصل على الصبح علشان تعيطى بالطريقه دى
52	ا، ا، اخر، ج برا، ا، انا، بكره، ك
53	لاء مش هخرج إلا لما تقولى ايه اللى خلاكى تعيطى اوى كده.
55	ابعد عنى انا بكرهك انتا اخدت منى كل حاجه تخصنى انا لوحدى اخدتها كلها.
57	والله يا تاليا غصب عنى مكنوش هيسبوكى
58	ا، انتا اخدت كل حاجه حتى قلبى م، مكنتش عامله لده حساب بس، انا بكرهك يا نضال. ع، علشان انا بحبك
59	إنتي قولتى ايه.
61	تاليا إنتي قولتى انك بتحبينى صح
62	لاء م، مقلتش
63	لاء قولتى وانا سمعتك وبطلى عياط علشان افهمك.
64	ايوه ا، انا حبيتك ازى وامتى انت معرفش وكمان معرفش انا قولتلك انا بحبك ازاى ا، انا مش عارفه حاجه خالص انا تايهه
65	مش إنتي قولتى انك بتحبينى
66	مش عارفه بس باين اه قولت
67	طيب مترجعيش في رايك ماشى وقولى علطول انك بتحبينى
68	بس انا بكرهك
69	يعنى إنتي بتكرهينى.
70	لاء مش بكرهك انا بكره اللى انتا عملتو فيا
71	اقولك حاجه
73	إنتي شكلك حلو بقميصى صدقى
75	يا قليل الادب يا سافل يا حيوان.
76	ما فينا من الشتايم بقه احنا كنا حلوين مع بعض من شويه
77	اخرج برا مش عاوزه اشوفك تانى يا قليل الادب اخرج برااااااااا
78	خلاص خارج والله بس هدى من صراخك علشان الناس متقولش انى بقتلك ولا حاجه
81	يا ربى هيا اتاخرت كده ليه
