line	text
1	"في مكان اخر.
"
2	"عمار باهتمام: يا ابنى ركز معايا شويه ودور في المكتب بتاعى هتلاقى مجموعه من الورق مكتوب عليه صفقه، ولم يكمل حتى وجد فتاة ظهرت امام سيارته فجاه فضغط عمار بشده على الفرامل لكى يستطيع ان يوقف السياره قبل فوات الاوان احدثه السياره عند وقوفها صوت عالى ومخيف لحد كبير وبعدها سمع عمار صوت انثوى رقيق بتألم امان السياره جحظ عمار عينيه خوفا من ان يكون قد فات الاوان ودهس تلك المسكينه ولكن يبدو انه قد فات الاوان حقا بسبب سماعه لتلك التأوهات ولكنها هي التي ظهرت امامه فجاه، اغلق عمار الهاتف بسرعه ووضعه في جيب بنطاله وخرج مسرعا ليرى تلك المسكينه.
"
3	"عمار بقلق: ا، انا اسف يا انسه إنتي كويسه في حاجه وجعاكى
"
4	"سمر وهي تإن بألم: اااآه منك لله يا بعيد
"
5	"نظر لها عمار بانبهار شديد من شده جمالها ورقتها كانت شديده بياض البشره واسعه العينين وكانت عينيها بلون البنى الفاتح وشفتيها منفوختين بلون الفراوله تستدعى كل من يراها الى التهامها بشده
"
6	"عمار بارتباك: انا اسف والله يا انسه بس إنتي اللى فاجأتينى بظهورك فجاه كده
"
7	"سمر بالم: ااااآه رجلى.
"
8	"عمار بقلق: ايه اللى وجعك يا انسه علشان اوديكى المستشفه
"
9	"سمر ببكاء فجسدها يؤلمها حقا: مش عارفه كل حاجه بتوجعنى
"
10	"جاء عمار ان يتكلم ولكن قاطعته امراه: إنتي كويسه يا بنتى، طبعا ربنا رازقهم بحبه فلوس يدهوسوا على مخليق ربنا هما دافعين حاجه من جبهم
"
11	"عمار باحترام: صدقينى يا مدام انا ماخدتش بالى وكمان انا كنت سايق فحالى لقيت دى ظهرت في وشى ازاى، منين، معرفش.
"
12	"المراه: يا سلام وعيزنى اصدقك بقه على كده واكذب البنيه الغلبانه اللى انتا فرمتها تحت عربيتك
"
13	"عمار بهدوء: لاء مش عايزك لا تصدقى ولا تكذبى انا بس بوضحلك الامور
"
14	"قاطع كلامهم الاثنين صوت تالم سمر وكأنها تقول اصمتوا وانتبهوا الى آلامى
"
15	"عمار باهتمام: قومى معايا يا انسه اوديكى المستشفى.
"
16	"لم تعترض سمر فكانت حقا جسدها يؤلمها بشده مد عمار يده ليمسك بيدها لكى يساندها وعندما امسكت سمر يده سرت قشعريره في جسده باكمله ولكنه نفض تلك المشاعر ليساعد تلك الملقى على الارض ومن شده تعبها وآلمها لاتستطيع الوقوف حاولت سمر ذلك ولكن كانت محاولاتها نتيجتها الفشل
"
17	"عمار لاهتمام: بعد اذنك اسمحيلى.
"
18	"وقبل ان تستفسر منه سمر ماذا حدث ليستأذن ولكنها تفاجأت به يحملها ويتجه بها نحو السياره ثم فتح الباب بجانب كرسى السواق ثم وضعها برفق ولكن مع تعامل عمار الرقيق معها ولكنها تاوهت بحق
"
19	"عمار بقلق: انا اسف جدا على الالم ده
"
20	"سمر بألم: ارجوك ودينى المستشفى انا جسمى واجعنى
"
21	"عمار بسرعه: حاضر حاضر
"
22	"اسرع عمار للناحيه الاخرى من السياره وركب فيها ثم شغل المحرك وانطلق على اقرب مشفى
"
23	"في الطريق.
"
24	"عمار بأهتمام وهو يتحدث في الهاتف: ولا انتا عبيط قولتلك الكلام ده ميت مره وانتا حمار، اسكت خلاص متعملش حاجه انا جاى وهشوف الموضوع ده سلام، نظر عمار الى سمر فوجدها جاحظه عينيها من الخوف بسبب نبرت صوته العالى، اشاح عمار ببصره عنها لكى لا يحدث ما حصل منذ قليل، وبعد قليل وصل عمار وسمر الى المشفى فاوقف السياره ودار حولها وفتح الباب وانحنى ليحملها ولكن قاطعته
"
25	"سمر بألم وخجل: لاء لاء شكرا انا هتصرف.
"
26	"عمار في نفسه: يا خراشى وكمان بتتخسف ولكن نفض عنه تلك الفكره عندما وجدها تحاول الوقوف حقا
"
27	"عمار بقلق: يا بنتى إنتي جسمك وجعك ف مش هتقدرى تقفى لوحدك وكمان مينفعش علشان لو فيه كسور متضعفش
"
28	"سمر ببكاء من الالم: تفتكر كده
"
29	"عمار ببتسامه عابسه: واكتر كمان
"
30	"سمر: ...
"
