line	text
1	انتي ازاي تعملي جاجة زي دي انتي مش عارفة خطر اللي انتي عملتي دا ايه الله يسامحك
2	متقلقيش ياما بوي هو اللي طلب اكدي
3	ابوك هياءذيني احنا هنمشي
4	لا يا مهجة لا اوعي تمشي اني مصدقت انك جيتي كيف عايزة تمشي اكدي اني ساكت من وقت ما جيتي
5	وانت عايز ايه منها يعني.
6	جايبها انهاردة عشان استسمحها قدام كل اللي واقفين دول ولادي ومرت ولدي حتى مرتي سامحيني يا مهجة ظلمتك اكتير قوي وعذبتك قوي ياريت تسامخيني عشان لو مسمحتنيش هفضل متعذب باقي حياتي خليني اقبل ربنا واني شايلة الحمل دا من علي كتافي نفسي اكفر عن الذنب دا.
7	ودا حسيت بي فجاءة كدا من يوم وليلة حسيت بي بعض بعدي عن ابني 15 سنه واكتر ولا بتعمل كدا دلوقتي لما عرفت ان ابني عرف مكان وقولت خلاص هيقرب ليه فالحقو قبل متبعدو عني زي مانا بعدتو عنها
8	- لا محصلش ولا كنت اعرف انه شافك ولا انك مرت ابو ليندا عرفت كل دا بعد ما قولتلو واساليهم اتنينن قدامك اهمت.
9	اماه بوي طلب السماح بلا انتي ترفضي بوي مريدش اذاءي ليكي او لي بوي فاق متخسريش انتي انك تبقي قريبة منينا صلحك مع بوي هيقربك لينا اكتر بدون خوف
10	ولدك عندي حق يا ام باسل الصلح خير
11	انتي اللي بتقولي كدا ازاي
12	مستغربة ليه يا مهجة
13	اولا انك شوفتي زمان كل حاجة بعينك كنتي اقرب واحدة لي ثانيا لانك حاليا مراتة مش معقول عايزاني قربلو.
14	- شوفت زمان وشايفة دلوقتي انه اتغير قوي قوي انتي عارفة انتي صحبتي مهقولكيش حاجة تاءذيكي واصل
15	ماما انا ساكته من بدري قوي مش نطقت كلمة واحدة حتى وسايبكي تتكلمي بس هقولك كلمة واحدة وبعدها خدي القرار النهاءي لو اخدي علي بعد ابنك ومبقاش فارق معاكي خلاص متسامحيش عمي سليم ونتاسفلك جدا كلنا اننا جبناكي علي ملاء وشك لحد البلد.
16	ازاي بتقولي كدا انتي اكتر واحدة عارفة كنت بتعذب قد اية قبل حتى ما اعرف انه جوزك عمر ما باسل ما كان مش فارق معايا طول عمري عايشة علي امل رجوعة ليا ويوم ما يرجع هستغني عنة لا طبعا علي جثتي
17	بعد الشر عليكي ياماه
18	قلب امك انا عشان خاطرك وخاطركم كلكم بقولك وانا صافية من جوايا سامحتك علي اي حاجة عملتها في حقي يا سليم
19	- ايوا بقي هو دا.
20	يالا بقي احنا رغينا كتير قوي وانتو لستكم علي الباب ادخلو اتفضل يا عمي نورت نورت
21	يالا السفرة يا ام باسم
22	من عيوني يا حاج
24	خوي لازم يرجع خوي تعب من السجن
25	خوكي قضيتة مش هاينة دي قضية قتل
26	- لو ملكش لازمة ولا قداها ولا عارفة شي في شغلي عارفني واني اجيب غيرك يكون قداها
27	ايه اللي هتقولي دا يا ست فيروز لا طبعا قداها
28	- كيف يعني.
29	هشوف ممكن نخلي الواد اللي عمل اكدي يغير اقواله ويقول انه هو اللي عمل اكدي بدافع السرقة وانه قال علي مروان اكدي وخلاص عشان يخرج
30	كيف يعني وايه اللي هيجبرو انه يقول كدا ويلف حبل المشنقة علي رقبته
31	الفلوس كل شي يمشي بلفلوس
32	والحكومة مهتقولش ليه غيرت اقولك
33	هيقولهم حسيت بذنب وضميري انبني وكلام من دا.
34	اني معرفش الحديت دا ولا هعرف اتكلم مع الاشكال دي وهو محبوس كيف ارحلو اني
35	اني هروحلو متقلقيش من حاجة
36	تمام اني همشي اني ومعتمده علي الله ثم عليك
38	ونبي ياماما قوليلي حاجات كان بيعملها باسل وهو صغير عشان امسكها عليك
39	اني طول عمري زكي مبعملش العبط بتاع الاطفال دا
40	يا سلام ليه مكنتش طفل.
41	استني احكيلك علي حاجة عبيطة كان بيعملها
42	اهو يعني في قولي يا ماما قولي.
43	ياااه في كتير بس اسمعي دي كنت كل ما اعملو شندوتشات للمدرسة اسيبلو الرغيف الفينو زي مهو فجيت في مرة اقطعت الرغيف نصين قولت عشان يعرف ياكله لام كان بياكل الرغيف بطول زي الفيران وهو ماخدش باله من اني عملت كدا وعادي وديتو المدرسه وكل شي تمام بعدها يجي بساعة لقيت تليفون البيت بيرن ولقيتها المدرسه هما كانو واخدين رقم البيت عشان اي حاجة تحصل مكنش في محمول زمان ولقيتهم بيقولو الحقب ابنك عمال يصوت ويعيط فانا اتخضيت قولتلهم ليه ماله وقع عيان في ايه رديت المدرسه لا حضرتك دا فتح الشنطة لاقي السندتشات انصاص بيقول في حد قطاعهم او دبحهم خدو خياطوهم فضلت اضحك قولتلها قوليلو ماما جايبه الخيط والابرة وجايه تخيطهملك ومن ساعتها مقدارش اعمل السندوتشات انصاص.
44	يالههههوي عايز تخيط الفينو طول عمرك جبار كنت هتاكل عادي بلخيط
45	- اها عادي اكلة بي اي حاجة مصدقتي بقي هتمسكي عليا
46	لا تمسك عليك ايه دي كانت بتعمل حاجة اوحش
48	لا لا لازم تقول يا عمي
49	بابا اياك تقول هزعل
50	عمي لازم تقول هزعل
51	- يخربيت سنينكم عايزين تمسكو لبعض علي اي حاجة بتحبو تنغشو بعض وتغيظو في بعض.
52	اللي بيحب حد بيحب ينغشو علب طول وبيبقو عملين كيف القط والفار صح يا قلبي
53	صح يا قلب قلبي واحنا قبل الجواز مكنش في قط وفار زينا علي الاطلاق
54	اها والله كان فاضل بس نضرب بعض بنار
56	مفيش حاجة اتغيرت كل حاجة زي ماهيا يا سبحان الله
57	- فعلا مغيرناش اي شي.
58	الفرسة مهجة لسه موجودة
59	ايوا موجودة وجالنا فرسة جديدة اسمها ليندا كمان
60	اها جميلة بس عايزة اعرف مين اللي سماءها مهجة
61	اني اللي سميتها اول ما اتولدت قولت لبوي هسميها علي اسم اماه اول اعتراض وقال مهينفعش واكدي بس اني كنت عنيد وصممت وبقيت انادي عليها بمهجة لحد ما طلع عليها الاسم وساعتها اماه فرحت قوي.
62	جي فرحان من المزرعة ساعتها ويقولي الفرسة جابت مهرو اسمها مهجة فرحت اوي لما سماءها علي اسمي حسيت قد ايه بيحب اسمي
65	ها قولت ايه علي اللي سمعته موافق ولا لا.
66	- لا طبعا اقضي حياتي في السجن عشان الفلوس لا اني عندي عيال وعملت اكدي عشان الفلوس كنت محتاجة لكن البس نفسي قضيه كيف دي لا
67	مانت اكدي اكدي مشترك معا في الجريمة وهناخد عقوبة
68	لا بس العقوبة هتبقي هاينة غير الاعدام
69	دول 100 الف جنية فكر
70	فكرت ومش موافق حرام عليكم كفاية اللي عملتو فيا عيالي وامي ومرتي هيضيعو بسببي.
71	يا بني 100 الف ومصاريف عيلتك وتعليم ولادك عليهم برضو هيعيشو عيشة احسن مانت هتعيشهالهم لما تخرج
72	قولت لا يعني لا
73	- ماشي مش هضغط عليك هسيبك بس تفكر
75	بقولكم ايه اني شركت في صفقة الحشيش دي بس عشان عايزة لفلوس لخيي لاكن اني ولا تاجرة ولا بتاع اتصرفو انتو اني عايزة فلوس وبس
77	- طيب اقفل دلوقتي وهكلمك بعدين قفلت فيروز مع تجار المخدرات ونظرت للمحامي ها عملت ايه وافق
78	مش راضي خاااالص عرض عليه كتير اووووي مرضيش
79	احسن ان شاء الله عني ما وافق هو الخسران واني خوي ههربه وهسافره
80	كيف هتهربي وكيف هيقدر يسافر
81	- اني هتصرف
83	يووووه كل دا مش عايز يصحي ازاي باسسسسسسل قوم
84	بس يخربيت صوتك
85	يعني سيادتك صاحي وتعبني انا عماله احاول اصحي فيك
86	بصراحة كنت مستحلي دلعك وشعرك اللي بيعدي علي مناخيري كيف النسمة وشفايفك اللي كيف الفراولة عايزاني اسيب الجمال دا واصحي برضو والله مايرضي حد
87	اها منك انتي خبيث ومش سهل خالص.
88	طيب متيجي اوريكي الخباثة علي حق بقي
89	اوعي كدا مش وقته تلاقيهم صحيو وامك وابويا عندنا ضيوف عيب كدا قوم
90	- هقوم وامري لله
91	يا ساتر يارب عليك ثم مسكت بطنها مره واحدة
92	فيكي حاجة تعبانة
93	لا ابنك زيك شقي عمال يضرب فيا ويلعبني ملاكمة
94	اسد كيف ابو خلي يلعب ملاكمة براحته
96	مين مروان خيي ادخل بسرعة قبل ماحد يشوفك
97	تعبت من كتر الجري يا خيتي
98	اسم الله عليك ياخوي داني لسه كنت قاعدة مع المحامي وكنت مكلمة رجاله يطلعوك طلعة كيف.
99	كنت هترحل لسجن تاني فبيخلصو اوراق وحاجات فطلبت من العسكري يفكني ادخل الحمام وفكني روحت داخل الحمام كان في جرس انذار روحت كسرو وحصل بلباله في السجن وزحمة والكل بيجري من كل حتى عشان يشوفه في ايه روحت هربان
100	دماغك حلوة ياخيي حمدلله علي سلامتك
101	- السلام عليكم باسل بيه
102	وعليكم السلام ياباشا اتفضل.
103	شكرا ليك باسل بيه اني جيت بس عشان اخبرك ان مروان هرب
104	مروان هرب كيف يهرب
105	- هرب
106	اها خلي بالكم من نفسكم واحنا جاري البحث علية
107	متقلقش يا باشا وشكرا لحضرتك قوي حس ان ليندا وشها اتغير قرب منه ليطمنها علي فكرة اني بزعل قوي لما بشوفك خايفة اكدي وانتي معايا وفي حضني بحس اني مش بتثقي فيا.
108	لا طبعا معاش ولاكان اللي يقول كدا انا مش بخاف علي نفسي لان كل شي بيادي الله انا بقلق عليك انت
109	اديكي لسكي قايله كل
112	اهني محدش يعرف مكانه فين فانت افضل اهني بس شهرين ثلاثة الحو يهداءه ونسافر برة باوراق مزورة
113	هقعد بين اربع حيطان شهرين ثلاثة كيف مطلعي الاوراق دي دلوقت
114	مهينفعش في حاجات لازم اخلصها قبل مانسافر ومش هتخلص قبل المده دي.
115	تمام هصبر وربنا يسترها بقي نفسي امسك باسل ومرته افعصهم
116	اني مراقبة اخونا البعد دول عارفة عنيهم كل خطوة رجالتي في كل ناحية
117	بقي عنديكي رجاله كمان
119	معرفش مستعجلين علي ايه متقعدو معانا شويه
120	هنيجي بقي لما تولدي
121	يا بوي لسه هتقعد شهرين ولا شهرين ونص
122	لا طبعا هنبقي علي اتصال بيكم وانتو تيجولنا زيارة واحنا نيجي متقلقوش.
123	بجد نورتنونا وشرفتونا القصر كان منور بيكم
124	دا منور بيك انت يا حاج
125	مستعجلين علي ايه معرفش بصراحة
126	نجي كدا وساعة فرحك يا بني
127	ربنا يبارك في عمرك يارب
129	الحكومة قلبه عليك الدنيا
130	بجد والعمل ايه
131	زي ما قولتلك هتفضل اهني شهرين ثلاثه
133	مالك يا بتي شكلك تعبان قوي انهاردة
134	فعلا شكلي خلاص هولد.
135	معقول
136	مش قادرة خالص والله اتصليلي بي باسل معلش مش قادررررة اااه اااه
137	في ايه مالها ليندا
138	شكلها هتولد اتصل بي خييك يا ولدي وخلي يجلنا عالمستشفي
139	ايوا يالا احنا نروح علي المستشفي
141	ها عملت ايه
142	متقلقش يا ولدي هيا لستها بتولد.
143	مبروك ولد زي القمر والام بخير بس لسه بتفوق احنا هنجبلكم الولد تشفو عشان لازم يقعد في الحضانة يومين
144	هو تعبان
145	لا لت خالص هو الصفره عاليه عنده شويه فمحتاج حضانه مش اكتر
146	يعني مش حاجة تقلق
147	لا خالص متقلقش اهو الممرضين لبسو وجايبنو اهو اتفضل ابنك.
148	ايه دا ده عنده وحمه في ايدو يا تري كنتي بتتواحمي علي ايه يا ام سليم
149	انت هتسمي سليم يا ولدي
150	طبعا يا بوي هو في اغلي منيك عندي يتسمي علي اسمه
152	كان نفسي اشوفه
153	بكره هتشوفي وتشبعي مني
155	ازاي تدخل بشكل دا يا دكتور
156	اسف بس كان لازم اجي
157	خير
158	ولد حضرتك اتخطف من الحضانة.
1	في ايه يا ولد انت عامل دوشه ليه
2	حد قالك علي اني مش رجل ولا شي
3	ليه مين اللي قال اكدي انت رجل من ضهر سيد الرجل
4	طويب يعني رجل ومن ضهر سبد الرجل يتحكم علي يتجوز مين ومهيتحوز مين ولا يتجوز تاني ولا لا في ايه يا بوي اني اللي احكم علي حياتي مش حد تاني
5	قولتيلو ايه خلاتي عامل اكدي يا بت خوي
6	بوي اتحدت معاي اني هيا مقالتش شي.
7	انطقي قولي خابرتي ايه
8	بوي قولتلك اتحدت معاي اني
9	اني مقولتش حاجه يا عمي اني قولتلو لازم تتجوز
10	ايه قولتلو لازم تتجوز دي انتو هتمشوني ولا ايه متفوقو
11	انت فعلا لازم تتجوز لازم عشان خاطري اتجوز وكفايه ذل ليا عشان مهخلفش ارجوك ابوس يدك يا باسل وقربت منه عشان تبزس ايدو لكنه شال ايديه بسرعه وجذابها لحضنه اسمع كلام عمي.
12	هش هش يالا نطلع قوضتنا واهدي انتي كدا وبعد كدا نتكلم
14	ايه اللي انت بتعملو دا يا ابو باسل بطريقتك دي هتخسر ولادك كلهم
15	بوي موضوع جواز باسل دا هيخرب حاجات كتير اديني قولتلك اهو
16	يخرب اللي يخربه
