line	text
1	"في صباح يوم جديد
"
2	"نزلت شمس وهي ترتدي بدي وبنطلون اسود و بليزر كافيه وجذمة و شنطة بنفس لون البليزر.
"
3	"شمس: صباح الخير شباب
"
4	"الحرس: صباح النور برنسيسة
"
5	"شمس: جاهزين
"
6	"الحرس: ايوة
"
7	"شمس: فين هاري
"
8	"الحرس: الباشا هيحصلنا على المطار
"
9	"شمس بابتسامة: تمام يالا شباب
"
10	"ركبت شمس السيارة وغادرت ونطلقو إلى المطار ودخلت على صالة الوصول القادم منها اخواتها وبعد فترة انفتح الباب و خرج الناس وبعد فترة خرج الشباب وهم يضحكو ووجدو أمامهم شمس تقف وعلى وجهها ابتسامة كبيرة.
"
11	"زين بابتسامة: شمس حبيبتي
"
12	"نرمين بفرحة: شموسة
"
13	"ملك بسعادة: شمسي
"
14	"اسرع الثلاثة اليها وحضنوها وفضلو يقبلونها بسعادة وبعد فترة بعدو عنها
"
15	"شمس بابتسامة: حمدلله على السلامة حاتم
"
16	"حاتم: الله يسلمك يا شموسة
"
17	"زين بابتسامة: يالا حبيبتي نروح
"
18	"شمس بابتسامة: لا احنا هنسافر على الصعيد يالا
"
19	"مسكت شمس ايد زين و نرمين وغادرت وخلفها حاتم وملك يضحكون عليها.
"
20	"ركبت شمس الطيارة وجلس زين بجوار ملك و جلست نرمين بجوار حاتم وبلحظة كان هاري يجلس بجوار شمس.
"
21	"مر الوقت ونزل الشباب وانهو الإجراءات واخذت شمس الاسلحة الخاصه بها و الحرس وركبو السيارات وتوجهت إلى البلد.
"
22	"في السيارة.
"
23	"زين: شمس هما يعرفو اننا هنوصل
"
24	"شمس: اكيد زمان البلد كلها في انتظاركم
"
25	"حاتم: انا هروح البيت ولما استريح هنبقي نيجي
"
26	"نرمين: ايه ده هو انا مش هروح لبابي
"
27	"شمس بهدوء: لا حبيبتي الاصول بتقول تروحي بيتك ولما تستريحو احنا هنيجي زيارة
"
28	"هاري بجدية: شمس امني نفسكم بسرعة
"
29	"شمس بجدية: اوعو تنزلو من العربية حتى لو بموت
"
30	"زين بخوف: بلاش تنزلي شمس
"
31	"شمس بحنان: بلاش تخاف.
"
32	"نزلت شمس وسط ضرب الرصاص وامرت الحرس بتامين سيارة الشباب ورمت الجاكت
"
33	"فضل استمرار ضرب الرصاص وتم اصابة عدد من الحرس وقتل عدد من المطاريد
"
34	"لمحت شمس احدي الرجال يقف على فرسة ويطلق الرصاص فاسرعت باطلاق الرصاص على الفرسة فسقط من عليها.
"
35	"وقفت شمس امام الرجل ورفعت السلاح عليه ورفع الرجل سلاحة في وجهها وحاول كل منهم اطلاق الرصاص ولكن كان المسدسات فارغة.
"
36	"الراجل: ووووووووه الكبيرة بنفسها قدامي يا فرحتي
"
37	"شمس بغضب: شفت كيف الكبيرة اتنزلت ووقفت قدام واحد ذيك
"
38	"الراجل: واحد ذي مقبولة منك يا كبيرة بس حبايبك كتير اوي
"
39	"هاري بغضب: ارجوك زين محدش هينزل ديه الأوامر
"
40	"زين بغضب: يعني ايه
"
41	"شمس بغضب و صوت عالي: محدش ينزل وسكتو
"
42	"الراجل: مش قولتلك حبايبك كتير
"
43	"شمس بغضب: واعدائي اكتر صح
"
44	"الراجل: صح بس انا اللي غلطان اني سبتك زمان.
"
45	"شمس بسخرية: يا راجل حد قالك تسبني 7 سنين وانا مستنية اليوم ده واخيرا جيه
"
46	"الراجل: المطلوب مني وقتها اقتل امك و اخوكي مكنش يعرف انك هتبقي بالقوة ديه
"
47	"شمس بغضب: انا مش بس قوية لا انا هبقي ملك الموت ليكم
"
48	"الرجل بغضب: والله لقتلك يا بت المنشاوي.
"
