line	text
1	"وصلت العربة لبيت زينب ليتوقف مناع حيث اشار له شريف هاتفا:- بس هنا يا مناع .. كتر خيرك ..
"
2	"ترجلت زينب من السيارة وتبعها شريف هاتفا:- حمدالله بالسلامة يا دكتورة ..نورتي القاهرة وضلمتي النجع ..
"
3	"ابتسمت زينب هاتفة:- الله يسلمك يا سيادة النقيب ..
"
4	"واستطردت هاتفة:- هطلع انا بقى لماما ..
"
5	"هتف مناع:- وانا هحصلك بالزيارة اللي ف شنطة العربية يا داكتورة ..
"
6	"ابتسمت في مودة:- تسلم يا مناع ..
"
7	"همس شريف بقربها:- يسلم ايه !؟.. انتِ ناسية الناس اللي عندك !؟..
"
8	"وضعت كفها على فمها مانعة شهقة قوية ليهتف شريف امرا:- سبهم يا مناع انا هطلعهم ..
"
9	"اكد مناع:- ودي تيجي يا شريف بيه !؟.. ميصحش برضك ..
"
10	"همس شريف لزينب:- اطلعي بسرعة نبهي ع اللي فوق ..
"
11	"اومأت برأسها موافقة شريف واندفعت في اتجاه بوابة البيت المغلقة .. دفعتها ودخلت وشريف يتعقبها بناظريه وما ان هم بالعودة لمناع الذي كان على وشك اخراج رأسه من خلف السيارة التي كان منحنيا داخلها لجلب الصناديق حتى شاهد نديم قادم من مقابلة مع احد أصدقاءه ليوفر له عمل يستطيع به تدبر اموره وخاصة ان طبيب ناهد ودواءها قد أتى تقريبا على ما يملك من أموال.. فاندفع شريف باتجاه مناع يحاول تعطيله عن اخراج رأسه حتى يضمن دخول نديم للبيت..
"
12	"اخذ شريف في تعطيل مناع قدر استطاعته حتى شعر ان مناع قد اوشك على الخروج عن طوره وقد يرديه قتيلا لتوه .. وما ان تأكد ان نديم دخل بيت زينب حتى اصر على حمل الصناديق الكرتونية بنفسه حتى باب شقة زينب متعللاً بان هناك امر ما قد نسي أخبارها به ..
"
13	"ابتسم مناع لاعتقاده بان شريف يتحجج لرؤية زينب فيبدو انه افتقدها قبل ان يغادرا من الاساس فتركه يفعل ما يحلو له ..
"
