line	text
1	بس هنا يا مناع .. كتر خيرك ..
2	حمدالله بالسلامة يا دكتورة ..نورتي القاهرة وضلمتي النجع ..
3	الله يسلمك يا سيادة النقيب ..
4	هطلع انا بقى لماما ..
5	وانا هحصلك بالزيارة اللي ف شنطة العربية يا داكتورة ..
6	تسلم يا مناع ..
7	يسلم ايه !؟.. انتِ ناسية الناس اللي عندك !؟..
8	سبهم يا مناع انا هطلعهم ..
9	ودي تيجي يا شريف بيه !؟.. ميصحش برضك ..
10	اطلعي بسرعة نبهي ع اللي فوق ..
14	ايوه ..
15	نديم مكنش فالبيت ولسه طالع ورايا ..مناع شافه !؟..
16	لا الحمد لله ربنا ستر وقدرت ألهي مناع لحد ما نديم طلع على هنا ..
17	يعني مشفهوش!؟.. الحمد لله يا رب ..
18	الحمد لله ..
19	تعبناك يا بني ..
20	العفو يا طنط مفيش تعب ولا حاجة وبعدين انا بنفذ الأوامر .. سلم واستلم ..
21	قد القول يا حبيبي ..
22	ايه سلم واستلم دي.. هو انا ايه !؟.. طرد ..
23	طب اقولكم سلام عليكم بقى بدل ما انا اللي اخد طرد ..
24	مع السلامة يا حبيبي .. ومتنساش تسلم لي على ماما ..
25	يوصل يا طنط ..
26	عارفة انت عايز تسأل على ايه !؟.. انا مش هقول ولا حاجة غير ان دلال بقت كويسة جداااا وعشان تصدقني ..
27	أدي جواب منها وبخط ايديها يا سيدي .. اقراه وأتأكد بنفسك .. هي حكت لك كل حاجة فيه ..
28	استنى يا نديم خد الحاجات دي من الزيارة اللي بعتها اخو مراتك .. اكيد نفسها فيها .. خليها تفرح بيهم ..
29	تسلمي يا طنط .. كلك ذوق ..
31	السلام عليكم ..ايه اخبارك دلوقتى !؟.. مش احسن ..
32	بصي يا ستي طنط ماجدة بعتت لك ايه !؟..
33	ايه ده !؟
34	دي زيادة من بلدكم بعتها عفيف اخوكِ مع زينب ..
36	انا اسف كنت فاكر ان الحاجات دي هتبسطك ..
37	هى بسطتني فعلا .. بس ..
38	حاسس بيكِ وعارف انتِ عاوزة تقولي ايه ..
39	بالمناسبة.. انا جالي جواب من دلال .. هقراه وأقولك الاخبار..
40	لو فيه اخبار عن عفيف ..هتبلغني !؟..
41	اكيد طبعا .. وهديكِ الجواب تقريه كمان ..
42	لااه مش للدرچة دي .. طمني عليه كفاية عليا ..
44	واااه يا لواحظ .. كنك چنية بترجص ع الدخان ..
45	عچبتك يا سي صفوت !؟.
46	يوووه .. دِه انتِ تعچبي الباشا ..
47	ولسه هعچبك كمان وكمان لما اجولك كيف تخلص من عفيف وتبجى انت سيد النعمانية وكبيرها..
48	كيف..!؟..
50	اهلًا .. ومد كفه محييا ومستطردا:- انا تامر الضمراني شريك عفيف بيه .. اكيد حضرتك اخته !؟..
51	الداكتورة دلال المصري.. موچودة لمتابعة الحريم هنا ف النچع .. و توجه بحديثه لدلال هاتفا وهو يشير لباب المطبخ:- الخالة وسيلة كانت بتسأل عنك يا داكتورة ..
52	انا رايحة لها حالا ..
54	هااا .. ايه الاخبار!؟.. مرت عوض ولدت بالسلامة !؟..
55	اه .. الحمد لله ..
56	الله اكبر .. وربنا چاب ايه !؟..
57	جابت توأم ولدين ..
58	الله اكبر .. الله اكبر .. دِه عوض هيعمل لك مجام يا داكتورة .. ولدين بعد تلت بنات .. يا فرحتك يا عوض .. تلاجيه ماسك السما بيديه م الفرحة ..
59	ربنا يسعد الجميع ..
