line	text
1	"زين: ممكن اعرف ايه السبب
"
2	"فرحة ببكاء: عشان ببساطة يا بابا مبحبوش
"
3	"زين: زياد شاب مكافح ورجل قد المسئولية وهيحبك وولد عمك كمان هيحافظ عليكي
"
4	"فرحة: كل دا ميسواش يا بابا قصاد اني مبحبوش افهمني انت عارف يعني ايه حب
"
5	"زين: خابر وخابر زين كمان بس اني معايزكيش توجعي قلبك ومعايزكيش تتعلقي في حبال دايبة
"
6	"فرحة بتوتر: حبال ايه اللي دايبة يا بابا.
"
7	"زين: فكراني مش حاسس بيكي فكرانث مخبرش انك بتحبي رعد وهو مش بيفكر فيكي ولا شايفك غير انك بس خيتو
"
8	"فرحة بقلق: لا انا مبحبش حد ولا رعد ولا غيره انا عايزة اركز في مستقبلي وبس
"
9	"زين: متضحكيش عليا يا بتي اني فاهم كل حاجة و عشان اكدي هسيبك تفكري زين ومش هخلي زياد يستعجل هقولة فرحة بتفكر
"
10	"فرحة بعصبية: بس انا مش هفكر انا خلاص فكرت وقررت مش عايزة زياد مبحبوش
"
11	"في جنينة المنزل.
"
12	"كان يجلس زياد متوتر من رد فعل فرحة يدخل عليه رعد بسيارة
"
13	"رعد بابتسامة: قلب اخوك وحشتني اوي ايه يا جدع كل دي غيبة
"
14	"زياد: حياتي تسلملي يارب غصب عني والله يا رعد انت عارف نظام شغلنا مش بعيد عليك
"
15	"رعد بتنهيدة: اه متقوليش دي حاجة صعبة بس سبحان الله انا عامل زي السمك لو بعد عن شغلي دا اموت دا انا مخنوق عشان مفيش اي مهمات الايام دي.
"
16	"زياد بضحك: اه سمعت انك مانتخ الايام دي في البت ايه مش ناوي تتجوز يا بني بقي عايزين نفرح بيك
"
17	"رعد بابتسامة: اه نويت
"
18	"زياد بفرحة: حلو اوي انا كمان نويت خلاص يالا عشان نعمل انا وانت فرحنا مع بعض
"
19	"رعد بسعادة لا توصف: بجد مين دي وامتي كدا تخبئ علي اخوك تصدق انك قليل الاصل
"
20	"زياد بضحك: والله لسه الموضوع طازة يا بني حتى لسه مش عارف راءيها ايه هتوافق ولا لا.
"
21	"رعد بثقة: حد يقدر يرفضك برضو مين الهبلة اللي ممكن تعمل كدا
"
22	"زياد: فرحه بنت عمك زين بحبها اوي يا رعد بس هيا مش حاسة بيا نهائي
"
23	"رعد نزل عليه الكلام مثل الصاعق: فرحة
"
24	"زياد: ايوا يا بني فرحة واهو كلمت عمك زين وطلع يكلمها يارب توافق يا زين دي امنية حياتي بجد الحاجة الوحيدة اللي بحلم بيها طول عمري انها تكون ليا
"
25	"رعد بحزن وبيبتلع ريقة: انت بتحبها من زمان علي كدا
"
26	"زياد: من يوم ما عرفت الدنيا مشوفتش غيرها.
"
27	"رعد قام طبطب علي كتف اخو وحضنه بوجع: ربنا يتمملك علي خير يا خويا وهيا مش هتلاقي احسن منك اصلا
"
28	"زياد بابتسامة: حبيبي ربنا يخليك ليا وابقي كلمها كدا هيا بتعزك
"
29	"رعد: حاضر يالا بقي هطلع انام انا
"
30	"زياد: طيب قولي هتخطب مين انت كمان
"
31	"رعد بخنقة: بعدين بعدين
"
32	"في غرفة فرحة
"
33	"فرحة بزعيق: هو كل شوية حد هيدخلي يكلمني في الموضوع دا قولت مش هتجوز لو اخر واحد في الدنيا مش هتجوزه وانتي عارفة ليه يا همسة.
"
34	"همسة: عارفة بس اللي في بالك ولا سال فيكي ثم بمرح تعرفي انا لوله بعشق اخوكي اللي مبيحسش دا هو كمان كنت حبيت زياد دا دا مز يا بت هههه والف من يتمنا
"
35	"فرحة: علي نفسة ميهمنيش جمالة
"
36	"كان كل هذا الحديث يتابعه رعد من الخارج
"
37	"همسة: طيب وبعدين هتعملي ايه.
"
38	"فرحة: هنزل اقول دلوقتي مش عايزاك ولا بحبك ابعد عني وسبني في حالي وجريت إلى الباب عشان تنزل إلى الاسفل وعندما سمع رعد هذا الحديث طلع هاتفه مسرعا وتنصنع انها يتحدث مع بنت في الهاتف.
"
39	"رعد حاطط الهاتف علي اذنه: ايه ياحبيبتي بقولك انا مبحبش غيرك معقول برضو مين لا طبعا اتحوز حد من بنات عمي لا لا استحااة حاجة زي دي تحصل كلهم اخواتي يا بنتي عمري ما ابص لحد فيهم انتي مجنونة دول يعتبر محرمين عليا لانهم فعلا اخواتي البنات انا مش ممكن اعشق حد غيرك انتي يا حب عمري اه و جهزي نفسك الفترة الجاية هفاضي نفسي واجي اخطبك.
"
40	"ثم عمل نفسه انه اتصدم بي فرحة ثم ابتسملها: طيب يالايا حبيبتي سلام بقي دلوقتي باي يا عمري
"
41	"فرحة بوحع مضدومة من اللي سمعته: مين دي اللي كنت بتكلمها
"
42	"رعد اتنهد هو يتصنع الحب: دي يا ستي حب عمري حاجة كدا ولا في الخيال بصي ملاك علي الارض هيا دي اللي قفلت قلبي عليها هيا وبس استحالة حد يبقي مكانها مهما حصل.
"
