line	text
1	"في بيت الجدة نعمات
"
2	"نجاة: يامرحب ياولدى
"
3	"جواد: كيفك ياعمتى
"
4	"نجاة: بخير ياولدى مين دى ياولدى
"
5	"جواد: دى ياستى قريبتك جوى جوى دى تبق بنت عمتى امنة
"
6	"نجاة: وها امنة خيتى انتى بنت خيتى
"
7	"حب بابتسامة: أيوة ياخالتو انا حب بنت امنة ومحمد ههههه
"
8	"نجاة: تعى في حضنى ياضنايا اشم فيكى ريحة خيتى
"
9	"حب تحتضن خالتها وبعد فترة تم التعارف والاحاديث وكل شئ يخص حياة امنة
"
10	"في المستشفى
"
11	"شذى: دكتور وليد اتفضل الاشعة إللى تخص انسة حب.
"
12	"وليد: شكرا ياشذى
"
13	"شذى: العفو عن اذنك
"
14	"وليد: اتفضلى: فتح وليد الأشعة وقرأ التحليل
"
15	"وليد بصدمة: مش ممكن
"
16	"جاء اتصال إلى جواد من القاهرة
"
17	"جواد: الو تحت امرك ياافندم حاضر حالا هقطع الاجازة تحت امرك مع السلامة
"
18	"نجاة: خير ياولدى
"
19	"حب: هتنزل مصر
"
20	"جواد: معلشى ياعمتى لازم دلوقتى ارجع في مامورية بينا ياحب اوصلك البيت واخد شنطة هدومى
"
21	"حب: طيب ياخالتى مع السلامة
"
22	"نجاة: هشوفك تانى يابتى وماتخفيش كلهاتنا هنية في ضهرك.
"
23	"حب: اكيد ياخالتى
"
24	"جواد: يلى مافيش وقت
"
25	"بعد فترة وصلو المنزل
"
26	"ذهب جواد إلى غرفتة وأحضر حقيبه السفر ووضع بها متعلقاته وبعد الانتهاء ذهب ليودع حب.
"
27	"حب بحزن: خلاص هتمشى
"
28	"جواد: لازم البى نداء الوطن ههههه
"
29	"حب: ربنا معاك
"
30	"جواد: خلى بالك من نفسك ووليد هنا معاكى وعمتى كمان اوعى تعملى أى حاجة وان شاء الله هخلص المأمورية دى وارجع عشان لازم نوضع حل بقى وعمتى وجوزها يرجعو وسطينا من جديد المهم اتصرفى بحكمة.
"
31	"حب: انا بفكر اروح عند جدى عبدالرحيم وانتو تكملو هنا لازم أبدأ مع جدى هناك وتيتة
"
32	"جواد بقلق: لا طبعا خليكى هنا اوعى تروحى هناك انا مش ضامن ارجوكى بلاش هناك دلوقتى خليكى هنا لازم نوضع خطط كتير الموضوع مش سهل ماشى خلى بالك من نفسك وانا هكلمك دايما اطمن عليكى دلوقتى اشوف وشك على خير
"
33	"حب: مع السلامة هتوحشنا
"
34	"جواد بابتسامة: وانتى كمان هتوحشنى اوى.
"
35	"ودع جواد اهلة وعاد إلى القاهرة ليباشر عملة واستلام المهمة التي تنتظرة.
"
36	"قررت حب بعد مهاتفة والدها ان تذهب الى بيت جدها عبدالرحيم لكى تحاول التقرب بينهم ولم الشمل المتفرق منذ عشرين عام.
"
37	"احضرت حقيبتها هبطت إلى الاسفل تتحدث مع الجد والجدة
"
38	"حب: ازيك ياجدى عامل إيه
"
39	"صبرى: بخير يابتى كيفك
"
40	"حب: الحمدلله
"
41	"كريمة: وها انتى لامة خلجاتك وفيتانا يابتى ولا إيه عاد
"
42	"حب بابتسامة: بصراحة انا مش عايزة اسيبكم بس اكيد هنتقابل تانى ياتيتة بس عشان مشكلة السكن اتحلت لازم امشى
"
43	"كريمة: والله حبيتك كيف البنتة يابتى هتوحشك جوى جوى
"
44	"صبرى: نويتى خلاص يابتى بس اعرفى ان اهنية بيت جدك تيجى تجعدى فوج روسنا يابتى.
"
45	"حب تقبل جدها: ربنا يخليك ياجدى قدها وقدود وقبلت جدتها وودعت البنات قمر وبدر واولادهم ادهم وصبرى وكامل
"
46	"وتركت المنزل
"
47	"صبرى: استنى يابتى حد من الرجالة يوصلك كيف مابدك لتوهى يابتى
"
48	"حب بابتسامة: لا ملوش لازم ياجدى الجامعة هتبعت حد يوصلنى السكن ماتقلقش اشوف وشكم بخير
"
49	"صبرى: في رعاية الله يابتى.
"
50	"خرجت حب بتنهيدة عميقة من منزل جدها وقررت أن تذهب إلى عائله والدها لتحاول الصلح بينهم تسعي لتحقيق هدفها الوحيد، عودة والديها إلى أحضان عائلتهم
"
51	"حب بشرود: ياترى لينا نصيب نتقابل تانى ولا الامور هتتعقد ولا إيه ربنا يستر ويعينى على إللى.
"
1	"في بيت المنشاوى
"
2	"مازال الشجار مستمر والغضب مسيطر على عمار وتدخلت حب لتفض الشجار ولكن كان لها نصيب من ذلك الخلاف
"
3	"مها بالم: بتضربنى ياود عمى
"
4	"حب: انت بتمد ايدك عليها لية هي ماغلطتش
"
5	"بهية: انتى تخرسى خالص يابت امنة.
"
6	"حب: انتى إية ياشيخة عايزة تولعى في الدار عاجبك ان ابنك يضرب مراتة انتى مش امة المفروض تهدى ابنك مش تقوية كدة على مراتة ومها لو كانت راحت لدكتورة دة عشان ترضيك ياعمار وترضى الست امك إللى كل شويا تعايرها انها مخلفة بنت وعايزة تجبلك الولد عملت إيه غلط عشان تفضل مقهورة في بيتها وانت بدل ما تفهمها بالهدوء في إيه لا تمد ايدك وانتى إيه مشكلتك يامرات عمى كل شويا بنت امنة بنت امنة مالها بنت امنة احسن منك.
"
7	"عامر: اخرسى يابت واتحدتى مع امى بادب
"
8	"حب: مش هتعامل معاها اصلا عشان مايشرفتيش ان اتكلم معاها بعد كدة
"
9	"صفع عامر حب بقوة صفعه مدميه اهتزت لها كرامتها وجرحتها فر في صميم قلبها وشعرت بالإهانة
"
10	"عامر: انتى جليلة الحية والرباية وانا هربيكى.
"
11	"عبدالرحيم وعبدالله: في إيه بيوحصل
"
12	"عبدالرحيم: انت اتجننت اياك بتمد يدك على بت عمك
"
13	"حب بدموع: انا غلطت لم جيت هنا
"
14	"عبدالله: اهدى يابتى حوصل إيه.
"
15	"مها: عمار ضربنى بالقلم يابوى وحب دافعت عنى راح عامر ضربها هي كمان
"
16	"عبدالرحيم: لية حوصل إيه
"
17	"عامر: اسالهم ياجدى عملو إيه.
"
