line	text
2	ح، حازم
4	كل حاجه حازم حازم بتحبي فيه اي هااا
6	حازم لو سمعك هيقت. لك
8	اي اللي جايبك المطبخ
10	ه. هو كان جاي يطلب مني قهوه لان مريم طلعت وباقي الخدم نامت
11	اطلعي فوق
12	حازم. ان
13	قولت فوق.
16	اي مكان فيه مراتي ملمحكش فيها فاهم
19	انا سايبك تعط براحتك بس مراتي خط احمر امحيك من على وش الارض لو فكرت تقربلها، وسابه ومشي.
23	غطي صدرك اللي فرحانه بيه دا
26	احضرلك العشاء
28	اي يا كبير مش هتاكل
29	مش جعان يا زين كل انت.
30	دا بيت فقري وربنا يلا نطلع.
32	بكرهكككك وربنا ما هرحمك
35	انت كويس
36	لا مش كويس ولله بحبها. بحبها اكتر منه حتى انا مش عارف هي بتحبه على اي
37	ط. طب هي مين
38	انا قولتلها اني بحبها النهارده وهي مقالتش حاجه لا. لا هي مش بتكرهني هي اصلا مغصوبه على الجواز منه...
40	ونبي قوليلها اني بحبها يمكن تسمع منك
42	حاضر هقولها بس انت اهدي
44	والله لو قرب منها هقتله زي ما قتلت اخوه ولو فكر يجوزها لزين هقتله هو كمان مهخليش حد فيهم بس تكون ليا.
48	هشششش
50	متزعليش
52	علشان مديت ايدي عليكي وزعقت فيكي
57	اسف.
58	هتعملي اي يا مجنونه
59	جهزتي انتي الورق بس
60	ايوه
61	والحرس وكل حاجه
62	كله تمام بس فهميني
63	قولي لابنك يجهز نفسه علشان يبقا كبير البلد.
65	كان بيقولك اي
67	ما انا قولتلك تحت
68	خديجه اتعدلي
69	حازم انت بتوجعي
70	انطقي
71	ك. كان بيقلي انه بي...
74	خديجه انا مش بشك فيكي بس انا راجل دمه حامي ولما شوفته واقف معاكي وانتي وشك اصفر كنت مستعد اموته انتي مشوفتيش عملت فيه اي تحت. اتنهد وكمل، بطلي عياط بقا. وحضنها تاني خديجه كانت في حضنه وهي ماسكه في جلابيته وبتشقهق.
75	ه. هو كان سكران وقال كلام مش مفهوم وانا خوفت منه
77	خلاص محصلش حاجه بس بلاش تقعدي تحت لوقت متاخر ولا تستنيني تحت تاني تقدري تقعدي هنا واول ما تسمعي العربيه تنزلي زي ما مريم عملت كدا
78	حاضر...
80	اتفضل
82	حازم بيه ممكن اتكلم معاك شويه.
83	خلاص روحي انتي يا هدي وانا جاي وراكي
85	شويه وجاي استنيني متنميش.
87	خير يا هدي
89	حازم بيه هو الصراحه كتر خيرك لحد هنا عملت الواجب وزياده وحاسه اني عملالك مشاكل مع مراتك وانا مش مهتمه بحقي كفايه انك سترت عليا، كل دا وهي باصه لتحت بإحترام، ودي ورقة طلاق انا ماضيه عليها يعنى مفضلش غير حضرتك وانا ان شاءلله بكره هلم شنطة هدومي وهمشي...
91	خليه انا همضي عليه وبعته للمحكمه في اي وقت
92	طب ليه التاخير
95	احم عارفه ان مليش الحق بس يعنى عارفه انك لحد دلوقتي مستحمتش ف حضرتلك الحمام.
96	ماشي يا هدي...
98	اعملي تزوير لتوقعي دا، شويه و
99	و 1. 2. 3...
101	هحولك مبلغ حلو على بيتكم وبلاش تروحي المصنع تاني يا هدي
102	هااا. اه. اه اكيد. بعد اذنك هروح الحمام
104	ازي ازاي مشتغل، اااااااااه
107	مش هنطلع نشوف في اي بره
109	فكك منهم خلينا قعدين هنا
110	بقالنا ساعه هنا
111	طب بذمتك مش هنا احلي
113	نعم
114	خمس دقايق وتكون قدامي
115	نبرتي فيها.
120	انت كويس حصلك حاجه
121	اهدي انا الحمدلله بخير، يلا نطلع
122	تعالي يا مريم...
124	حازم بيه في وحده بعتتلي اسمك على ورقة طلاق وقالتلي ازوره
125	هي ماتت الغي الموضوع
126	اخر غلطه ليكي وبعد كدا وربنا م هرحمك
127	في حاجه
128	مفيش حاجه نامي.
130	وانت يا اخرت صبري هتفصل كدا وسايبهم واخدين حقكك
132	اي حق يما
133	حقك في ابوك
134	قصدك املاك جدي اللي كتبها بأسم سليمان وقبل ما يموت وصي ان حازم هو اللي يمسكها بعد ولاده
135	حتا لو بس دا حقك
136	والمفروض اعمل اي
137	تقتله
138	ما اديكي جربتي اهو مات اما حازم دا امه دعياله في ليلة القدر مش زيك.
139	لازم تقتله لو فضل عايش هيقرب من السنيوره
140	متخفيش هي دي الحاجه الوحيده اللي معلم عليه فيها.
144	دا ليا
148	متخفيش
3	فيروز قومي
5	ن. نعم
6	اصحي كل دا نوم
7	اسفه ولله محستش بنفسي
9	طب وانتي بتعيطي ليه دلوقتي
10	علشان انت هتضربني
11	لا مش هضربك. قومي استحمي
12	حاضر
14	تعالي
16	احكيلي اي اللي حصل
