line	text
1	وانا اسف يا ستي وادي دموعك اهي ومسح دموعها بطرف صوابعة في دخول رقية اللي انصدمت لما شافت حمزة بيمسح دموع مروة حاولت تكون هادئة: في حاجة ولا ايه خير مال عنيكي يا قمر.
2	دي دي كانت بتعيط لاني اتعصبت عليها فكنت يتأسف ليها
3	حمزة عصبي جدا وعصبيته هتزعل ناس كتير منه مش عارفة مستحمله ازاي
4	جوزي حبيبي ابو بناتي استحمله حتى لو ايه
6	ربنا يباركلي فيكي يا احسن زوجة في الكون
7	شكلكم بتحبه بعض اوي.
8	لا حب ايه احنا عدينا المراحل دي بكتير احنا حتى العشق عدينا
11	يا لهوي هاجر يا فضحتي يا فضيحت اخواتك يا هاجر بسببك منقول ايه ايه للناس هنقول ايه لاهل خطيبها يا بلاوتي.
12	بس بقا بطلي نادب وخلينا نفكر هنعمل ايه احنا معرفينش نتحرك بسبب بوجود ابراهيم وبته دا مستني لينا فضيحه
13	هتسبوها كدا لما يضياعها وبعدين تدوره عليهم يكون اللي حصل حصل كيف يعني
14	اخواتها مسكتينش
15	ابراهيم نام خد انت ولادك وروحه اقلبه عليهم البلد يا ريتنا كنا وافقنا علي جوازهم ياريتنا
16	كيف يعني نوافق وأخوه قاتل اخوي
17	انت هتكدب الكدبة وهتصدقها.
18	قصدك ايه
19	مقصديش اني عايزة بتي وبس
20	بتك هتجيلك متقطعها
21	يا مصيبتي يا مصيبتي
22	يا آنسة يا آنسة
23	نعم انا
24	ايوا انتي الفلوس دي وقعت من حضرتك ادهم نظر لعنيها وكان بيفتكر حاجة انا البت دي شوفتها قبل كدا.
25	شكرا لحضرتك واخدت الفلوس ومشيت وهيا كمان بتفكر انا شوفت الشاب دا فين قبل كدا شكله غريب عن البلد
26	شوفتها فين الله انا شاغل دماغي ليه تلاقيني شوفتها في اي حته في البلد ثم تذكر لا البت دي اللي اتخانقت معاها اليوم اللي كنت جاي في البلد ايوا هيا فعلا بس ايه اللي هيجبها هنا معقول جاية زيارة لحد استحالة تبقا من هنا واول مرة اشوفها ثم يقطع تفكيره رنه هاتفه الو.
27	ايه يا عم ادهم روحت وقولت عدولي يعني ايه انت رايح مهما ولا زيارة سايبني انا وعصام كدا في البلد والشقة اللي منعرفش فيهم حاجة دول وحتى مشوفناش منك كرم الضيافة في بلادكم
28	تصدق انا نسيتكم اصلا
29	نستنا ونسيت المهمة ونسيت كل حاجة ومال ايه اللي جايبك
30	انا في مشاكل كتير من ساعة ماجيت والله ربنا اللي يعلم وشكلي هعتذر عن المهمة دي واخليكم انتو تكمله.
31	هيا المهمات هتكمل غير بيك
32	معلش حاولوا انتو تكمله وانا اخلص من المشاكل اللي انا فيها دي وبعد كدا اروق لكل حاجة معلش يا رجالة بقا
33	المهم. انت بخير يعني
34	اهو ربنا يهديها علي خير بقا
35	ابقي طمنا عليك بقا
36	نخلص من المشكلة اللي عندنا دي وهجيلكم
37	تمام
39	ايه مش هتنام هتفضل متنح لي كدا
40	عيني مش عارفة تشبع منك.
41	عيني مش عارفة تشبع منك ايه يا بني السهوكة اللي انت فيها دي مكنتش اعرف انك كدا
42	لا دي مش سهوكة السهوكة دي للحريم لكن دي اسمها رومانسية انا بقا كنت مفكرك رومانسية
43	طبعا رومانسية
44	وكنت مفكرك دم خفيف ومرحة كدا بس يا ساتر طلعتي كئيبة
45	الحمد لله انا مرحة و دمي خفيف بس مع الناس اللي يعجبوني طيب هقولك فزورة لو عرفت تحلها هبقا دمي خفيف معاك ايه رايك.
46	طبعا جدااا دانا شاطر اوووي في الفوازير وبحل اي فزورة
47	. طيب يا عم الشاطر خد عندك فاكهه بأربع رجول اللي هيا الأقدام يا جماعة
48	فاكهه بأربع رجول ازاي يعني جديدة دي
