line	text
1	"حمزة: وانا اسف يا ستي وادي دموعك اهي ومسح دموعها بطرف صوابعة في دخول رقية اللي انصدمت لما شافت حمزة بيمسح دموع مروة حاولت تكون هادئة: في حاجة ولا ايه خير مال عنيكي يا قمر.
"
2	"حمزة اول ماشاف رقية داخلة عليه اتوتر: دي دي كانت بتعيط لاني اتعصبت عليها فكنت يتأسف ليها
"
3	"مروة بدلع وهزار: حمزة عصبي جدا وعصبيته هتزعل ناس كتير منه مش عارفة مستحمله ازاي
"
4	"رقية بغيظ: جوزي حبيبي ابو بناتي استحمله حتى لو ايه
"
5	"وايه يعني لما بتعصب عليا مكنتش اني استحمله مين يستحمله
"
6	"حمزة ابتسم ومسك رأس رقية وباسها بحنان: ربنا يباركلي فيكي يا احسن زوجة في الكون
"
7	"مروة وقفة متغاظة: شكلكم بتحبه بعض اوي.
"
8	"حمزة: لا حب ايه احنا عدينا المراحل دي بكتير احنا حتى العشق عدينا
"
9	"رقية رغم أنها متغاظة من مروة بس هيا دلوقتي في قمة سعادتها بسبب كلام حمزة عليها
"
10	"في غرفة مختار و آمال
"
11	"امال عماله تلطم لما عرفت من مختار خبر هروب هاجر عماله تبكي وتصرخ وهيا كتمه صوتها عشان محدش يحس: يا لهوي هاجر يا فضحتي يا فضيحت اخواتك يا هاجر بسببك منقول ايه ايه للناس هنقول ايه لاهل خطيبها يا بلاوتي.
"
12	"مختار بعصبية: بس بقا بطلي نادب وخلينا نفكر هنعمل ايه احنا معرفينش نتحرك بسبب بوجود ابراهيم وبته دا مستني لينا فضيحه
"
13	"امال: هتسبوها كدا لما يضياعها وبعدين تدوره عليهم يكون اللي حصل حصل كيف يعني
"
14	"مختار: اخواتها مسكتينش
"
15	"امال: ابراهيم نام خد انت ولادك وروحه اقلبه عليهم البلد يا ريتنا كنا وافقنا علي جوازهم ياريتنا
"
16	"مختار: كيف يعني نوافق وأخوه قاتل اخوي
"
17	"امال ببكاء: انت هتكدب الكدبة وهتصدقها.
"
18	"مختار باستغراب: قصدك ايه
"
19	"امال ببكاء: مقصديش اني عايزة بتي وبس
"
20	"مختار: بتك هتجيلك متقطعها
"
21	"امال زاد بكاها: يا مصيبتي يا مصيبتي
"
22	"ادهم بيتمشي في البلد بحزن شديد قدامه بنت ماشية وقع منها فلوس وطي عليها مسكها ونداهه عليها: يا آنسة يا آنسة
"
23	"نظرت له البنت باستغراب: نعم انا
"
24	"ادهم: ايوا انتي الفلوس دي وقعت من حضرتك ادهم نظر لعنيها وكان بيفتكر حاجة انا البت دي شوفتها قبل كدا.
"
25	"البنت: شكرا لحضرتك واخدت الفلوس ومشيت وهيا كمان بتفكر انا شوفت الشاب دا فين قبل كدا شكله غريب عن البلد
"
26	"ادهم لسه بيفكر: شوفتها فين الله انا شاغل دماغي ليه تلاقيني شوفتها في اي حته في البلد ثم تذكر لا البت دي اللي اتخانقت معاها اليوم اللي كنت جاي في البلد ايوا هيا فعلا بس ايه اللي هيجبها هنا معقول جاية زيارة لحد استحالة تبقا من هنا واول مرة اشوفها ثم يقطع تفكيره رنه هاتفه الو.
"
27	"علي بعصبية: ايه يا عم ادهم روحت وقولت عدولي يعني ايه انت رايح مهما ولا زيارة سايبني انا وعصام كدا في البلد والشقة اللي منعرفش فيهم حاجة دول وحتى مشوفناش منك كرم الضيافة في بلادكم
"
28	"ادهم بتذكرة: تصدق انا نسيتكم اصلا
"
29	"علي: نستنا ونسيت المهمة ونسيت كل حاجة ومال ايه اللي جايبك
"
30	"ادهم بحزن: انا في مشاكل كتير من ساعة ماجيت والله ربنا اللي يعلم وشكلي هعتذر عن المهمة دي واخليكم انتو تكمله.
"
31	"علي: هيا المهمات هتكمل غير بيك
"
32	"ادهم: معلش حاولوا انتو تكمله وانا اخلص من المشاكل اللي انا فيها دي وبعد كدا اروق لكل حاجة معلش يا رجالة بقا
"
33	"علي: المهم. انت بخير يعني
"
34	"ادهم اتنهد. : اهو ربنا يهديها علي خير بقا
"
35	"علي: ابقي طمنا عليك بقا
"
36	"ادهم: نخلص من المشكلة اللي عندنا دي وهجيلكم
"
37	"علي: تمام
"
38	"في غرفة معتز و اميرة
"
39	"اميرة: ايه مش هتنام هتفضل متنح لي كدا
"
40	"معتز بابتسامة: عيني مش عارفة تشبع منك.
"
41	"اميرة بتقلده: عيني مش عارفة تشبع منك ايه يا بني السهوكة اللي انت فيها دي مكنتش اعرف انك كدا
"
42	"معتز: لا دي مش سهوكة السهوكة دي للحريم لكن دي اسمها رومانسية انا بقا كنت مفكرك رومانسية
"
43	"اميرة: طبعا رومانسية
"
44	"معتز: وكنت مفكرك دم خفيف ومرحة كدا بس يا ساتر طلعتي كئيبة
"
45	"اميرة: الحمد لله انا مرحة و دمي خفيف بس مع الناس اللي يعجبوني طيب هقولك فزورة لو عرفت تحلها هبقا دمي خفيف معاك ايه رايك.
"
46	"معتز بحماس ابتسم: طبعا جدااا دانا شاطر اوووي في الفوازير وبحل اي فزورة
"
47	"اميرة بتضحك عليه من جواهه: . طيب يا عم الشاطر خد عندك فاكهه بأربع رجول اللي هيا الأقدام يا جماعة
"
