line	text
1	"ادهم: مستنيكي تحت البلكونه بصيلي
"
2	"آيه كانت قاعده على السرير وماسكه الفون لحد مجاتلها الرساله دي قامت تجري لقيت ادهم واقف ساند على العربيه بكل هيبه بعتلها رساله تاني
"
3	": البسي ونزلي
"
4	"آيه جريت على جوه لبست وهاتنزل
"
5	"نوسه قاعده قدام التلفزيون: راحه فين
"
6	"آيه بحماس: ادهم مستنيني تحت، ونزله
"
7	"نوسه ابتسمت ودعتلهم بالراحه
"
8	"آيه نزلت وقفت قدام ادهم بخجل
"
9	": في حاجه
"
10	"ادهم فتحلها الباب
"
11	": اركبي.
"
12	"آيه ركبت وهو لف يركب من النحيه التانيه، ادهم قعد ومسك ايدها بين ايدو والايد التانيه بيسوق بيها وباسها بحب
"
13	": وحشتيني
"
14	"آيه بخجل: ركز على الطريق يا ادهم. اه صحيح بس هو احنا رايحين فين
"
15	"ادهم: اممم دلوقتي تعرفي، شويه ونزلو قدام المعرض، ادهم مسك ايدها و دخلها مكان كله عربيات
"
16	"ادهم قعد على عربيه من العربيات.
"
17	": اختاري واحده، آيه فكرت زي كل سنه بيجيبها تختار عربيه ليه كل العربيات إلى بيركبها من زوقها. آيه فضلت تدور بينهم وقفت عند واحده
"
18	": دي يا ادهم حلوه اوي
"
19	"ادهم طلع مفاتيحها
"
20	": عجبتك
"
21	"آيه بنشغال في العربيه
"
22	": اه حلوه
"
23	"ادهم: مبروك عليكي
"
24	"آيه صرخة لما خبتط في باب العربيه وهي بتطلع من المفاجأة
"
25	"ادهم بضحك: على مهلك
"
26	"آيه: ادهم قصدك ان العربيه دي ليا
"
27	"ادهم: ايوه يا روح ادهم
"
28	"آيه مسكت المفتاح وفضلت تتنطط بفرحه.
"
29	"ادهم: يلا علشان عندنا مشوار تاني، وخلي العربيه هنا يومين بس اخلص شويه شغل و اعلمك السواقه ونيجي نجيبها
"
30	"آيه بفرحه: رايحين فين تاني
"
31	"ادهم ابتسملها ومسك ايدها
"
32	": تعالي.
"
33	"ايهاب قاعد على الكرسي وهو بيشرب ويدخن بكل مزاج و مستني حور إلى بعت السواق يجيبها، برا جميله ابتسمت وهي بتظبط نفسها قدام باب اوضة ايهاب
"
34	"لسه هتدخل بس جاه تليفون جميله بضيق
"
35	": ايوه
"
36	": حور هانم يا جيه
"
37	"جميله: يعنى اي جايه المفروض ان هي تبات هناك
"
38	"فتحيه: معرفش يا هانم بس انا عملت زي ما قلتلي
"
39	"جميله: تمام تمام اقفلي.
"
40	"جميله نفخت بضيق بس برضو مش هتسيب إلى عملته كلو يضيع على الفاضي، اول مسمعت صوت حور على السلم اتكلمت بصوت عالي
"
41	": ايهاب ايهاب بيه ميصحش مراتك زمانها جايه، يوووه بقا يا سي ايهاب
"
42	"حور كانت طالعه وهي مبتسمه جوها لان شاكه ومتاكده ان كل دا خطا، جميله وهي نازله قبلت حور إلى ابتسمتلها بسخريه وطلعت
"
43	"جميله ضربت الارض برجلها بغضب
"
44	": كشفتني بنت لاي.
"
