line	text
1	"اجتمع التهامية فى بيت كبيرهم الحاج قدرى .. يجلس بحسرة وسطهم الدكتور ناجى .. والذى هتف فيهم غاضباً محولاً حديثه للهجته الصعيدية التى فرض على نفسه عدم التحدث بها منذ زمن حتى لا يفطن احد الى اصوله :- هو انتوا هتسيبوا بتى فى يد اللى اسمه عاصم دِه ..!؟؟..
"
2	"هتف احدهم فى سخرية :- بتك اللى ريداه وحطت راسك وراسنا فى الطين .. انا معرفش انت مجتلتهاش ليه لما سمعتها بتجولك كِده ..!!؟..والله لو كانت جالت كده جدامنا وهى واجفة جبل ما توجع من طولها لكنت جتلتها بيدى..
"
3	"ليسخر اخر بدوره :- تلاجى الداكتور نسى عوايدنا ..!!؟... تلاتين سنة بعيد عن الصعيد مش جليلين برضك ..
"
4	"ليصرخ فيهم الدكتور ناجى :- هو ده اللى انتوا فاكرينه عنى وعن بتى ..!!؟.. انا بتى متعملش كِده .. ده خطفها وأچبرها
"
5	"تجول ما بداله .. وهى خوفها علينا و انها متعرفش عوايدنا خلاها تصدجه وتعمل اللى طلبه منيها ..
"
6	"صمت الجميع ولم يعقب، وحسام يجلس فى خزى لا ينطق حرفاً يتلقى سخرية رجال التهامية اللاذعة كخناجر فى صدره ولا يستطيع التفوه بحرف امام نظرات أبيه المحذرة..
"
7	"ليهتف اخر :- طب عايزنا نعملوا ايه يا داكتور ناچى.. نجلبوها دم من تانى عشان خاطر بتك واللى لو جت الحَكومة تسألها هتجولهم انا جيت له بخُطرى.. او جه مأذون يسألها هتجوله انها موافجة على الچواز منيه ..!!؟..
"
8	"نظر الحاج قدرى لاخيه فى حسرة يهز رأسه فى ضيق ولم يتفوه بحرف ليستشيط الدكتور ناجى غضباً وهو يهتف فى الجمع المحيط به :- خلاص .. خليكم انتوا .. وانا مش هجعد
"
9	"احط يدى على خدى زى الولايا .. واسيب بتى ترمى بنفسها فى النار عشانى وعشانكم..
"
10	"واندفع يجذب سلاح احدهم مندفعاً للخارج ليلحق به الحاج قدرى هاتفاً :- استنى بس يا ناچى رايح فين ..!!؟.. ده رچالة عاصم يطخوك جبل ما تجرب من سُوَر السرايا وملكش عنديه دية..
"
11	"صرخ الدكتور ناجى :- رايح اجيب بنتى بنفسى واللى يحصل يحصل ..
"
12	"أمسك به الحاج قدرى اخيرا وهو يلهث هاتفاً :- اصبر بس يا خوى .. انا هروح لبتك واكلمها تانى ويمكن أجدر أغير لها رأيها جبل كتب الكتاب .. محدش عارف يمكن يچد فى الامور أمور مع انك عارف بتك راسها ناشفة... زى الحجر الصوان... وروحها ما تعرفش الخوف... طالعة لأمها.. الله يرحمها... والله يا خوي... أول لما أطلعتلها... وكنى شايف فاطنة جدامي...
"
