line	text
1	هو انتوا هتسيبوا بتى فى يد اللى اسمه عاصم دِه ..!؟؟..
2	بتك اللى ريداه وحطت راسك وراسنا فى الطين .. انا معرفش انت مجتلتهاش ليه لما سمعتها بتجولك كِده ..!!؟..والله لو كانت جالت كده جدامنا وهى واجفة جبل ما توجع من طولها لكنت جتلتها بيدى..
3	تلاجى الداكتور نسى عوايدنا ..!!؟... تلاتين سنة بعيد عن الصعيد مش جليلين برضك ..
4	هو ده اللى انتوا فاكرينه عنى وعن بتى ..!!؟.. انا بتى متعملش كِده .. ده خطفها وأچبرها
7	طب عايزنا نعملوا ايه يا داكتور ناچى.. نجلبوها دم من تانى عشان خاطر بتك واللى لو جت الحَكومة تسألها هتجولهم انا جيت له بخُطرى.. او جه مأذون يسألها هتجوله انها موافجة على الچواز منيه ..!!؟..
8	خلاص .. خليكم انتوا .. وانا مش هجعد
10	استنى بس يا ناچى رايح فين ..!!؟.. ده رچالة عاصم يطخوك جبل ما تجرب من سُوَر السرايا وملكش عنديه دية..
11	رايح اجيب بنتى بنفسى واللى يحصل يحصل ..
12	اصبر بس يا خوى .. انا هروح لبتك واكلمها تانى ويمكن أجدر أغير لها رأيها جبل كتب الكتاب .. محدش عارف يمكن يچد فى الامور أمور مع انك عارف بتك راسها ناشفة... زى الحجر الصوان... وروحها ما تعرفش الخوف... طالعة لأمها.. الله يرحمها... والله يا خوي... أول لما أطلعتلها... وكنى شايف فاطنة جدامي...
13	..خبر ايه يا ناچي... !!؟؟
14	لازم يعرفوا .. قبل كتب الكتاب..!؟
15	يعرفوا أيه؟؟!!... و هم مين دووول اللي يعرفوا... !!
20	أتفضل يا داكتور... هتف عاصم مرحباً...
21	متشكر..بس أنا عايز أقابل..الحاجة فضيلة...
23	عايزها فى ايه يا داكتور... !!؟؟... سأل عاصم.. في تعجب وحيرة..
24	معلش... أمر ضروري... لازم أقابل الحاجة فضيلة... قالها الدكتور ناجي مهادناً عاصم... حتي يحقق مطلبه...
25	الحاجة مبتجابلش... رجالة غُرب..وكمان هى مشغولة دلوجت ..بتچهيزات كتب الكتاب ..لو في حاچة مهمة... جولهالي..وأنا أبلغهالها...
26	بلغ الحاجة بس... وشوف رأيها...
27	الحاچة مبتجابلش حد يا داكتور... وورانا حاچات كَتير وتجهيزات ياما ..
28	بس انا لازم أقابلها .. دى مسألة حياة أو موت .. لازم قبل كتب الكتاب ..
29	من الاخر يا داكتور .. هى مش طايجة تجابلك .. ولا عايزة تسمع سيرتك من أساسه.. هغصبها يعنى ..!!؟..
37	هى زينة يا عاصم..!!؟.
38	أه .. زينة .. مجبولة يعنى.. بس دِه يفرج فى ايه .. !!؟..
40	ألحجى يا حاچة .. الحاچ مهران تعبان جوووى .. وطالبك ضرورى..
64	أنا خبطت علي الباب.. كنك مسمعتيش... قال بتعجب وهو يراها جالسة تسمع الطرق ومعللاً دخوله دون أذنها..
65	لا سمعت... أجابت في تحدي... بس ده ها يفرق معاك...
70	المأذون وصل..وعمك جَدري بره..
74	..مش من باب أولي... كان كتب الكتاب يبقي في بيت عمي..!!؟... لن تصمت بعد الان ونظراته النارية لن تردعها... هكذا قررت وهى ترد فى ثقة... وتحدى
75	ده علشان سلامتك... أجاب في حزم..
76	سلامتي..!!!... وضحكت ساخرة... هي فين سلامتي دي..!!!... لتستطرد بنفس النبرة الساخرة... لا.. وشوفوا مين اللي بيتكلم عن سلامتي... !!!..
79	لو روحتي لأهلك جبل كتب الكتاب... ممكن يجتلوكي... قالها محاولاً التفسير ..
80	أه... وانت بقي خايف عليا من القتل..ولا.. قلت لنفسك
99	أچهزي... عمك چاي ياخد رأيك...
