line	text
6	يونس. مستعد
7	دخلها.
12	احم. طيب انا بره يايونس
14	احم اذيك يايونس
15	بخير رايدانى ليه ايه الى فكرك بيا بعد العمر ده كله
16	انا عمرى مانسيتك يايونس
17	هاتجولى رايده ايه ولا امشي والله لو بتموتى ماهاجى ثانى
18	انا. كنت
19	انطجى مره واحده انا مش فاضيلك وبلاش دموع التماسيح دى.
20	ماشي يايونس وانا اسفه لو انت هنا غصب عنك بس حقيقي ماليش غيرك استنجد بيه
22	هتعمل ايه هتساعدنى ولا ايه
24	يونس
26	لو سمحت لو كان ليا في يوم خاطر عندك
28	يونس ارجوك ورحمة ماما ورد.
29	الى في الخير يجدمه ربنا
34	الله اكبر عليكى ياحببتى ماشاء الله
36	حببتى يا منه بتعيطى ليه دلوقتى مش كنتى نفسك اتجوز انا ظنكن ارجع في كلامى على فكره
37	لاء كله الا كده ده شبل ممكن يدفنا بالحياه.
39	ربناويسعدك حببتى ويجعلها جوازة العمر
41	اخلص يامراد المازون زمانه وصل والله انزل اكتب واجوله يمشي وان شاء الله ماتجوزت انت
42	تعمله ابن خالى وخابره زين
44	هههههههههههه ليه محسسنى يامراد زى العروسه الى عايزه امها تلبسها طرحة الفرح ههههههههههه
45	هه هه هه ظريف ياواد
46	هههههههههههه اخلص يامراد اشحال ماكان كتب كتاب يبجى يلفهالك في الدخله
47	اه ه ه ه كان مخى فين انا ياواد خالى وانا بجول ماريدش دخله يا بووووووى. هي فيها حاجه لو بعد كتب الكتاب جبتها اهنه على غرفتى
50	حبيبي اوعاك تكون فاكر ان الحديت ده صوح دانا كنت بتحدت عن شبل وعروسته يعنى انه عيخ....
51	مراد
52	واه انت اهنه خلاصونا ياخونا لف ياعم العمه خلينا نتجوز يمكن الواحد لسانه ده يتجص هبابه
2	انا غلط يامراد
3	مش انت إلى غلط يامروان إلى غلط واخد على الغلط طول عمره ماتشيلش نفسك ذنب انت مالكش فيه
4	هي ليه عملت كده ليه ماجتش اتكلمت معانا وعرفت الحقيقه.
5	الحديت ده لو هي خايفه عليها أو مهامه بأمرها هي كل إلى ريداه انها وبعدها عن شبل مشان تزوجه ل، لبنتها.
6	لكن بسمله مخطوبه
7	وهي جالت هتفوا خطبها مشانه
8	ممكن أسألك سؤال
9	ايوه يامروان عحبها لكن احنا ماننفعش لبعض انا وهي طريقنا مسدود من زمان بس أنا ماكنتش رايد اصدج كنت بجول انها موجوده وهتجوزها يعنى هتجوزها لحد مافوقت على كابوس سعات بندم انى صداها زمان اكيد كان في حل ثانى غير أنى ققلل منها لكن كنت فاكر انى بكده بحميها بس إلى حصل انى ضيعتها من يدى العمر كله.
16	مالك يابسمله جيبانى على اهنه ليه
17	في حاجه حصلت أكده ورايده اجولك عليها
18	جولى يابسمه طوالى هنجعد اليوم كله اياك
20	اسمعى يا بسمه الحديت ده ماريدش حد يعرفه ورايدك تتعامل معاه عادى كيف ماكنتى، وبتفكير وانا ليا تصرف ثانى بسمله بقلق: عتعمل ايه ياخوي
21	مالكيش صالح إلى جولته يتعمل واوعاكى يابسمه حد يعرف عن الحديت ده حاجه
25	خير ياهنيه في حاجه
26	سي الاستاذ ممدوح جه يا ست بسمه
27	ماشي ابويا جالك تنادمى عليا
28	الكبير مش اهنه خرج من هبابه
29	ماشي اندلى انتى شوفيه يشرب ايه وانا جايه وراكى
34	ايه ده مين إلى بيخبط استنى انت بتعمل ايه هتفتح ازاى وانا كده
35	جومي خشي الحمام أو غطى وشك كيف ماكنتى الى عيخبط ماعيدخلش الاوضه
36	لاء استنى انا هقوم. وبارتباك. ممكن، تجيب، ال. وبتشاور بأناملها على مكان ما في الغرفه. هدوم بتاعتى
38	ممكن تبعد وتبص بعيد عشان البس
39	عتداري ايه انتى مانا ش...
40	لوسمحت لوسمحت. لوسمحت
43	يونس ياخوى
44	مالك يابسمه واجفه أكده ليه
45	معلش ياخوي انا الى كنت عخبط عليك ماعرفش انك نايم
46	لاه مانيمش ولا حاجه انا كنت، جوليلي كنتى رايده حاجه
47	ممدوح جاعد تحت لحاله وكنت رايداك تجعد وياه
48	وايه إلى جابو السعاه دى وفين ابوي مش جاعد معاه ليه
49	بيجول جاي يطمن عليا لما عرف الى حوصل والبت هنيه بتجول ابوي خرج من هبابه.
50	ماشي انا نازل اجعد معاه وانتى خليكى اهنه ماتنزليش واصل طول ماهو اهنه
51	بس ياخوى...
52	سامعه انا جولت ايه.
55	لاء انا كده هتجنن انا رايده حد اتحدت معاه
58	مين بيخبط
59	انا ياحببتي انتى نايمه
60	لاء مش نائمه تعالى يابوسي.
61	بسم الله مشاء الله ايه الحلاوه دى هو الجواز عيحلى أكده
62	لاء ياختى انا طول عمري حلوه تعالى
63	ممدوح تحت ويونس حالة مانزلش وانا جاعده لوحدى وزهجانه جولت اجى اجعد معاكي.
64	طبعا ياحببتي تجى في اي وقت بس ليه قاعده لوحدك منى نايمه ولا إيه
65	منى سافرت هي ومروان وعمتى كومان نائمه من وجدتها
66	ايه سافروا سافروا ازاى من غير مايسلموا عليا
67	ياحببتي هما ماحبوش يجلجوكى جابوا لما يوصلوا هيكلموكى في التلفون.
69	مانتى ياحببتي إلى ختفيتى فجأه انتى ويونس حتى ماهنش عليكم تطمنوا عليا.
71	ا. انا هكلم منى في الموبيل زمانهم لسه ما وصلوش
77	أ. أنا عرفت إلى حصل لبسمه جيت اطمن عليها هي. هي. عامله ايه الوقتى.
78	هي زينه ماتحتدش معاها في التلفون ليه بدل ماتاجى الطريج ده كله
79	ازاى انا طبعا كان لازم اجى اطمن عبعد شويه من الصمت
80	الا جولى ياممدوح انت مش ناوى تتجوزوا بجى ولا ايه
81	ها، لاء طبعا انا كنت سبق وطلبت من عمى لكن هو...
82	مالكش صالح بعمك انت جولى دلوك على المعاد إلى رايده وانا هبلغ عمك.
84	جولت ايه ياعريس هي محتاجه تفكير على أكده
85	لاء طبعا انا جاهز في اي وقت
86	تمام يبجى مع طلعت الهلال كل شيء يتم وعروستك تبجى في دارك
88	اه طبعا اتفضل أنا بس كنت عايز اطمن على بسمله.
89	اطمن عليها بالتليفون اصل زي مانت شايف الوجت اتاخر وزمانها نامت مع السلامه ياعريس وماتنساش تاجر ومعاد الحجه مشان الحريم يتفجو على كل حاجه.
90	اه طبعا زى ماتشوف يايونس بيونس بعد ماممدوح مشى دخل السرايا وبصوت عالى نده اهميه.
91	هنيه انتى ياهنيه
92	ايوه نعم يايونس بيه انا جايه اهه
93	على مهلك يامخبوله هتجعى وتنكسر رجيتك ويحسبوكي علينا بنى ادمه
94	واه امال انا ايه بهيمه اياك
95	هههههههههههه والله زين ماجولتي، جوليلي الكبير جه
96	لاه ماجاش لسه ماتعرفش هو راح فين يايونس بيه اصل مش عوايده يخرج في وجود كيف ده.
97	عندك حج والله. ومراد فين امال والناس إلى اهنه السرايا مالها هديه أكده.
98	سي مراد راح مصر مع سي مروان. وست منى
99	كيف نسيت موضوع السفر ده
102	يونس بيه يونس بيه
103	ايه ياخرت صبرى في ايه
104	احضر الوكيل دلوك
105	وعتسأليني انا ليه يامخبوله من ميته وانا عندها في الحديت ده.
106	اصل ست كريمه من ساعت ماسي مراد سافر وهي حافله على روحها وجابت ماحدش يصحينى وشكلها زعلان جوي ماتعرفش هي مالها يايونس بيه.
107	غوري من جدامي هنيه غوري
109	ايه إلى حوصل في السرايا ده هوانا غبت عنهم شهر ماكنوش ساعتين زمن دول.
112	ادخل ياعمه
113	تعالى ياجلب عمتك
114	مالك يا كريمه عتبكي ولا ايه
