line	text
1	"هتروح
"
2	"نظر لها مطولا وبعد دقائق لازمن اروح
"
3	"ترقرقت الدموع في اعينها وتركت الغرفه وذهبت
"
4	"اخذ نفس عميق وزفره بشده واكمل ارتداء ملابسه وذهب الى المخفر
"
5	"فى مكتب سراج يجلس ينتظر مجيء جوهره مشاعر مختلطه بداخله مابين كره وحقد وحنين الى الماضى كل هذا كان يظهر على ملامح يونس
"
6	"سراج: يونس. مستعد
"
7	"يونس: دخلها.
"
8	"طرقات خفيفه اعلنت عن وصول جوهره ببطىء الباب اتفتح ودخلت منه جوهره وكأن العالم وقف فجاه لم يعد يسمع او يرى شيء من حوله احساس صعب لم يوصف ولن يشعر به الا من مر به
"
9	"فى هذا الوقت كانت جوهره سرحانه في ملامح يونس كم اشتاقت إليه دمع خانتها وخلفها سالت ادمع اعينها تباعاً
"
10	"ندم نعم لقد شعرت بالندم ولعنت ذلك الوقت الذي تركت فيه حب لن يعوض اخيرا قطع هذا الصمت والافكار التي تجتاح كل منهم
"
11	"صوت سراج.
"
12	"سراج: احم. طيب انا بره يايونس
"
13	"سراج خرج من الغرفه ويونس اخيرا فاق من ذكرياته جلس على الاريكه الموضوعه في زاويه الحجره
"
14	"جوهره بضعف: احم اذيك يايونس
"
15	"يونس بسخريه: بخير رايدانى ليه ايه الى فكرك بيا بعد العمر ده كله
"
16	"جوهره: انا عمرى مانسيتك يايونس
"
17	"يونس بحده: هاتجولى رايده ايه ولا امشي والله لو بتموتى ماهاجى ثانى
"
18	"جوهره بدموع: انا. كنت
"
19	"يونس بغضب: انطجى مره واحده انا مش فاضيلك وبلاش دموع التماسيح دى.
"
20	"جوهره: ماشي يايونس وانا اسفه لو انت هنا غصب عنك بس حقيقي ماليش غيرك استنجد بيه
"
21	"بدات جوهره تقص عليه كل ماتريده وهو لم يتفوه بكلمه واحده
"
22	"جوهره: هتعمل ايه هتساعدنى ولا ايه
"
23	"مره واحده قام يونس من مجلسه وتوجه خارج الغرفه
"
24	"جوهره بعياط: يونس
"
25	"توقف يونس عن السير ولم ينظر اليها
"
26	"جوهره: لو سمحت لو كان ليا في يوم خاطر عندك
"
27	"يونس من غير كلام لسه هيتحرك
"
28	"جوهره: يونس ارجوك ورحمة ماما ورد.
"
29	"يونس بالم من ذكر اسم ولدته: الى في الخير يجدمه ربنا
"
30	"وخرج من الغرفه والمخفر باكمله
"
31	"فى السرايا الكل يعمل على قدم وساق خلاص لسه وقت قليل والمازون يوصل
"
32	"فى غرفة منى تجلس امام المرأه وتلك السيده تضع لها بعض المساحيق وتجلس بصحبتها منه وعاءشة وبسمله التي لا يبدوا عليها اى من معالم الفرح والتي رفضت ان تضع اى من المساحيق وفضلت ان تظل كما هى.
"
33	"خلاص منى انتهت من الزينه ولبست الفستان وبقت عروسه بكل ماتحمله الكلمه من معنى
"
34	"منه بدموع: الله اكبر عليكى ياحببتى ماشاء الله
"
35	"طالعه مثل القمر
"
36	"منى بابتسامه لم تعرف مصدرها: حببتى يا منه بتعيطى ليه دلوقتى مش كنتى نفسك اتجوز انا ظنكن ارجع في كلامى على فكره
"
37	"منه وهي بتمسح دموعها: لاء كله الا كده ده شبل ممكن يدفنا بالحياه.
"
38	"وعند ذكر اسم شبل منى ضربات قلبها زادت وحست ان الدنيا بتدور بيها لن تعرف لماذا ياتيها هذا الشعور كلما ذكر اسمه
"
39	"منه: ربناويسعدك حببتى ويجعلها جوازة العمر
"
40	"فى غرفة الشباب
"
41	"شبل: اخلص يامراد المازون زمانه وصل والله انزل اكتب واجوله يمشي وان شاء الله ماتجوزت انت
"
42	"مراد: تعمله ابن خالى وخابره زين
"
43	"لكن لاه والله مانازل ولا انت نازل غير لما ياجى يونس ويلفلى العمه احنا متفجين على اكده ياخالج رايدين اخلف وعدى ليه.
"
44	"مروان بضحك: هههههههههههه ليه محسسنى يامراد زى العروسه الى عايزه امها تلبسها طرحة الفرح ههههههههههه
"
45	"مراد: هه هه هه ظريف ياواد
"
46	"شبل بضحك: هههههههههههه اخلص يامراد اشحال ماكان كتب كتاب يبجى يلفهالك في الدخله
"
47	"مراد بندم: اه ه ه ه كان مخى فين انا ياواد خالى وانا بجول ماريدش دخله يا بووووووى. هي فيها حاجه لو بعد كتب الكتاب جبتها اهنه على غرفتى
"
48	"ابجى اعملها ويكون اخر يوم في عمرك يامراد.
"
49	"شبل هههههههههههه اهو جالك الى عيفوجك ويخليك ترجع لارض الواجع
"
50	"مراد: حبيبي اوعاك تكون فاكر ان الحديت ده صوح دانا كنت بتحدت عن شبل وعروسته يعنى انه عيخ....
"
51	"مروان بحده: مراد
"
52	"مراد: واه انت اهنه خلاصونا ياخونا لف ياعم العمه خلينا نتجوز يمكن الواحد لسانه ده يتجص هبابه
"
53	"الكل ضحك ويونس لف العمه لمراد ونزلوا عشان كتب الكتاب.
"
1	"في العربيه مراد سايق ومروان قاعد وساند رأسه على الكرسي ومغمض عنيه شويه وفتح وبس على اخته لقتها نايمه
"
2	"مروان بتنهيده: انا غلط يامراد
"
3	"مراد بابتسامة وجع: مش انت إلى غلط يامروان إلى غلط واخد على الغلط طول عمره ماتشيلش نفسك ذنب انت مالكش فيه
"
4	"مروان باستفسار: هي ليه عملت كده ليه ماجتش اتكلمت معانا وعرفت الحقيقه.
"
5	"مراد: الحديت ده لو هي خايفه عليها أو مهامه بأمرها هي كل إلى ريداه انها وبعدها عن شبل مشان تزوجه ل، لبنتها.
"
6	"مروان: لكن بسمله مخطوبه
"
7	"مراد بوجع: وهي جالت هتفوا خطبها مشانه
"
8	"مروان: ممكن أسألك سؤال
"
9	"مراد بابتسامه: ايوه يامروان عحبها لكن احنا ماننفعش لبعض انا وهي طريقنا مسدود من زمان بس أنا ماكنتش رايد اصدج كنت بجول انها موجوده وهتجوزها يعنى هتجوزها لحد مافوقت على كابوس سعات بندم انى صداها زمان اكيد كان في حل ثانى غير أنى ققلل منها لكن كنت فاكر انى بكده بحميها بس إلى حصل انى ضيعتها من يدى العمر كله.
"
10	"مراد سكت وسرح في ماضيها ومروان سرح في كلامه.
"
11	"منى في الوقت ده كانت سامعه كل كلامهم واول ماجات سيرة شبل قلبها دق مش عارفه تفسر الدقه دى تدل على ايه خوف كره ولا حاجه ثانيه ماحست بيها غير والعربيه بتبعد فجاه حست أن الأكسجين بيقل من حوليها ونبض قلبها بيزيد حست لحد بيخترق كيانها حاجه بداخلها قولتلها تبص وراها وكان شبل وصل لقته بينزل من العربيه وسبت نظره عليها هي كمان فضلت تبصله شويه وبعد كده بصت قدمها ومن وقتها وهي مش عارفه تفسر احسسها ايه اللخبطه إلى حسه بيها دى مش هي كانت عايزه كده مش هي كانت عايزه ترجع القاهره وتبعد عنه امال ايه بقى ليه حسه انها بتتخنق.
"
12	"عناد احفاد الراوي بقلمى هدى السيد عبد البديع
"
13	"عند بسمله قاعده في غرفتها ودموعها نازله بتفتكر في كل إلى مرة بيه في حياتها وازاى ديما فرحتها مش كامله افتكرت يوم الفرح لما ممدوح كلمها على موبيل منه هي وقتها قلقت وحسن أن في حاجه غلط.
"
14	"بعد كتب الكتاب وقبل مايونس يطلع غرفته راحت وطلبت تتكلم معاه
"
15	"فلاش باك
"
16	"يونس: مالك يابسمله جيبانى على اهنه ليه
"
17	"بسمله بارتباك: في حاجه حصلت أكده ورايده اجولك عليها
"
18	"يونس بعصبيه: جولى يابسمه طوالى هنجعد اليوم كله اياك
"
19	"بسمله قالت ليونس على المكالمه وان دى مش اول مره وأنها حست انه ارتبك لما سمع صوتها.
"
20	"يونس بديق: اسمعى يا بسمه الحديت ده ماريدش حد يعرفه ورايدك تتعامل معاه عادى كيف ماكنتى، وبتفكير وانا ليا تصرف ثانى بسمله بقلق: عتعمل ايه ياخوي
"
21	"يونس بغضب: مالكيش صالح إلى جولته يتعمل واوعاكى يابسمه حد يعرف عن الحديت ده حاجه
"
22	"بسمله فاقت من شروده ومسحت دمعه نازله من عنيها
"
23	"ايه إلى عملتيه ده يا بسمه يونس عيطربج الدنيا ومش بعيد كله ياجى على دماغ الغلبانه منه استر يارب من إلى جاي.
"
24	"صوت خبط على الباب خرجنا من ذكرياتها
"
25	"بسمله بعد مافتحت الباب: خير ياهنيه في حاجه
"
26	"هنيه: سي الاستاذ ممدوح جه يا ست بسمه
"
27	"بسمله بديق: ماشي ابويا جالك تنادمى عليا
"
28	"هنيه: الكبير مش اهنه خرج من هبابه
"
29	"بسمله بحيره: ماشي اندلى انتى شوفيه يشرب ايه وانا جايه وراكى
"
30	"عند يونس في الغرفه قام من على السرير من دون النظر لتلك التي تغرقها دموعها.
"
31	"توجه للمرحاض ومنه نائمه على السرير ودموعها نازله بعد فتره من الانكسار والحزن مسحت دموعها واقيمت بداخلها أن دى تكون اخر مره تسلم نفسها ليه طول ماهو مش معترف بحبها بقلمى هدى السيد عبد البديع.
"
32	"يونس طلع من المرحاض ولابس البرنص الخاص به وتوجه للدولاب وأخرج ملابسه وبدء في خلع البرنص ليبدأ بارتداء ملابسه
"
33	"منه شدت الغطى على وجهها ويونس بصلها بسخريه وكمل مابدء فعله وهو بيلبس هدومه سمع صوت خبط على الباب راح عشان يفتح لكن منه بسرعه شالت الغطى من على وجهها وبرتباك.
"
34	"منه: ايه ده مين إلى بيخبط استنى انت بتعمل ايه هتفتح ازاى وانا كده
"
35	"يونس بلا مبالاه: جومي خشي الحمام أو غطى وشك كيف ماكنتى الى عيخبط ماعيدخلش الاوضه
"
36	"منه: لاء استنى انا هقوم. وبارتباك. ممكن، تجيب، ال. وبتشاور بأناملها على مكان ما في الغرفه. هدوم بتاعتى
"
37	"يونس بص على المكان الى بتشاور عليه وابتسم بخبث قرب منها وعطاها الملابس وهي وشها احمر ومكسوفه من نظرته وهو عينه عليها مانزلتش.
"
38	"منه بارتباك: ممكن تبعد وتبص بعيد عشان البس
"
39	"يونس بسخريه: عتداري ايه انتى مانا ش...
"
40	"منه بسرعه وهي بتغمض عينيها وبتضع يدها على اذنها: لوسمحت لوسمحت. لوسمحت
"
41	"يونس اتدايق من طريقتها ولسه هيزعقلها بس شاف رعشة جسدها وعرف هي قد ايه مرتبكه زفر بشده وخرج البلاكونه وهي لبست هدومها ودخلت الحمام.
"
42	"وهو دخل الغرفه وكمل ارتداء ملابسه وخرج من الغرفه ولم يجد أحد بالجا ج توجه للنزول للطابق السفلي وقبل ماينزل بسمله كانت بتنده عليه.
"
43	"بسمله: يونس ياخوى
"
44	"يونس بانتباه: مالك يابسمه واجفه أكده ليه
"
45	"بسمله باحراج: معلش ياخوي انا الى كنت عخبط عليك ماعرفش انك نايم
"
46	"يونس: لاه مانيمش ولا حاجه انا كنت، جوليلي كنتى رايده حاجه
"
47	"بسمله: ممدوح جاعد تحت لحاله وكنت رايداك تجعد وياه
"
48	"ممدوح بديق: وايه إلى جابو السعاه دى وفين ابوي مش جاعد معاه ليه
"
49	"بسمله: بيجول جاي يطمن عليا لما عرف الى حوصل والبت هنيه بتجول ابوي خرج من هبابه.
"
50	"يونس: ماشي انا نازل اجعد معاه وانتى خليكى اهنه ماتنزليش واصل طول ماهو اهنه
"
51	"بسمله: بس ياخوى...
"
52	"يونس بحده: سامعه انا جولت ايه.
"
53	"عند منه خلصت شور وخرجت من المرحاض واخدت نفس عميق لما لقت الغرفه فاضيه ويونس مش فيها بسرعه راحت عند الباب وقفلته بالمفتاح وبدأت في تبديل ملابسها راحت عند الدولاب وطلعت عبايه وللحضه خطرت ببالها فكره ابتسمت بحبس ورجعت العبايه وبعثت على الشنطه إلى شايله فيها هدوم العرائس وأخرجت برموده باللون البينك ورفعت شعرها على شكل قطتين ووبضعت بعض المساحيق الخفيفه وتعطرت براءحه الياسمين وأخذت ملابسها واعتدت ترتيبها من جديد.
"
54	"عند بسمله بعد يونس ناسيها ونزل دخلت غرفتها فضلت راحه جايه والتوتر زاد عليها
"
55	"بسمله بصوت مسموع: لاء انا كده هتجنن انا رايده حد اتحدت معاه
"
56	"وخرجة من الغرفه وراحت عند منه
"
57	"منه كانت انتهت من ترتيب ملابسها وبدأت في ترتيب الغرفه سمعت صوت طرق على الباب
"
58	"منه بارتباك: مين بيخبط
"
59	"بسمله: انا ياحببتي انتى نايمه
"
60	"منه وهي بتفتح الباب: لاء مش نائمه تعالى يابوسي.
"
61	"بسمله بانبهار: بسم الله مشاء الله ايه الحلاوه دى هو الجواز عيحلى أكده
"
62	"منه بابتسامه: لاء ياختى انا طول عمري حلوه تعالى
"
63	"بسمله: ممدوح تحت ويونس حالة مانزلش وانا جاعده لوحدى وزهجانه جولت اجى اجعد معاكي.
"
64	"منه: طبعا ياحببتي تجى في اي وقت بس ليه قاعده لوحدك منى نايمه ولا إيه
"
65	"بسمله: منى سافرت هي ومروان وعمتى كومان نائمه من وجدتها
"
66	"منه وقد انتبهت للحديث: ايه سافروا سافروا ازاى من غير مايسلموا عليا
"
67	"بسمله بعد ماوعت لما قالته: ياحببتي هما ماحبوش يجلجوكى جابوا لما يوصلوا هيكلموكى في التلفون.
"
68	"منه بحزن بس انا كنت عايزه تشوفهم قبل مايمشوا
"
69	"بسمله بمزاج قاصده تخرجها من حزنها: مانتى ياحببتي إلى ختفيتى فجأه انتى ويونس حتى ماهنش عليكم تطمنوا عليا.
"
70	"منه افتكرت ايه إلى خلاها ماتودعش إخوتها قبل مايمشوا وده يء خلاها ترتبك
"
71	"منه بارتباك: ا. انا هكلم منى في الموبيل زمانهم لسه ما وصلوش
"
72	"عناد احفاد الراوي بقلمى هدى السيد عبد البديع
"
73	"منه اتصلت على منى بس تلفونها كان مغلق حاولت تكلم مروان وبرده تليفونه مغلق القلق تملك منها والخوف بداخلها.
"
74	"عند يونس دخل المندره اول ممدوح ماشافه قام وقف يونس ألقى عليه التحيه وما يسلم عليه ممدوح حس وقتها بالاحراج ورجع قعد ثانى.
"
75	"ويونس فضل باصص عليه من غير مايتكلم
"
76	"بعد شويه من الصمت
"
77	"ممدوح بارتباك: أ. أنا عرفت إلى حصل لبسمه جيت اطمن عليها هي. هي. عامله ايه الوقتى.
"
78	"يونس ببرود: هي زينه ماتحتدش معاها في التلفون ليه بدل ماتاجى الطريج ده كله
"
79	"ممدوح باحراج: ازاى انا طبعا كان لازم اجى اطمن عبعد شويه من الصمت
"
80	"يونس بنظره غير مفهومه: الا جولى ياممدوح انت مش ناوى تتجوزوا بجى ولا ايه
"
81	"ممدوح بارتباك: ها، لاء طبعا انا كنت سبق وطلبت من عمى لكن هو...
"
82	"يونس: مالكش صالح بعمك انت جولى دلوك على المعاد إلى رايده وانا هبلغ عمك.
"
83	"ممدوح مش عارف يرد على يونس يقوله ايه هو مش عايز يتجوز بسمله موضوع الخطوبه كله كان ضمن الخطه وكان مستعجل على الجواز عشان يوصل للمعلومات أسرع بس حاليا هو عنده مهمه ثانيه ودى مش هتنفع لو الجواز ده تم وكمان صفيه عايزه تنهى الخطوبه عشان تجوز بنتها لشبل ده كان تفكير ممدوح قبل مليون يونس يفوقه.
"
84	"يونس بسخريه خفيفه: جولت ايه ياعريس هي محتاجه تفكير على أكده
"
85	"ممدوح بارتباك: لاء طبعا انا جاهز في اي وقت
"
